,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
IncomeTaxExpenseBenefit,190000000.000,239000000.000,330000000.000,243000000.000,244000000.000,319000000.000,238000000.000,208000000.000,247000000.000,272000000.000,266000000.000,270000000.000,186000000.000,336000000.000,333000000.000,279000000.000,185000000.000,266000000.000,272000000.000,163000000.000,213000000.000,231000000.000,245000000.000,225000000.000,222000000.000,283000000.000
IncomeTaxesPaidNet,3000000.000,,,,2000000.000,,,,23000000.000,,,,60000000.000,,,,12000000.000,,,,2000000.000,,,,12000000.000,
IncreaseDecreaseInAccountsReceivable,127000000.000,,,,34000000.000,,,,49000000.000,,,,85000000.000,,,,-23000000.000,,,,15000000.000,,,,53000000.000,
IncreaseDecreaseInMaterialsAndSupplies,,,,,19000000.000,,,,30000000.000,,,,17000000.000,,,,32000000.000,,,,44000000.000,,,,24000000.000,
IncreaseDecreaseInOtherCurrentAssets,,,,,-5000000.000,,,,-17000000.000,,,,-17000000.000,,,,-176000000.000,,,,-84000000.000,,,,-31000000.000,
IncreaseDecreaseInOtherOperatingAssets,-19000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,27000000.000,,,,316000000.000,,,,96000000.000,,,,86000000.000,,,,-97000000.000,,,,200000000.000,,,,188000000.000,
InterestExpense,112000000.000,113000000.000,114000000.000,116000000.000,120000000.000,122000000.000,124000000.000,129000000.000,129000000.000,128000000.000,131000000.000,137000000.000,139000000.000,139000000.000,138000000.000,129000000.000,132000000.000,134000000.000,137000000.000,142000000.000,139000000.000,138000000.000,144000000.000,142000000.000,142000000.000,140000000.000
InterestPaidNet,72000000.000,,,,60000000.000,,,,62000000.000,,,,75000000.000,,,,71000000.000,,,,70000000.000,,,,70000000.000,
LaborAndRelatedExpense,765000000.000,739000000.000,736000000.000,734000000.000,786000000.000,724000000.000,724000000.000,726000000.000,780000000.000,726000000.000,735000000.000,761000000.000,740000000.000,715000000.000,728000000.000,714000000.000,783000000.000,724000000.000,702000000.000,702000000.000,723000000.000,667000000.000,691000000.000,662000000.000,743000000.000,703000000.000
LongTermPurchaseCommitmentAmount,1200000000.000,1200000000.000,813000000.000,-2610000000.000,481000000.000,,,,515000000.000,,,,656000000.000,889000000.000,,,1200000000.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-861000000.000,,,,-46000000.000,,,,-338000000.000,,,,-255000000.000,,,,-676000000.000,,,,-983000000.000,,,,-443000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-861000000.000,,,,-46000000.000,,,,-338000000.000,,,,-255000000.000,,,,-676000000.000,,,,-983000000.000,,,,-443000000.000,
NetCashProvidedByUsedInInvestingActivities,-382000000.000,,,,-436000000.000,,,,-366000000.000,,,,-254000000.000,,,,-378000000.000,,,,-408000000.000,,,,-404000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-382000000.000,,,,-436000000.000,,,,-366000000.000,,,,-254000000.000,,,,-378000000.000,,,,-408000000.000,,,,-404000000.000,
NetCashProvidedByUsedInOperatingActivities,652000000.000,,,,1035000000.000,,,,723000000.000,,,,588000000.000,,,,605000000.000,,,,879000000.000,,,,846000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,652000000.000,,,,1035000000.000,,,,723000000.000,,,,588000000.000,,,,605000000.000,,,,879000000.000,,,,846000000.000,
NetIncomeLossAvailableToCommonStockholdersBasic,323000000.000,,,,,,,,,,,,,,,,,,,,386000000.000,404000000.000,457000000.000,416000000.000,432000000.000,496000000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,323000000.000,,,,,,,,,,,,,,,,,,,,386000000.000,404000000.000,458000000.000,416000000.000,432000000.000,497000000.000
OperatingExpenses,2020000000.000,1991000000.000,1951000000.000,1997000000.000,2044000000.000,1940000000.000,1962000000.000,1970000000.000,2047000000.000,1966000000.000,1975000000.000,2000000000.000,2022000000.000,2023000000.000,2025000000.000,1979000000.000,1961000000.000,1899000000.000,1891000000.000,1876000000.000,1697000000.000,1684000000.000,1704000000.000,1729000000.000,1802000000.000,1749000000.000
OperatingIncomeLoss,600000000.000,875000000.000,938000000.000,800000000.000,745000000.000,934000000.000,731000000.000,714000000.000,691000000.000,836000000.000,849000000.000,881000000.000,667000000.000,1019000000.000,998000000.000,891000000.000,606000000.000,814000000.000,822000000.000,642000000.000,723000000.000,770000000.000,820000000.000,761000000.000,773000000.000,888000000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPeriodIncreaseDecrease,,,,,32000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,,,,,,,,,,,,,,,,,,,,,-1000000.000,1000000.000,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,-2000000.000,
OtherComprehensiveIncomeLossBeforeTax,,,,,,32000000.000,33000000.000,,37000000.000,37000000.000,38000000.000,1052000000.000,302000000.000,14000000.000,8000000.000,-347000000.000,6000000.000,11000000.000,10000000.000,-103000000.000,6000000.000,7000000.000,7000000.000,-89000000.000,5000000.000,8000000.000
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,,,,,28000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,19000000.000,20000000.000,,23000000.000,23000000.000,23000000.000,659000000.000,188000000.000,10000000.000,5000000.000,-220000000.000,3000000.000,6000000.000,7000000.000,-63000000.000,3000000.000,5000000.000,4000000.000,-54000000.000,2000000.000,5000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,19000000.000,16000000.000,17000000.000,-273000000.000,16000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,,,,-32000000.000,-33000000.000,,-36000000.000,-36000000.000,-38000000.000,1232000000.000,-299000000.000,-7000000.000,-8000000.000,329000000.000,-10000000.000,-11000000.000,-10000000.000,107000000.000,-7000000.000,-6000000.000,-7000000.000,94000000.000,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,,,,-4000000.000,,,,,
OtherComprehensiveIncomeLossTax,,,,,12000000.000,13000000.000,13000000.000,6000000.000,14000000.000,14000000.000,15000000.000,-479000000.000,114000000.000,4000000.000,3000000.000,-127000000.000,3000000.000,5000000.000,3000000.000,-40000000.000,3000000.000,2000000.000,3000000.000,-35000000.000,,
OtherCostAndExpenseOperating,,,,,,,,,,,,,,,,,,,,,,,,,210000000.000,200000000.000
OtherNonoperatingIncomeExpense,27000000.000,34000000.000,60000000.000,39000000.000,29000000.000,31000000.000,33000000.000,36000000.000,135000000.000,29000000.000,30000000.000,39000000.000,26000000.000,18000000.000,32000000.000,28000000.000,21000000.000,19000000.000,39000000.000,24000000.000,16000000.000,4000000.000,29000000.000,22000000.000,24000000.000,32000000.000
OtherOperatingActivitiesCashFlowStatement,,,,,44000000.000,,,,36000000.000,,,,-9000000.000,,,,-28000000.000,,,,-28000000.000,,,,-36000000.000,
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,,,,,,,,,,,,,,,,,,,,,1000000.000,1000000.000,3000000.000,0.000,1000000.000,1000000.000
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossDiluted,,,,,,,,,,,,,,,,,,,,,1000000.000,1000000.000,2000000.000,0.000,1000000.000,0.000
PaymentsForProceedsFromOtherInvestingActivities,-55000000.000,,,,-27000000.000,,,,1000000.000,,,,-108000000.000,,,,-1000000.000,,,,-1000000.000,,,,-1000000.000,
PaymentsForRepurchaseOfCommonStock,343000000.000,,,,400000000.000,,,,33000000.000,,,,50000000.000,,,,415000000.000,,,,200000000.000,,,,200000000.000,
PaymentsOfDividends,142000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
PaymentsOfDividendsCommonStock,,,,,155000000.000,,,,157000000.000,,,,167000000.000,,,,181000000.000,,,,176000000.000,,,,177000000.000,
PaymentsToAcquireInvestments,4000000.000,,,,4000000.000,,,,5000000.000,,,,3000000.000,,,,3000000.000,,,,23000000.000,,,,2000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,423000000.000,,,,461000000.000,,,,379000000.000,,,,381000000.000,,,,392000000.000,,,,398000000.000,,,,438000000.000,
ProceedsFromDebtNetOfIssuanceCosts,,,,,696000000.000,,,,0.000,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,,,,,,,500000000.000,,,,,,,,300000000.000
ProceedsFromSaleOfAvailableForSaleSecurities,55000000.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,-10000000.000,,,,2000000.000,,,,19000000.000,,,,22000000.000,,,,16000000.000,,,,12000000.000,,,,35000000.000,
ProceedsFromShortTermDebt,,,,,100000000.000,,,,,,,,,,,,,,100000000.000,,,,,,,
ProceedsFromStockOptionsExercised,32000000.000,25000000.000,15000000.000,,11000000.000,10000000.000,19000000.000,,35000000.000,18000000.000,9000000.000,,40000000.000,16000000.000,28000000.000,,,,,,,,,,,
ProfitLoss,325000000.000,557000000.000,554000000.000,480000000.000,410000000.000,524000000.000,402000000.000,413000000.000,450000000.000,465000000.000,482000000.000,513000000.000,368000000.000,562000000.000,559000000.000,511000000.000,310000000.000,433000000.000,452000000.000,361000000.000,387000000.000,405000000.000,460000000.000,416000000.000,433000000.000,497000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,,,,,,,,,,,,,,,,,10000000.000,-11000000.000,-10000000.000,,-7000000.000,-6000000.000,-7000000.000,,-7000000.000,-7000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,-4000000.000,
ReclassificationFromAociCurrentPeriodTax,,,,,,,,,,,,,,,,,,,,,,,,,-3000000.000,-3000000.000
RepaymentsOfDebtAndCapitalLeaseObligations,,,,,218000000.000,,,,203000000.000,,,,100000000.000,,,,101000000.000,,,,600000000.000,,,,100000000.000,
RepaymentsOfLongTermDebt,408000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentsOfShortTermDebt,,,,,200000000.000,,,,200000000.000,,,,,,,,,,,,,,,,,
Revenues,2620000000.000,2866000000.000,2889000000.000,2797000000.000,2789000000.000,2874000000.000,2693000000.000,2684000000.000,2738000000.000,2802000000.000,2824000000.000,2881000000.000,2689000000.000,3042000000.000,3023000000.000,2870000000.000,2567000000.000,2713000000.000,2713000000.000,2518000000.000,2420000000.000,2454000000.000,2524000000.000,2490000000.000,2575000000.000,2637000000.000
SalesRevenueNet,2620000000.000,2866000000.000,2889000000.000,2797000000.000,2789000000.000,2874000000.000,2693000000.000,2684000000.000,2738000000.000,2802000000.000,2824000000.000,2881000000.000,2689000000.000,3042000000.000,3023000000.000,2870000000.000,2567000000.000,2713000000.000,2713000000.000,2518000000.000,2420000000.000,2454000000.000,2524000000.000,2490000000.000,2575000000.000,2637000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm,8.500,,,,,,,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,,,,0.290,,,,0.300,,,,0.270,,,,0.270,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,,,,0.270,,,,0.240,,,,0.230,,,,0.190,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.034,,,,0.020,,,,0.019,,,,0.028,,,,0.018,,,,0.020,,0.020,,0.025,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,,,,,0.270,,,,0.260,,,,0.250,,,,0.250,,,,0.270,,0.270,,0.260,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,75.140,,,,69.830,,,,94.170,,,,,,,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,759193.000,889853.000,555659.000,640972.000,376357.000,396939.000,703231.000,333243.000,1024614.000,546886.000,207233.000,791355.000,880744.000,353327.000,577456.000,197934.000,241404.000,90269.000,41134.000,216274.000,213914.000,156003.000,633931.000,462873.000,885722.000,125593.000
StockRepurchasedAndRetiredDuringPeriodShares,5300000.000,,,,5700000.000,,,,500000.000,,,,500000.000,,,,3900000.000,,,,2600000.000,,,,1700000.000,
StockRepurchasedAndRetiredDuringPeriodValue,343000000.000,,,,400000000.000,,,,33000000.000,,,,50000000.000,,,,415000000.000,,,,200000000.000,,,,200000000.000,
TaxBenefitFromStockOptionsExercised,10000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,,,,,,,,,,,,,,,,,,8000000.000,,,,,,,
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,-38000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,5300000.000,,,,,,,,,,,,,,,,,,,,1700000.000,1900000.000,2000000.000,-3500000.000,2500000.000,2200000.000
WeightedAverageNumberOfDilutedSharesOutstanding,360500000.000,,,,,,,,,,,,,,,,,,,,298900000.000,296600000.000,294700000.000,-594200000.000,292800000.000,291200000.000
WeightedAverageNumberOfSharesOutstandingBasic,355200000.000,,,,,,,,,,,,,,,,,,,,297200000.000,294700000.000,292700000.000,-590700000.000,290300000.000,289000000.000
