,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,27000000.000,,,,
AdvertisingExpense,,37000000.000,41000000.000,47000000.000,48000000.000,57000000.000
AllocatedShareBasedCompensationExpense,,0.000,5000000.000,-4000000.000,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,2000000.000,,,,
AmortizationOfDebtDiscountPremium,,,,1000000.000,2000000.000,2000000.000
AmortizationOfFinancingCosts,,22000000.000,22000000.000,7000000.000,0.000,0.000
AmortizationOfFinancingCostsAndDiscounts,,,,3000000.000,3000000.000,3000000.000
AmortizationOfIntangibleAssets,,49000000.000,47000000.000,49000000.000,59000000.000,58000000.000
AssetImpairmentCharges,307000000.000,194000000.000,8000000.000,144000000.000,,
AssetRetirementObligationForeignCurrencyTranslation,,,,-1000000.000,-2000000.000,0.000
AssetRetirementObligationLiabilitiesIncurred,,9000000.000,1000000.000,0.000,0.000,2000000.000
AssetRetirementObligationLiabilitiesSettled,,2000000.000,4000000.000,1000000.000,6000000.000,-1000000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,-1.140,-0.670,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-172000000.000,-110000000.000,
BusinessAcquisitionsProFormaRevenue,,,,7673000000.000,7463000000.000,
BusinessCombinationAcquisitionRelatedCosts,,,,16000000.000,6000000.000,5000000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,-9000000.000,0.000,0.000
CapitalExpendituresIncurredButNotYetPaid,,,,,61000000.000,64000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-152000000.000,-486000000.000,294000000.000,-429000000.000,-126000000.000,95000000.000
ComprehensiveIncomeNetOfTax,,-228000000.000,265000000.000,-684000000.000,-286000000.000,-32000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,7000000.000,4000000.000,-8000000.000,1000000.000,10000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-221000000.000,269000000.000,-692000000.000,-285000000.000,-22000000.000
CostOfGoodsSold,5822000000.000,5753000000.000,5766000000.000,6260000000.000,6345000000.000,6301000000.000
CurrentForeignTaxExpenseBenefit,,-47000000.000,55000000.000,32000000.000,47000000.000,83000000.000
CurrentIncomeTaxExpenseBenefit,,-49000000.000,58000000.000,36000000.000,47000000.000,83000000.000
CurrentStateAndLocalTaxExpenseBenefit,,-2000000.000,3000000.000,4000000.000,0.000,0.000
DebtInstrumentInterestRateIncrease,,0.003,,,,
DebtInstrumentInterestRateIncreaseDecrease,,,0.003,,,
DebtIssuanceCosts,,,,-12000000.000,,
DeconsolidationGainOrLossAmount,,,,2000000.000,,
DeferredFederalIncomeTaxExpenseBenefit,,32000000.000,3000000.000,0.000,0.000,1000000.000
DeferredForeignIncomeTaxExpenseBenefit,,46000000.000,-5000000.000,20000000.000,-17000000.000,-29000000.000
DeferredIncomeTaxExpenseBenefit,-17000000.000,-78000000.000,-2000000.000,20000000.000,-17000000.000,-28000000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,,12000000.000,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,-5000000.000,,
DefinedBenefitPlanContributionsByEmployer,,,,,,1000000.000
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,1000000.000,51000000.000,19000000.000,0.000,0.000,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,78000000.000,108000000.000,,
Depreciation,,240000000.000,247000000.000,285000000.000,280000000.000,316000000.000
DepreciationDepletionAndAmortization,284000000.000,289000000.000,296000000.000,334000000.000,341000000.000,375000000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,-14000000.000,-1000000.000,,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,-47000000.000,,1000000.000,0.000,0.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,1000000.000,,,,2000000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,-47000000.000,,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,-5000000.000,,7000000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,-0.420,0.000,0.040,0.000
DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,,,2000000.000,2000000.000,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,119000000.000,,0.000,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,0.000,,0.000,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,6000000.000,,0.000,
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,-1000000.000,,,
DisposalGroupIncludingDiscontinuedOperationOtherIncome,,,,,7000000.000,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,119000000.000,,0.000,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,7000000.000,0.000
DisposalGroupNotDiscontinuedOperationLossGainOnWriteDown,,,,,,3000000.000
EarningsPerShareBasic,-0.910,-1.180,,,,
EarningsPerShareBasicAndDiluted,,,0.330,-1.120,-0.670,0.490
EarningsPerShareDiluted,-0.910,-1.180,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,-22000000.000,16000000.000,,,,
EnvironmentalExitCostsReasonablyPossibleAdditionalLossesHighEstimate,,43000000.000,44000000.000,40000000.000,45000000.000,41000000.000
EquityMethodInvestmentDividendsOrDistributions,16000000.000,31000000.000,,,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,-11000000.000,0.000
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,151000000.000,185000000.000,192000000.000,178000000.000,226000000.000
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,91000000.000,120000000.000,128000000.000,144000000.000,172000000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,79000000.000,105000000.000,112000000.000,133000000.000,158000000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,682000000.000,918000000.000,906000000.000,887000000.000,969000000.000
FiniteLivedIntangibleAssetsAmortizationExpense,48000000.000,,,,,
