,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,585000.000,,,,698000.000,,
CashAndCashEquivalentsAtCarryingValue,17938000.000,12432000.000,12166000.000,8955000.000,8217000.000,7744000.000,8355000.000,7231000.000,11006000.000,7780000.000,9363000.000,9910000.000,9209000.000,7466000.000,10315000.000,7846000.000,8161000.000
ClassOfWarrantOrRightUnissued,,,,,,,664122.000,,664122.000,,,,,,,,
CommonStockSharesOutstanding,,,,,,,4662151.000,,,,,,,,,,
ConstructionInProgressGross,,,,,1817000.000,2705000.000,,13428000.000,13261000.000,,,,,,,,
ConstructionPayableCurrent,7804000.000,840000.000,71000.000,52000.000,0.000,0.000,1309000.000,2284000.000,,,439000.000,53000.000,211000.000,53000.000,164000.000,5000.000,
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,4000000.000,,,,,,,,,,,
CustomerLoyaltyProgramLiabilityCurrent,,,,,,,600000.000,500000.000,600000.000,300000.000,300000.000,400000.000,400000.000,400000.000,400000.000,400000.000,300000.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,0.150,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,300000.000,,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,525000.000,,,,485000.000,,,,443000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,,0.000,,,,0.000,,
DeferredTaxAssetsNet,,,,,,,5809000.000,,,,2874000.000,,,,1044000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,51022000.000,,,,56851000.000,,,,59216000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,150100000.000,,,,167200000.000,,,,174200000.000,,
DeferredTaxAssetsOther,,,,,,,975000.000,,,,741000.000,,,,438000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,,,,1827000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,,,,,,,,,670000.000,,,,857000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,233000.000,,,,387000.000,,,,348000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,1776000.000,,,,2435000.000,,,,3189000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,131000.000,,,,60000.000,,,,109000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,49334000.000,,,,58755000.000,,,,65383000.000,,
DeferredTaxLiabilities,,,,,,200000.000,5809000.000,,,,2874000.000,,,,1044000.000,,
DeferredTaxLiabilitiesDeferredExpenseOtherCapitalizedCosts,,,,,,,100000.000,,,,,,,,,,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,766000.000,,,,849000.000,,,,1044000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,5043000.000,,,,2025000.000,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,5600000.000,6200000.000,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,4651000.000,4272000.000,4297000.000,4806000.000,5042000.000,4593000.000,4543000.000,4696000.000,5150000.000,4448000.000,5140000.000,4822000.000,5534000.000,4362000.000,4345000.000,4592000.000,6192000.000
FurnitureAndFixturesGross,,,,,53012000.000,53356000.000,,53311000.000,55645000.000,,,,,,,,
InventoryNet,959000.000,998000.000,1007000.000,897000.000,888000.000,848000.000,876000.000,850000.000,757000.000,693000.000,797000.000,627000.000,660000.000,584000.000,587000.000,607000.000,650000.000
LandAndLandImprovements,,,,,205293000.000,205293000.000,,205293000.000,205293000.000,,,,,,,,
Liabilities,71615000.000,77876000.000,82421000.000,84854000.000,85201000.000,90923000.000,67917000.000,77416000.000,84257000.000,84717000.000,89089000.000,88829000.000,88280000.000,88843000.000,93017000.000,93330000.000,94630000.000
LiabilitiesAndStockholdersEquity,384917000.000,380355000.000,373865000.000,368282000.000,362658000.000,358661000.000,365464000.000,366647000.000,368502000.000,363062000.000,360565000.000,356587000.000,352365000.000,346694000.000,345245000.000,341060000.000,337651000.000
LiabilitiesCurrent,30973000.000,21300000.000,21672000.000,24173000.000,23859000.000,26076000.000,21671000.000,23352000.000,22366000.000,20774000.000,21390000.000,20717000.000,21856000.000,21215000.000,20014000.000,21368000.000,21757000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,65000000.000,,,,,,,,,,
LongTermDebt,,,,,60619000.000,65604000.000,39601000.000,48007000.000,55543000.000,57356000.000,60634000.000,60484000.000,58275000.000,59110000.000,64485000.000,63413000.000,
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,,,,,,,61888000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,1560000.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,,,,,,,,,,,,,,,,63448000.000
LongTermDebtCurrent,560000.000,304000.000,236000.000,235000.000,4230000.000,6277000.000,352000.000,303000.000,552000.000,807000.000,784000.000,816000.000,740000.000,720000.000,1251000.000,1770000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,39601000.000,,,,,,,,,,
LongTermDebtNoncurrent,40363000.000,56306000.000,60509000.000,60450000.000,56389000.000,59327000.000,40265000.000,47704000.000,54991000.000,56549000.000,59850000.000,59668000.000,57535000.000,58390000.000,63234000.000,61643000.000,
LossContingencyAccrualAtCarryingValue,,,,,700000.000,700000.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,1016000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,352000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,411000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,253000.000,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,2945000.000,2798000.000,2830000.000,3280000.000,2998000.000,3318000.000,2842000.000,4002000.000,3463000.000,,,,,,,,
OtherAssetsNoncurrent,6348000.000,5217000.000,4623000.000,4183000.000,3809000.000,3481000.000,4867000.000,4784000.000,4519000.000,4371000.000,4231000.000,4058000.000,3862000.000,3677000.000,3590000.000,3475000.000,3316000.000
OtherLiabilitiesCurrent,,,,,,,,,,3524000.000,3597000.000,4439000.000,4042000.000,4150000.000,3818000.000,4066000.000,3679000.000
OtherLiabilitiesNoncurrent,279000.000,270000.000,240000.000,231000.000,516000.000,703000.000,757000.000,719000.000,713000.000,717000.000,687000.000,656000.000,471000.000,427000.000,389000.000,375000.000,332000.000
OtherLoansPayableCurrent,,,,,,,,,,,,,276000.000,588000.000,483000.000,238000.000,278000.000
OtherLongTermDebt,,,,,1018000.000,1003000.000,1016000.000,906000.000,1278000.000,1591000.000,,,,,,,
PreferredStockSharesAuthorized,,,,,,,,,,,,,,,2062202.000,,
PreferredStockSharesOutstanding,,,,,,,,,,,2062202.000,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,2833000.000,3125000.000,2250000.000,2166000.000,1854000.000,2055000.000,2150000.000,1906000.000,2131000.000,2362000.000,2393000.000,2358000.000,2749000.000,2782000.000,2968000.000,2477000.000,2224000.000
PropertyPlantAndEquipmentGross,,,,,373422000.000,374808000.000,380652000.000,386883000.000,390488000.000,393873000.000,394807000.000,395446000.000,395566000.000,396645000.000,398537000.000,400667000.000,401916000.000
PropertyPlantAndEquipmentNet,343878000.000,346085000.000,342462000.000,340325000.000,336555000.000,333407000.000,334618000.000,336718000.000,335704000.000,334673000.000,331122000.000,327299000.000,324454000.000,321059000.000,318711000.000,316628000.000,313804000.000
ReceivablesNetCurrent,4263000.000,3349000.000,2839000.000,3881000.000,4102000.000,4594000.000,3681000.000,4718000.000,4481000.000,3859000.000,3941000.000,4243000.000,3952000.000,4266000.000,4053000.000,4058000.000,4167000.000
RestrictedCashAndCashEquivalents,,,,,2200000.000,,10900000.000,,,,8700000.000,,,,5000000.000,,
RestrictedCashAndCashEquivalentsAtCarryingValue,8698000.000,9149000.000,8518000.000,7875000.000,7233000.000,6532000.000,10917000.000,7837000.000,7838000.000,7838000.000,7839000.000,7839000.000,7479000.000,6860000.000,5021000.000,5969000.000,5329000.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,,,2603000.000,2066000.000,1486000.000,879000.000,253000.000,,,,,
RetainedEarningsAccumulatedDeficit,-81276000.000,-92106000.000,-103145000.000,-111164000.000,-117139000.000,-126862000.000,-137406000.000,-147026000.000,,-157920000.000,-164792000.000,-168512000.000,-172187000.000,-178422000.000,-184047000.000,-188546000.000,-193255000.000
SalesAndExciseTaxPayableCurrentAndNoncurrent,,,,,,,,400000.000,400000.000,,,,,,,,
SelfInsuranceReserve,,,,,1100000.000,900000.000,900000.000,1100000.000,800000.000,900000.000,1000000.000,1100000.000,1000000.000,900000.000,700000.000,700000.000,700000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,4000.000,4000.000,4000.000,4000.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,6.370,6.370,6.370,6.370,,,,,,,,
StockholdersEquity,,302479000.000,291444000.000,283428000.000,277457000.000,267738000.000,297547000.000,289231000.000,284245000.000,278345000.000,271476000.000,267758000.000,264085000.000,257851000.000,252228000.000,247730000.000,243021000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,313302000.000,302479000.000,291444000.000,283428000.000,277457000.000,267738000.000,297547000.000,289231000.000,284245000.000,278345000.000,271476000.000,267758000.000,264085000.000,257851000.000,252228000.000,247730000.000,243021000.000
TaxCreditCarryforwardDeferredTaxAsset,,,,,,,481000.000,,,,,,,,,,
UnamortizedDebtIssuanceExpense,,,,,,,,,,,,,,,2100000.000,,
WarrantsAndRightsOutstanding,,,,,,,,66412373.000,66412373.000,,,,,,,,
