,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2014-03-29,2014-06-28,2014-09-27,2015-03-28,2015-06-27,2015-09-26,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,6400000.000,,,,7700000.000,,,,16200000.000,,,48400000.000,,,39200000.000,,,27200000.000,,,,
GainLossOnInvestments,,,,,,,,,,,,,,,,,,2000000.000,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,-500000.000,,,,,,,,,,-3000000.000,,,,,,,
IncomeLossFromContinuingOperations,247200000.000,217600000.000,265300000.000,289500000.000,277000000.000,292400000.000,299400000.000,389600000.000,340800000.000,277600000.000,317700000.000,543100000.000,278500000.000,469900000.000,,,477300000.000,402300000.000,516800000.000,473500000.000,632700000.000,551400000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,264700000.000,,305000000.000,318400000.000,296400000.000,349600000.000,342900000.000,280000000.000,319000000.000,774400000.000,236500000.000,539200000.000,382000000.000,503600000.000,468100000.000,423000000.000,521100000.000,427900000.000,651900000.000,502900000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.640,0.570,0.700,0.770,0.750,0.800,0.830,1.080,0.950,0.770,0.880,1.380,0.700,1.170,,,1.200,1.020,1.310,1.200,1.600,1.410
IncomeLossFromContinuingOperationsPerDilutedShare,0.630,0.560,0.690,0.770,0.750,0.790,0.820,1.070,0.940,0.760,0.860,1.360,0.690,1.160,,,1.190,1.010,1.300,1.190,1.600,1.400
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,,,,,-100000.000,-200000.000,0.000,-3200000.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.010,0.800,0.000,0.000,0.000,-0.160,-0.020,-0.040,-0.010,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,-0.010,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.010,0.790,0.000,0.010,0.000,-0.160,-0.020,-0.040,-0.010,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,-0.010,0.000
IncomeTaxExpenseBenefit,51800000.000,38000000.000,-600000.000,17800000.000,28000000.000,26000000.000,-3000000.000,-40000000.000,2100000.000,2400000.000,1300000.000,231300000.000,-42000000.000,69300000.000,-3100000.000,-8000000.000,-9200000.000,20700000.000,4300000.000,-45600000.000,19200000.000,-48500000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,,,,,,,,,-20500000.000,,,700000.000,,,8900000.000,,,,-62900000.000
IncomeTaxReconciliationDeductionsQualifiedProductionActivities,,,,,,,,,,,,0.000,,,7600000.000,,,6700000.000,,,,7700000.000
IncomeTaxReconciliationDispositionOfBusiness,,,,,,,,,,,,-61900000.000,,,0.000,,,,,,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,,,,,,,,,-6100000.000,,,-23800000.000,,,-47300000.000,,,,-84400000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,271000000.000,,,133700000.000,,,148100000.000,,,,176000000.000
IncomeTaxReconciliationNondeductibleExpense,,,,,,,,,,,,0.000,,,1900000.000,,,1700000.000,,,,2500000.000
IncomeTaxReconciliationOtherAdjustments,,,,,,,,,,,,200000.000,,,-100000.000,,,1000000.000,,,,-1300000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,,,,,,,,,,,,,,,,,-2000000.000,,,,
IncomeTaxReconciliationRepatriationOfForeignEarnings,,,,,,,,,,,,,,,27000000.000,,,16000000.000,,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,,,,,,,,23300000.000,,,-1600000.000,,,-1500000.000,,,,-800000.000
IncomeTaxReconciliationTaxContingencies,,,,,,,,,,,,25300000.000,,,0.000,,,,,,,
IncomeTaxReconciliationTaxCredits,,,,,,,,,,,,0.000,,,103100000.000,,,77800000.000,,,,41400000.000
IncomeTaxReconciliationTaxCreditsForeign,,,,,,,,,,,,,,,77000000.000,,,46000000.000,,,,
IncomeTaxReconciliationTaxHolidays,,,,,,,,,,,,,,,3200000.000,,,3700000.000,,,,4600000.000
IncreaseDecreaseInAccountsPayable,68300000.000,,,,68300000.000,,,,42500000.000,,,-9800000.000,,,34800000.000,,,34800000.000,,,,114000000.000
IncreaseDecreaseInAccountsReceivable,-64000000.000,,,,69200000.000,,,,130800000.000,,,192600000.000,,,124700000.000,,,29900000.000,,,,18000000.000
IncreaseDecreaseInDeferredIncomeTaxes,-43000000.000,,,,43600000.000,,,,16000000.000,,,207000000.000,,,102400000.000,,,88800000.000,,,,127300000.000
IncreaseDecreaseInInventories,-63100000.000,,,,76900000.000,,,,67900000.000,,,32100000.000,,,81300000.000,,,56200000.000,,,,105100000.000
IncreaseDecreaseInOtherOperatingAssets,9000000.000,,,,31000000.000,,,,27200000.000,,,-4200000.000,,,37600000.000,,,38700000.000,,,,133800000.000
IncreaseDecreaseInOtherOperatingLiabilities,-32000000.000,,,,-15000000.000,,,,-88600000.000,,,267200000.000,,,-395400000.000,,,-353400000.000,,,,-302800000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,-900000.000,,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,2200000.000,0.000,0.000,-1600000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToEquityForwardAgreements,,,,,,,,,,,2500000.000,700000.000,0.000,0.000,0.000,0.000,0.000,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,3800000.000,4000000.000,3200000.000,-7600000.000,2800000.000,2200000.000,2800000.000,-5000000.000,3600000.000,3500000.000,3600000.000,4400000.000,3700000.000,3800000.000,3600000.000,3100000.000,3000000.000,2900000.000,2800000.000,2700000.000,-5800000.000,3100000.000
InterestExpense,27800000.000,38900000.000,49500000.000,59100000.000,57700000.000,57400000.000,60300000.000,66200000.000,64400000.000,64400000.000,64300000.000,117800000.000,129100000.000,116800000.000,108400000.000,102900000.000,100600000.000,106200000.000,118800000.000,113300000.000,131300000.000,135400000.000
InvestmentIncomeInterest,5000000.000,6600000.000,6800000.000,8500000.000,6400000.000,6700000.000,5900000.000,6200000.000,7200000.000,7100000.000,7100000.000,11900000.000,16000000.000,10500000.000,7000000.000,7700000.000,7200000.000,10800000.000,13200000.000,10400000.000,14000000.000,18500000.000
NetCashProvidedByUsedInFinancingActivities,1651500000.000,,,,-585000000.000,,,,-27800000.000,,,7635100000.000,,,-100400000.000,,,1188000000.000,,,,-119300000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1651500000.000,,,,-585000000.000,,,,-27800000.000,,,7635100000.000,,,-100400000.000,,,1188000000.000,,,,-119300000.000
NetCashProvidedByUsedInInvestingActivities,-88900000.000,,,,-66200000.000,,,,-67100000.000,,,-12067900000.000,,,-394300000.000,,,-1139300000.000,,,,-381900000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-86900000.000,,,,-66000000.000,,,,-67100000.000,,,-12067900000.000,,,-394300000.000,,,-1139300000.000,,,,-381900000.000
NetCashProvidedByUsedInOperatingActivities,338600000.000,,,,392000000.000,,,,298300000.000,,,101200000.000,,,80000000.000,,,289100000.000,,,,361500000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,325900000.000,,,,392500000.000,,,,299100000.000,,,102200000.000,,,82100000.000,,,290600000.000,,,,362400000.000
NetIncomeLoss,252200000.000,523400000.000,265400000.000,288900000.000,277300000.000,233800000.000,290400000.000,376400000.000,336200000.000,277400000.000,317600000.000,543100000.000,,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,,278500000.000,471600000.000,385100000.000,511600000.000,476100000.000,402200000.000,516600000.000,473500000.000,629500000.000,551400000.000
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,,,,,,,,,,,,19640100000.000,,,305000000.000,,,1669000000.000,,,,376500000.000
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,,,,,,,,,,,,6111200000.000,,,6300000.000,,,559600000.000,,,,64700000.000
OciBeforeReclassificationsNetOfTaxAttributableToParent,,,,,,,,,,,,,,,,,,128400000.000,,,,159100000.000
OperatingIncomeLoss,321500000.000,265800000.000,315000000.000,342900000.000,354900000.000,367800000.000,352200000.000,407200000.000,387100000.000,375400000.000,392100000.000,875500000.000,348100000.000,640300000.000,487300000.000,595800000.000,562900000.000,517900000.000,637600000.000,541100000.000,752600000.000,622400000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,400000.000,800000.000,800000.000,1600000.000,0.000,100000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,,,,,0.000,-100000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,0.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent,,,,,,,-200000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,100000.000,-800000.000,1600000.000,-71400000.000,-700000.000,2900000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,200000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,,,,,100000.000,-1200000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,,,,,,,0.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,,,-42100000.000,,800000.000,800000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,,,,,,800000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,,,,,-500000.000,-500000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent,,,,,,,500000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,119800000.000,96100000.000,-505700000.000,-51000000.000,248500000.000,-310600000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,256800000.000,,-179300000.000,-135700000.000,308800000.000,14300000.000,-50700000.000,-619500000.000,-563100000.000,220900000.000,-263600000.000,169900000.000,-220700000.000,-77000000.000,-438900000.000,160000000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,12400000.000,,,-564400000.000,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,120400000.000,102000000.000,-545400000.000,-120100000.000,248600000.000,-306800000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,257400000.000,,-178900000.000,-126700000.000,305600000.000,14400000.000,-48900000.000,-612600000.000,-561600000.000,251300000.000,-291300000.000,130600000.000,-215400000.000,-72600000.000,-481600000.000,162800000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,,,,,,-4500000.000,300000.000,4400000.000,1900000.000,700000.000,-4900000.000,-6600000.000,3200000.000,1000000.000,3400000.000,-2300000.000,0.000,45800000.000,2000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBeforeReclassificationAdjustmentsTax,,,,,,,,,1600000.000,100000.000,1700000.000,600000.000,300000.000,-2100000.000,-2900000.000,1200000.000,200000.000,1100000.000,-1000000.000,-100000.000,16600000.000,700000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,,,,-8000000.000,0.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,,,,,,,-2500000.000,0.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,,,0.000,0.000,1400000.000,0.000,,0.000,0.000,,,-700000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,,,,,,,,,0.000,,0.000,,,,,,,-200000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,-800000.000,-700000.000,-800000.000,-700000.000,-1100000.000,-800000.000,-600000.000,-800000.000,-1700000.000,-1800000.000,-1800000.000,-1800000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,,,-600000.000,-400000.000,-500000.000,-500000.000,-100000.000,-500000.000,-500000.000,-500000.000,-900000.000,-1200000.000,-1100000.000,-1100000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,,,,,,,-2000000.000,-1300000.000,-1300000.000,-1400000.000,-1700000.000,-1900000.000,-1600000.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax,,,,,,,,,,,-800000.000,-600000.000,-600000.000,-500000.000,-700000.000,-500000.000,-700000.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,,,,,,,,,,,,,,,,,,1400000.000,1300000.000,1400000.000,1900000.000,1900000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,,,,,,,,,,300000.000,600000.000,500000.000,600000.000,700000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,,,800000.000,800000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,,,,,,500000.000,500000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,,,,,,,,,900000.000,900000.000,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,-100000.000,-5900000.000,,,800000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,,,,1100000.000,,,,1900000.000,1900000.000,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,,6700000.000,-1700000.000,,0.000,0.000,-8000000.000,31000000.000,-28700000.000,-36600000.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,,,,,,4100000.000,-1100000.000,,,,-4900000.000,19000000.000,-17700000.000,-22400000.000,0.000,0.000,0.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,,,,1200000.000,-100000.000,100000.000,0.000,1800000.000,-100000.000,100000.000,-100000.000,-200000.000,-1500000.000,0.000,500000.000,-600000.000,1100000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,,,,,-400000.000,-100000.000,100000.000,,100000.000,-200000.000,0.000,0.000,-200000.000,-400000.000,100000.000,100000.000,-100000.000,300000.000
OtherNoncashIncomeExpense,,,,,-12000000.000,,,,1200000.000,,,-16500000.000,,,-15800000.000,,,-14200000.000,,,,-28300000.000
OtherNonoperatingIncomeExpense,300000.000,22100000.000,-7600000.000,15000000.000,1400000.000,1300000.000,-1400000.000,2400000.000,13000000.000,-38100000.000,-15900000.000,4800000.000,1500000.000,5200000.000,-3900000.000,3000000.000,-1400000.000,500000.000,-10900000.000,-10300000.000,16600000.000,-2600000.000
PaymentsForHedgeFinancingActivities,,,,,,,,,,,,,,,,,,,75000000.000,,,
PaymentsForPreviousAcquisition,,,,,,,,,,,,,,,8000000.000,,,1000000.000,,,,
PaymentsForProceedsFromOtherInvestingActivities,400000.000,,,,900000.000,,,,300000.000,,,-100000.000,,,2000000.000,,,-2200000.000,,,,600000.000
PaymentsForRepurchaseOfCommonStock,537500000.000,,,,300000000.000,,,,89800000.000,,,0.000,,,500000000.000,,,1000000000.000,,,,500000000.000
PaymentsForRestructuring,,,,,,,,,,,,,,,,,,21700000.000,,,,32400000.000
PaymentsOfDividendsCommonStock,,,,,,,,,54000000.000,,,54900000.000,,,60800000.000,,,60300000.000,,,,59100000.000
PaymentsToAcquireBusinessesGross,1100000.000,,,,0.000,,,,,,,13528900000.000,,,298700000.000,,,1109400000.000,,,,311800000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,23700000.000,,,,500000.000,,,,3800000.000,,,13056300000.000,,,298600000.000,,,1032400000.000,,,,300700000.000
PaymentsToAcquirePropertyPlantAndEquipment,63700000.000,,,,69400000.000,,,,66000000.000,,,104700000.000,,,97200000.000,,,115100000.000,,,,93400000.000
PensionAndOtherPostretirementBenefitContributions,8000000.000,,,,8500000.000,,,,19600000.000,,,18800000.000,,,18000000.000,,,22200000.000,,,,172500000.000
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,,,,,,,,,,,1056600000.000,,,0.000,,,,,,,
ProceedsFromHedgeFinancingActivities,,,,,,,,,,,,,,,,,,,61000000.000,,,
ProceedsFromIssuanceOfCommercialPaper,,,,,,,,,,,,,,,,,,,,,,2361100000.000
ProceedsFromIssuanceOfCommonStock,44500000.000,,,,55100000.000,,,,101800000.000,,,2942000000.000,,,0.000,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,2176400000.000,,,,0.000,,,,,,,4999800000.000,,,0.000,,,998900000.000,,,,519000000.000
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,,,,,,,-6300000.000,,,-400000.000,,,,0.000
ProceedsFromRepaymentsOfCommercialPaper,,,,,-349600000.000,,,,0.000,,,208100000.000,,,1218900000.000,,,1174000000.000,,,,
ProceedsFromRepaymentsOfShortTermDebt,-2800000.000,,,,2200000.000,,,,-1500000.000,,,5100000.000,,,0.000,,,,,,,
ProceedsFromSaleOfOtherInvestments,,,,,,,,,,,,33000000.000,,,2000000.000,,,,,,,11700000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,900000.000,,,,4800000.000,,,,3000000.000,,,3400000.000,,,600000.000,,,6000000.000,,,,1100000.000
ProceedsFromStockOptionsExercised,,,,,,,,,,,,87500000.000,,,60000000.000,,,50000000.000,,,,58200000.000
ProductWarrantyAccrualAdditionsFromBusinessAcquisition,,,,,,,,,,,,7200000.000,,,500000.000,,,1100000.000,,,,500000.000
ProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,,,,,,,,,,,,,,,-1900000.000,,,1000000.000,,,,
ProductWarrantyAccrualPayments,12700000.000,,,,14300000.000,,,,18900000.000,,,18400000.000,,,18300000.000,,,20300000.000,,,,24600000.000
ProductWarrantyAccrualPreexistingIncreaseDecrease,-100000.000,,,,0.000,,,,200000.000,,,600000.000,,,-100000.000,,,-600000.000,,,,-600000.000
ProductWarrantyAccrualWarrantiesIssued,11000000.000,,,,13200000.000,,,,17800000.000,,,19000000.000,,,17200000.000,,,21900000.000,,,,25300000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,-2000000.000,,,-2800000.000,,,,,,,
ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,,,,,,,,,,,,,,,,,,-2200000.000,,,,-3700000.000
RepaymentsOfCommercialPaper,,,,,,,,,,,,,,,,,,,,,,1795300000.000
