,2011-06-30,2011-09-30,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitBasic,,,,,,,,,,,0.000,,,,0.000,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-253339.000,,683753.000,,,,8378.000,,,,-4180.000,,,,-9075.000,,,,58262.000,,,
IncreaseDecreaseInDueToAffiliates,-168678.000,,-8980.000,,,,20576.000,,,,24174.000,,,,24063.000,,,,,,,
IncreaseDecreaseInInterestPayableNet,348062.000,,340828.000,,,,101289.000,,,,100842.000,,,,101383.000,,,,101461.000,,,
IncreaseDecreaseInOtherCurrentAssets,,,-63395.000,,,,-18761.000,,,,-27328.000,,,,-21518.000,,,,-19389.000,,,
IncreaseDecreaseInRestrictedCash,13123.000,,44818.000,,,,9216.000,,,,9216.000,,,,9216.000,,,,9217.000,,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,-5310.000,,36024.000,,,,14707.000,,,,29292.000,,,,20247.000,,,,21536.000,,,
IncreaseDecreaseInSecurityDeposits,-370.000,,4665.000,,,,-932.000,,,,-679.000,,,,800.000,,,,-375.000,,,
InterestExpenseDebt,378152.000,303566.000,104196.000,104135.000,104076.000,113492.000,103952.000,103896.000,103825.000,113231.000,103237.000,107309.000,105273.000,108010.000,104936.000,105049.000,104823.000,107883.000,104718.000,104719.000,104718.000,
NetCashProvidedByUsedInFinancingActivities,-120472.000,,-117371.000,,,,-3954.000,,,,-4214.000,,,,-4490.000,,,,-4785.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-120472.000,,-117371.000,,,,-3954.000,,,,-4214.000,,,,-4490.000,,,,-4785.000,,,
NetCashProvidedByUsedInInvestingActivities,1463206.000,,-10132.000,,,,-4256.000,,,,-9216.000,,,,-9216.000,,,,-9217.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1463206.000,,-10132.000,,,,-4256.000,,,,-9216.000,,,,-9216.000,,,,-9217.000,,,
NetCashProvidedByUsedInOperatingActivities,-412369.000,,952859.000,,,,19812.000,,,,-6637.000,,,,31288.000,,,,-40862.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-412369.000,,952859.000,,,,19812.000,,,,-6637.000,,,,31288.000,,,,-40862.000,,,
NetIncomeLoss,-5763591.000,3335313.000,15442730.000,-939298.001,-233310.000,-1894892.999,-108596.000,-130417.000,-129716.000,-196199.000,-118299.000,-127093.000,-123874.000,-121345.000,-81172.000,-165014.000,-181364.000,-160471.000,-218465.000,-179937.000,-207476.000,-69513.000
NetIncomeLossAllocatedToLimitedPartners,-5705955.000,3301960.000,15288303.000,-929905.021,-230977.000,-1875943.979,-107510.000,-129113.000,-128419.000,-194237.000,-117116.000,-125822.000,-122635.000,-120132.000,-80360.000,-163364.000,-179550.000,-158867.000,-216280.000,-178138.000,-205402.000,-68817.000
NetIncomeLossAttributableToNoncontrollingInterest,1118181.000,164961.000,-626568.000,747170.671,-1063.000,34025.329,-660.000,-770.000,-837.000,-1211.000,-563.000,-742.000,-643.000,-754.000,-216.000,-557.000,-918.000,-1123.000,-1277.000,-1048.000,-1139.000,-211.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-96.830,56.030,259.440,-15.780,-3.920,,,-2.200,-2.170,,,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,-1.990,-2.140,-2.080,-2.030,-1.360,-2.770,-3.050,-2.700,-3.670,-3.020,-3.490,-1.170
OperatingExpenses,1920788.000,1844560.000,333247.000,349728.000,443839.000,2126683.000,322697.000,348861.000,341297.000,404963.000,332205.000,351266.000,333902.000,343446.000,302214.000,382526.000,379312.000,375723.000,429180.000,387694.000,394186.000,-895840.000
OperatingLeasesIncomeStatementLeaseRevenue,,,,,,,,,,,,,,,,207580.000,188174.000,,204609.000,200801.000,180297.000,
OtherIncome,18731.000,12338.000,6238.000,8010.000,8626.000,9323.000,8651.000,8003.000,7318.000,8711.000,9737.000,7117.000,6185.000,6580.000,6023.000,9374.000,8856.000,4159.000,4829.000,5908.000,5274.000,
PartnersCapitalAccountDistributions,,,-549112.000,,,,,,,,,,,,0.000,,,,,,,
PaymentsToAcquireBuildings,,,87199.000,,,,-4960.000,,,,0.000,,,,,,,,,,,
ProceedsFromSaleOfPropertyHeldForSale,1476329.000,,141885.000,,,,0.000,,,,0.000,,,,,,,,,,,
ProfitLoss,,,14816162.000,,,,-109256.000,,,,-118862.000,-127835.000,-124517.000,-122099.000,-81388.000,-165572.000,-182282.000,-161593.000,-219742.000,-180985.000,-208615.000,-69724.000
RealEstateInsurance,52665.000,56514.000,8850.000,8850.000,8850.000,4900.000,7975.000,7975.000,7850.000,9650.000,8900.000,8600.000,8750.000,10597.000,8750.000,8750.000,8750.000,8970.000,8750.000,8750.000,7500.000,
RealEstateTaxExpense,81261.000,81672.000,18247.000,18247.000,18247.000,18254.000,18269.000,18232.000,18094.000,18094.000,18094.000,18397.000,17790.000,10198.000,13955.000,13956.000,13955.000,13955.000,14021.000,14152.000,14021.000,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,,,,,,,,,,,,,60556.000,59816.000,,38346.000,56839.000,53664.000,-10906.000
RepaymentsOfLongTermDebt,120472.000,,117371.000,,,,3954.000,,,,4214.000,,,,4490.000,,,,4785.000,,,
Revenues,1501386.000,1505960.000,198607.000,205438.000,209466.000,212298.000,213441.000,217674.000,210744.000,207553.000,213343.000,223431.000,209385.000,221347.000,220826.000,216954.000,197030.000,214130.000,209438.000,206709.000,185571.000,
SalesRevenueNet,1482655.000,1493622.000,192369.000,197428.000,200840.000,202975.000,204790.000,209671.000,203426.000,198842.000,203606.000,216314.000,203200.000,214767.000,214803.000,207580.000,188174.000,209971.000,204609.000,200801.000,180297.000,
UtilitiesOperatingExpenseOperations,205316.000,148539.000,27001.000,25248.000,19595.000,19491.000,24098.000,29143.000,22997.000,43921.000,31018.000,31420.000,30966.000,53241.000,21282.000,34881.000,31437.000,51137.000,21038.000,20313.000,48841.000,
