,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,495808000.000,499080000.000,507630000.000,454277000.000,485575000.000,467413000.000,505707000.000,456945000.000,479302000.000,481237000.000,496337000.000,465997000.000,479047000.000,499492000.000,520532000.000,489647000.000,523722000.000,511198000.000,543352000.000,506300000.000,508517000.000,516862000.000,507189000.000,468459000.000,492069000.000
AccountsPayableCurrent,466955000.000,395490000.000,408460000.000,391827000.000,720599000.000,494420000.000,422791000.000,398983000.000,462192000.000,458627000.000,442076000.000,475364000.000,505779000.000,479952000.000,513769000.000,560852000.000,625473000.000,652193000.000,550305000.000,502373000.000,475017000.000,462335000.000,457843000.000,445470000.000,536225000.000,536443000.000
AccountsReceivableGrossCurrent,,,,661592000.000,,,,670717000.000,,,,680345000.000,,,,693114000.000,,,,708832000.000,,,,739743000.000,,
AccrualForEnvironmentalLossContingencies,,,,14000000.000,,,,,,,,,,,,,,,,,,,,,,
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,4646000.000,6060000.000,6075000.000,,,,,,,,,,,
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,,,,,,,,8846000.000,10331000.000,12622000.000,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,10719000.000,791000.000,4160000.000,3197000.000,3524000.000,4059000.000,8288000.000,3234000.000,1694000.000,2554000.000,2623000.000,2566000.000,284000.000,3168000.000,5066000.000,2854000.000,2785000.000,2782000.000,3378000.000,824000.000,448000.000,444000.000,4197000.000,1784000.000,683000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,890484000.000,902966000.000,903984000.000,911717000.000,929173000.000,938591000.000,952543000.000,966220000.000,978101000.000,987312000.000,992002000.000,991117000.000,1006105000.000,1015764000.000,1023020000.000,1035028000.000,1046137000.000,1068779000.000,1078471000.000,1083604000.000,1095352000.000,1105458000.000,1116439000.000,1128040000.000,1144914000.000,1167152000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,0.000,,,,12000.000,,,,106000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,28219000.000,,,,57848000.000,,,,35769000.000,21283000.000,,,-36087000.000,,,,-136020000.000,-122336000.000,-154598000.000,,-206610000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-349300000.000,-346479000.000,-396897000.000,-567165000.000,-539674000.000,-554556000.000,-524588000.000,-587619000.000,-615904000.000,-630459000.000,-593556000.000,-438248000.000,-449713000.000,-422495000.000,-466423000.000,-620270000.000,-673032000.000,-646858000.000,-685145000.000,-712735000.000,-694336000.000,-732653000.000,-747445000.000,-834032000.000,-813226000.000,-780220000.000
AdditionalPaidInCapitalCommonStock,741335000.000,752911000.000,760302000.000,769383000.000,784108000.000,787534000.000,793865000.000,808230000.000,836132000.000,860650000.000,878540000.000,917539000.000,931353000.000,944064000.000,951903000.000,962328000.000,978748000.000,989563000.000,997753000.000,1006021000.000,1011988000.000,1016173000.000,1022307000.000,1032549000.000,1037127000.000,1032688000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,14489000.000,,,,15429000.000,,,,16955000.000,,17322000.000,18070000.000,16388000.000,15372000.000,17180000.000,17708000.000,15560000.000,16137000.000,16138000.000,14911000.000,14915000.000,12210000.000,12100000.000
AssetRetirementObligation,,16545000.000,18041000.000,18066000.000,18393000.000,18484000.000,18786000.000,20758000.000,20615000.000,20696000.000,21075000.000,25547000.000,25685000.000,24738000.000,24757000.000,,,,,,,,,,,
AssetRetirementObligationCurrent,,4012000.000,5599000.000,5702000.000,5847000.000,5861000.000,5579000.000,3642000.000,5268000.000,5372000.000,5658000.000,6144000.000,5851000.000,5049000.000,5521000.000,,,,,,,,,,,
AssetRetirementObligationsNoncurrent,,12533000.000,12442000.000,12364000.000,12546000.000,12623000.000,13207000.000,17116000.000,15347000.000,15324000.000,15417000.000,19403000.000,19834000.000,19689000.000,19236000.000,,,,,,,,,,,
Assets,6982183000.000,7444289000.000,7445775000.000,7617835000.000,8148642000.000,8116958000.000,8259620000.000,8318979000.000,8392102000.000,8560347000.000,8807802000.000,9103782000.000,9367483000.000,9687667000.000,9604362000.000,9675986000.000,9906791000.000,10638264000.000,10820186000.000,10967809000.000,11054530000.000,11136127000.000,11108773000.000,10902454000.000,10973807000.000,11124784000.000
AssetsCurrent,1045112000.000,1105461000.000,1098406000.000,1088173000.000,1122341000.000,1059286000.000,1079006000.000,1040237000.000,1070855000.000,1062335000.000,1099491000.000,1062493000.000,1117116000.000,1137470000.000,1122362000.000,1076197000.000,1078019000.000,1135916000.000,1117527000.000,1098302000.000,1094546000.000,1126248000.000,1137559000.000,1101557000.000,1113340000.000,1176688000.000
AssetsFairValueDisclosure,,,,,40639000.000,40396000.000,41359000.000,,37567000.000,,,,,,,,,,,,,,,,,
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,,,75800000.000,15000000.000,62000000.000,88000000.000
BuildingsAndImprovementsGross,,,,699809000.000,,,,716743000.000,,,,715965000.000,,,,766360000.000,,,,776304000.000,,,,808909000.000,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,1700000.000,,,,,,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,,,48047000.000,46493000.000,45235000.000,43863000.000,42018000.000,41430000.000,43789000.000,41656000.000,38911000.000,38701000.000,36584000.000,35695000.000,37560000.000,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,-6870000.000,,,,6841000.000,,,,8123000.000,,,,8434000.000,,,,7720000.000,,,,8695000.000,,
CapitalLeaseObligationsNoncurrent,,,,41177000.000,,,,35177000.000,,,,30788000.000,,,,29126000.000,,,,24334000.000,,,,15489000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,54440000.000,,,,46683000.000,,,,42380000.000,,,,39950000.000,,,,34166000.000,,,,25488000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,8611000.000,,,,8210000.000,,,,9383000.000,,,,9374000.000,,,,8469000.000,,,,9303000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,5810000.000,,,,7140000.000,,,,5807000.000,,,,5983000.000,,,,639000.000,,,,1548000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,6942000.000,,,,5771000.000,,,,7602000.000,,,,6906000.000,,,,6132000.000,,,,880000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,7608000.000,,,,6910000.000,,,,6505000.000,,,,9325000.000,,,,7135000.000,,,,6041000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,7672000.000,,,,7710000.000,,,,8096000.000,,,,8362000.000,,,,9550000.000,,,,6939000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,17797000.000,,,,10942000.000,,,,4987000.000,,,,0.000,,,,2241000.000,,,,777000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,6393000.000,,,,4665000.000,,,,3469000.000,,,,2390000.000,,,,2112000.000,,,,1304000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,48047000.000,,,,42018000.000,,,,38911000.000,,,,37560000.000,,,,32054000.000,,,,24184000.000,,
CapitalLeasesFutureMinimumPaymentsReceivable,,,,379952000.000,,,,428142000.000,,,,434690000.000,,,,449310000.000,,,,478735000.000,,,,450642000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,89573000.000,,,,107890000.000,,,,105071000.000,,,,108433000.000,,,,111116000.000,,,,97877000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,,56207000.000,,,,58923000.000,,,,59368000.000,,,,70101000.000,,,,87867000.000,,,,82210000.000,,
