,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableRelatedPartiesCurrent,70774.000,68186.000,123934.000,45631.000,78300.000,120332.000,137154.000,50938.000,97858.000,74979.000,75932.000,87801.000,68813.000,91192.000,74430.000,46210.000,59502.000,62778.000,82857.000,62906.000,56514.000,94166.000,120059.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,20827.000,2278.000,5886.000,9031.000,0.000,0.000,0.000,0.000,35704.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3107804.000,2960793.000,,,,,,,,,,,,,,,,,,,,,
AdvanceRent,,,95682.000,42944.000,74788.000,13474.000,8539.000,34232.000,76143.000,13474.000,76143.000,76143.000,50450.000,13474.000,81369.000,81370.000,52932.000,13474.000,81545.000,68071.000,67604.000,13474.000,81720.000
Assets,15717148.000,15501888.000,15973745.000,15622970.000,15507422.000,14816360.000,14730833.000,14479824.000,14628988.000,14220915.000,14225731.000,14326593.000,14346481.000,14003222.000,14034858.000,13844743.000,13703985.000,13325057.000,13261406.000,13016070.000,12919426.000,12717084.000,12731080.000
AssetsCurrent,2123764.000,2009735.000,2292210.000,2039233.000,622987.000,460486.000,482154.000,338339.000,2272198.000,2414005.000,,,,,2385571.000,3061712.000,3102232.000,3078591.000,1378493.000,1239374.000,1248947.000,1152822.000,1273035.000
BuildingsAndImprovementsGross,,,11319195.000,11319195.000,11954684.000,10986868.000,10986868.000,9814644.000,8167032.000,8149958.000,8149958.000,8149958.000,8149958.000,9867009.000,9026530.000,9026530.000,8754233.000,8754233.000,9841947.000,9841947.000,9841947.000,9841947.000,8724155.000
CapitalUnits,,,1000.000,,,,,,,,,,,,,,,,,,,,
Cash,2121396.000,2008010.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,2290485.000,2039233.000,621144.000,458643.000,482154.000,338339.000,2272198.000,2414005.000,2601031.000,3439541.000,4444766.000,1830155.000,2364744.000,3059434.000,3096346.000,3069560.000,1378493.000,1239374.000,1248947.000,1152822.000,1237331.000
DeferredRentCreditCurrent,95682.000,42906.000,,,,,,,,,,,,,,,,,,,,,
DividendsPayableCurrent,342423.000,342425.000,342425.000,328286.000,299701.000,299696.000,299696.000,299704.000,299704.000,299700.000,297472.000,297469.000,297469.000,297481.000,290611.000,286870.000,286870.000,285858.000,282116.000,282119.000,282119.000,282119.000,279800.000
EquityMethodInvestments,,,,,,,,,,,,,,,867143.000,94209.000,6253.000,0.000,,,,,
FiniteLivedIntangibleAssetsGross,,,228586.000,228586.000,703997.000,703997.000,703997.000,703997.000,703997.000,703997.000,703997.000,703997.000,703997.000,946946.000,718360.000,718360.000,718360.000,718360.000,959720.000,959720.000,959720.000,959720.000,959720.000
GeneralPartnersCapitalAccount,7690.000,7673.000,10491.000,8449.000,6948.000,4274.000,3314.000,1423.000,4986.000,5133.000,4581.000,5485.000,6939.000,7047.000,7586.000,6004.000,4749.000,4508.000,3028.000,908.000,10.000,-1848.000,-2626.000
InventoryRealEstateHeldForSale,0.000,1131104.000,0.000,0.000,0.000,733000.000,733000.000,2097399.000,2058573.000,1653573.000,1555237.000,901463.000,0.000,0.000,,,258121.000,,,,,,855921.000
InvestmentBuildingAndBuildingImprovements,,,,,,10986868.000,,,,8149958.000,,,,9867009.000,,,,8754233.000,,,,9841947.000,
Land,5338239.000,4835035.000,5181760.000,5181760.000,5481760.000,4938442.000,4938442.000,4640442.000,3832758.000,3788830.000,3788830.000,3788830.000,3788830.000,4188830.000,3836330.000,3836330.000,3638298.000,3638298.000,4048298.000,4048298.000,4048298.000,4048298.000,3759032.000
LandAndLandImprovements,,,,,,4938442.000,,,,3788830.000,,,,4188830.000,,,,3638298.000,,,,4048298.000,
LiabilitiesAndStockholdersEquity,15717148.000,15501888.000,15973745.000,15622970.000,15507422.000,14816360.000,14730833.000,14479824.000,14628988.000,14220915.000,14225731.000,14326593.000,14346481.000,14003222.000,14034858.000,13844743.000,13703985.000,13325057.000,13261406.000,13016070.000,12919426.000,12717084.000,12731080.000
LiabilitiesCurrent,508879.000,453517.000,562041.000,416861.000,452789.000,433502.000,445389.000,384874.000,473705.000,388153.000,449547.000,461413.000,416732.000,402147.000,446410.000,414450.000,399304.000,362110.000,446518.000,413096.000,406237.000,389759.000,481579.000
LimitedPartnersCapitalAccount,15200579.000,15040698.000,15319607.000,15117429.000,14968829.000,14301104.000,14206026.000,14018799.000,14076945.000,13755651.000,13701001.000,13790469.000,13854960.000,13527552.000,13580862.000,13424289.000,13299932.000,12958439.000,12811860.000,12602066.000,12513179.000,12329173.000,12252127.000
LimitedPartnersCapitalAccountUnitsAuthorized,24000.000,24000.000,24000.000,24000.000,24000.000,24000.000,24000.000,24000.000,,,,,,,,,,,,,,,
LimitedPartnersCapitalAccountUnitsIssued,24000.000,24000.000,24000.000,24000.000,24000.000,21560.000,21560.000,21465.000,,,,,,,,,,,,,,,
LimitedPartnersCapitalAccountUnitsOutstanding,21845.000,21786.000,21786.000,21712.000,21712.000,21560.000,21560.000,21465.000,,,,,,,,,,,,,,,
OffMarketLeaseUnfavorable,,,81606.000,80231.000,78856.000,77480.000,76104.000,74728.000,73352.000,71978.000,70602.000,69226.000,67850.000,66476.000,0.000,0.000,0.000,0.000,,,,,
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,,11975405.000,,,,9020764.000,,,,8104100.000,,,,9098473.000,,,,8836166.000,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,1556132.000,,,,1371420.000,,,,1383894.000,,,,1289438.000,,,,1340711.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,1518157.000,,,,847292.000,,,,609837.000,,,,857635.000,,,,983740.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,1576984.000,,,,1318511.000,,,,864660.000,,,,855441.000,,,,975021.000,
