,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,506000.000,,,,673000.000,,,,185000.000,,,,282000.000,,,,-239000.000,,,,-665000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-120000.000,,,,441000.000,,,,-76000.000,,,,-57000.000,,,,-316000.000,,,,-545000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,,,,,,,,,,0.025,0.025,,0.025
ComprehensiveIncomeNetOfTax,-1000.000,-155000.000,-266000.000,-300000.000,-157000.000,14000.000,-219000.000,-219000.000,-178000.000,-314000.000,-260000.000,-135000.000,-158000.000,-549000.000,-337000.000,-58000.000,-36000.000,-157000.000,-72000.000,79000.000,37000.000,-3165000.000,281000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-4000.000,-4000.000,-5000.000,-11000.000,-9000.000,-7000.000,-11000.000,-17000.000,0.000,-3000.000,-2000.000,-4000.000,-3000.000,-1000.000,-2000.000,-2000.000,,,2000.000,-1000.000,-1000.000,0.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-5000.000,-159000.000,-271000.000,-311000.000,-166000.000,7000.000,-230000.000,-236000.000,-178000.000,-317000.000,-262000.000,-139000.000,-161000.000,-550000.000,-339000.000,-60000.000,-36000.000,-159000.000,-70000.000,78000.000,36000.000,-3165000.000,281000.000
CostOfGoodsSold,1246000.000,1206000.000,1330000.000,1144000.000,1518000.000,1590000.000,1280000.000,1324000.000,1203000.000,1054000.000,1002000.000,1123000.000,1194000.000,1027000.000,955000.000,1046000.000,1150000.000,761000.000,1101000.000,1245000.000,1036000.000,4281000.000,1294000.000
DepreciationDepletionAndAmortization,,,60000.000,,,,49000.000,,,,39000.000,,,,46000.000,,,,51000.000,,,,67000.000
EarningsPerShareBasicAndDiluted,,-0.030,-0.050,-0.060,-0.030,-0.000,-0.040,-0.040,-0.030,-0.060,-0.050,-0.030,-0.030,-0.100,-0.060,-0.010,-0.010,-0.030,-0.010,0.010,0.010,-0.570,0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,,4000.000,,,,-1000.000,,,,1000.000,,,,-7000.000,,,,-24000.000,,,,-18000.000
GainLossOnInvestments,,,,,,,,,,,,,,,-87000.000,-55000.000,-66000.000,-89000.000,-74000.000,-60000.000,-62000.000,-28000.000,-54000.000
GrossProfit,713000.000,476000.000,354000.000,272000.000,427000.000,557000.000,352000.000,339000.000,371000.000,345000.000,284000.000,486000.000,416000.000,292000.000,336000.000,475000.000,522000.000,429000.000,569000.000,687000.000,585000.000,-2589000.000,873000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-6000.000,-160000.000,-274000.000,-311000.000,-163000.000,-20000.000,-228000.000,-240000.000,-177000.000,-318000.000,-262000.000,-139000.000,-162000.000,-572000.000,-331000.000,-55000.000,-44000.000,-164000.000,-46000.000,88000.000,17000.000,-3157000.000,299000.000
IncomeTaxExpenseBenefit,1000.000,,1000.000,,1000.000,,1000.000,,1000.000,,1000.000,0.000,1000.000,1000.000,1000.000,6000.000,4000.000,-10000.000,0.000,6000.000,4000.000,10000.000,0.000
IncomeTaxesPaid,,,3000.000,,,,,,,,,,,,,,,,,,,,0.000
IncomeTaxesPaidNet,,,,,,,3000.000,,,,2000.000,,,,3000.000,,,,1000.000,,,,
IncreaseDecreaseInAccountsPayable,,,-197000.000,,,,-1000.000,,,,-135000.000,,,,60000.000,,,,-523000.000,,,,233000.000
IncreaseDecreaseInAccountsReceivable,,,-105000.000,,,,-377000.000,,,,-40000.000,,,,66000.000,,,,485000.000,,,,1030000.000
IncreaseDecreaseInAccruedLiabilities,,,-90000.000,,,,-64000.000,,,,-53000.000,,,,-2000.000,,,,-17000.000,,,,-44000.000
IncreaseDecreaseInInventories,,,-610000.000,,,,-352000.000,,,,-332000.000,,,,-191000.000,,,,-674000.000,,,,-27000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,,2000.000,,,,6000.000,,,,-1000.000,,,,-3000.000,,,,-8000.000,,,,0.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,46000.000,,,,47000.000,,,,49000.000,,,,84000.000,,,,84000.000
InterestExpense,12000.000,13000.000,9000.000,8000.000,8000.000,9000.000,8000.000,8000.000,9000.000,9000.000,8000.000,10000.000,13000.000,,13000.000,7000.000,12000.000,,15000.000,7000.000,17000.000,,9000.000
InterestExpenseRelatedParty,,,,,,,13000.000,,,,,,,,,,,,,,,,
InterestPaid,,,,,,,,,,,,,,,,,,,,,,,10000.000
InterestPaidNet,,,13000.000,,,,13000.000,,,,9000.000,,,,13000.000,,,,14000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,,,,,,,,,,,,,-138000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,-138000.000
NetCashProvidedByUsedInInvestingActivities,,,-355000.000,,,,-2000.000,,,,1000.000,,,,,,,,-7000.000,,,,-23000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-355000.000,,,,-2000.000,,,,1000.000,,,,,,,,-7000.000,,,,-23000.000
NetCashProvidedByUsedInOperatingActivities,,,231000.000,,,,444000.000,,,,-78000.000,,,,-50000.000,,,,-285000.000,,,,-366000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,231000.000,,,,444000.000,,,,-78000.000,,,,-50000.000,,,,-285000.000,,,,-366000.000
NetIncomeLossAttributableToNoncontrollingInterest,-4000.000,-3000.000,-6000.000,-10000.000,-9000.000,-7000.000,-10000.000,-19000.000,-1000.000,-2000.000,-3000.000,-2000.000,-4000.000,-2000.000,-3000.000,-1000.000,-2000.000,-2000.000,-3000.000,-1000.000,-2000.000,-1000.000,-1000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-3000.000,-157000.000,-269000.000,-301000.000,-155000.000,-14000.000,-219000.000,-221000.000,-177000.000,-316000.000,-260000.000,-137000.000,-159000.000,-582000.000,-329000.000,-60000.000,-46000.000,-160000.000,-43000.000,83000.000,15000.000,-3173000.000,300000.000
OperatingIncomeLoss,-8000.000,-173000.000,-283000.000,-331000.000,-182000.000,-75000.000,-252000.000,-266000.000,-204000.000,-202000.000,-280000.000,-55000.000,-109000.000,-214000.000,-265000.000,-8000.000,25000.000,-91000.000,28000.000,143000.000,74000.000,-3117000.000,333000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,2000.000,1000.000,4000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,-2000.000,,-1000.000,4000.000,0.000,1000.000,1000.000,0.000,2000.000,23000.000,-7000.000,1000.000,12000.000,-5000.000,-24000.000,-4000.000,23000.000,2000.000,-18000.000
OtherIncome,14000.000,26000.000,18000.000,28000.000,27000.000,64000.000,32000.000,34000.000,36000.000,-107000.000,26000.000,-74000.000,-40000.000,,34000.000,15000.000,9000.000,,15000.000,12000.000,22000.000,,29000.000
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,2000.000,,,,-1000.000,,,,,,,,,,,,
PaymentsOfDividends,,,,,,,,,,,,,,,,,,,,,,,138000.000
PaymentsToAcquireEquityMethodInvestments,,,,,,,0.000,,,,,,,,,,,,,,,,
PaymentsToAcquireMarketableSecurities,,,341000.000,,,,,,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,15000.000,,,,0.000,,,,,,,,,,,,7000.000,,,,23000.000
ProceedsFromPaymentsToMinorityShareholders,,,1000.000,,,,,,,,,,,,,,,,,,,,
ProfitLoss,-7000.000,-160000.000,-275000.000,-311000.000,-164000.000,-21000.000,-229000.000,-240000.000,-178000.000,-318000.000,-263000.000,-139000.000,-163000.000,-573000.000,-332000.000,-61000.000,-48000.000,-154000.000,-46000.000,82000.000,13000.000,-3167000.000,299000.000
ProvisionForDoubtfulAccounts,,,16000.000,,,,6000.000,,,,1000.000,,,,5000.000,,,,68000.000,,,,111000.000
RelatedPartyTransactionAmountsOfTransaction,,,,,,,6000.000,,,,,,,,,,,,,,,,
Revenues,1959000.000,1682000.000,1684000.000,1416000.000,1945000.000,2147000.000,1632000.000,1663000.000,1574000.000,1399000.000,1286000.000,1609000.000,1610000.000,,1291000.000,1521000.000,1672000.000,,1670000.000,1932000.000,1621000.000,,2167000.000
SalesRevenueNet,1945000.000,1656000.000,1666000.000,1388000.000,1918000.000,2083000.000,1600000.000,1629000.000,1538000.000,1506000.000,1260000.000,1683000.000,1650000.000,,1257000.000,1506000.000,1663000.000,,1655000.000,1920000.000,1599000.000,,2138000.000
SellingGeneralAndAdministrativeExpense,721000.000,649000.000,637000.000,603000.000,609000.000,632000.000,604000.000,605000.000,575000.000,547000.000,564000.000,541000.000,525000.000,506000.000,601000.000,483000.000,497000.000,520000.000,541000.000,544000.000,511000.000,528000.000,540000.000
ShareBasedCompensation,,,4000.000,,,,6000.000,,,,7000.000,,,,7000.000,,,,-5000.000,,,,1000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,,,,,,0.930,,,,,,,,0.990,,,,0.980,,,,0.980
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,,,,,,,1.800,,,,,,,,1.580,,,,1.370,,,,1.100
SubsidiaryOrEquityMethodInvesteeCumulativePercentageOwnershipAfterAllTransactions,,,,,,,0.600,,,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,,,,,,,,,,5940847.000,5902847.000,,5884847.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,5539756.000,5539756.000,,5539756.000,5539756.000,5539756.000,-11079512.000,5539756.000,5539756.000,5539756.000,-11079512.000,5539756.000,5539756.000,5539756.000,-11079883.000,5530847.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,,,,,,,,,,,,5530847.000,5530847.000,,5530847.000
