,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-10-28,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,18349000000.000,18145000000.000,17860000000.000,19858000000.000,17593000000.000,16298000000.000,18936000000.000,20911000000.000,17523000000.000,19438000000.000,20433000000.000,21107000000.000,22234000000.000,22966000000.000,,23592000000.000,20418000000.000,21560000000.000,,30372000000.000,26169000000.000,26746000000.000,28849000000.000,31138000000.000,27120000000.000
AccountsPayableCurrent,,,,8593000000.000,,,,12076000000.000,,,,11561000000.000,,,,14984000000.000,,,,21047000000.000,,,,22027000000.000,
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,,,,,,,,,863000000.000,2447000000.000,,,,,,,,,,,,
AccountsReceivableNetCurrent,13246000000.000,13608000000.000,13377000000.000,13606000000.000,13167000000.000,12430000000.000,12398000000.000,12657000000.000,12100000000.000,12508000000.000,12444000000.000,12918000000.000,13120000000.000,13001000000.000,,14527000000.000,13592000000.000,13821000000.000,,16532000000.000,16070000000.000,15830000000.000,16855000000.000,16794000000.000,15078000000.000
AccruedRentCurrent,,,,2004000000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,144077000000.000,147444000000.000,150840000000.000,153192000000.000,152980000000.000,156165000000.000,159422000000.000,161140000000.000,164333000000.000,166099000000.000,170021000000.000,163830000000.000,166053000000.000,168892000000.000,,169397000000.000,171935000000.000,175508000000.000,,181777000000.000,185926000000.000,189481000000.000,192339000000.000,194749000000.000,193816000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,222000000.000,,,,272000000.000,340000000.000,348000000.000,414000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-171000000.000,-190000000.000,-436000000.000,-421000000.000,-415000000.000,-515000000.000,-275000000.000,-110000000.000,-13000000.000,115000000.000,438000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,3750000000.000,,,,-5358000000.000,-5180000000.000,-5011000000.000,-4833000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-371000000.000,,,,-284000000.000,-163000000.000,-367000000.000,-403000000.000,,,,,,,,,,,,,,
