,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
DepreciationDepletionAndAmortization,,,2272000.000,2125000.000,,,,,4743000.000,5726000.000,6319000.000,8290000.000,6877000.000,7535000.000,8443000.000,9468000.000,9536000.000,9531000.000,9723000.000
DistributionsOnMandatorilyRedeemableSecurities,-50000.000,50000.000,-49000.000,,0.000,,0.000,0.000,,,,,,,,,,,
EarningsPerShareBasic,0.250,0.230,0.260,0.330,0.320,0.300,0.390,0.360,0.280,0.390,0.380,0.320,0.360,0.430,0.150,0.320,0.080,0.050,0.210
EarningsPerShareDiluted,0.240,0.230,0.250,0.320,0.310,0.280,0.370,0.350,0.270,0.380,0.370,0.300,0.350,0.420,0.150,0.310,0.080,0.050,0.210
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,0.350,,,,0.350,,,,0.350,,
EffectiveIncomeTaxRateReconciliationTaxContingencies,,,,0.382,0.385,,0.387,0.387,0.387,0.387,0.328,,0.387,0.387,0.387,,0.387,0.387,0.387
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,1031000.000,,,,811000.000,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,-1031000.000,,,,-811000.000,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,160000.000,,,,,,40000.000,,,,-109000.000,,,,-261000.000,,
GoodwillAcquiredDuringPeriod,,,,,,,,,51740000.000,,,,,,,,,,
GoodwillImpairmentLoss,,,,,,,,,0.000,,,,0.000,,,,0.000,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,88000.000,,,,569000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,16989000.000,24094000.000,21453000.000,,22193000.000,26869000.000,9446000.000,18726000.000,4998000.000,2934000.000,12954000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,11986000.000,11572000.000,12793000.000,16502000.000,16062000.000,15563000.000,22788000.000,21581000.000,16989000.000,24094000.000,21453000.000,19787000.000,22193000.000,26869000.000,9446000.000,18726000.000,4998000.000,2934000.000,12954000.000
IncomeTaxExpenseBenefit,4555000.000,4397000.000,4862000.000,6302000.000,6190000.000,6036000.000,8818000.000,8351000.000,6575000.000,9326000.000,7040000.000,7408000.000,8589000.000,10398000.000,3655000.000,6592000.000,1933000.000,1136000.000,5015000.000
IncomeTaxesPaidNet,,,229000.000,,,,,,536000.000,,,,1105000.000,,,,418000.000,,
IncreaseDecreaseInAccountsPayable,,,1710000.000,,,,,,-2243000.000,,,,-11292000.000,,,,7005000.000,,
IncreaseDecreaseInAccountsReceivable,,,6906000.000,,,,,,22726000.000,,,,3858000.000,,,,-3398000.000,,
IncreaseDecreaseInAccruedLiabilities,,,516000.000,,,,,,-5840000.000,,,,6231000.000,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,,,,,,,,,,-1671000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,3127000.000,,,,,,-2240000.000,,,,1109000.000,,,,-1647000.000,,
InterestAndDebtExpense,501000.000,1222000.000,1847000.000,2071000.000,1943000.000,2169000.000,1610000.000,2078000.000,,,,,,,,,,,
InterestExpense,,,,,,,,,2250000.000,2859000.000,3827000.000,4427000.000,4609000.000,4373000.000,4913000.000,5544000.000,5608000.000,5695000.000,5949000.000
InterestExpenseDebt,451000.000,1172000.000,1798000.000,2071000.000,1943000.000,2169000.000,1610000.000,2078000.000,,,,,,,,,,,
InterestPaid,,,1798000.000,,,,,,1803000.000,,,,4011000.000,,,,3734000.000,,
LaborAndRelatedExpense,20323000.000,23598000.000,26733000.000,28963000.000,30331000.000,33928000.000,36670000.000,39816000.000,42932000.000,50109000.000,55533000.000,64505000.000,62055000.000,65794000.000,65997000.000,69676000.000,67601000.000,71556000.000,71197000.000
LossContingencyAccrualCarryingValuePayments,,,,,,,,,,,,,,,2000000.000,,2300000.000,1100000.000,1700000.000
LossContingencyAccrualProvision,,,,,,,,,,,,,,,3000000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,2354000.000,,,,,,122157000.000,,,,3666000.000,,,,-18665000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,2354000.000,,,,,,122157000.000,,,,3666000.000,,,,-18665000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-9091000.000,,,,,,-110661000.000,,,,-15311000.000,,,,-7361000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-9091000.000,,,,,,-110661000.000,,,,-15311000.000,,,,-7361000.000,,
NetCashProvidedByUsedInOperatingActivities,,,4327000.000,,,,,,-7392000.000,,,,12284000.000,,,,25426000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,4327000.000,,,,,,-7392000.000,,,,12284000.000,,,,25426000.000,,
NetIncomeLoss,7431000.000,7175000.000,7931000.000,,,,13970000.000,13230000.000,10414000.000,14768000.000,14413000.000,12379000.000,13604000.000,16471000.000,5791000.000,12134000.000,3065000.000,1798000.000,7939000.000
NetIncomeLossAvailableToCommonStockholdersBasic,7431000.000,7175000.000,7931000.000,10200000.000,9872000.000,9527000.000,13970000.000,13230000.000,,,,,,,,,,,
OperatingExpenses,,,,,,,,,362792000.000,433228000.000,472806000.000,508304000.000,462168000.000,486688000.000,482814000.000,466676000.000,455026000.000,474803000.000,513306000.000
OperatingIncomeLoss,12487000.000,12794000.000,14640000.000,18573000.000,18005000.000,17732000.000,24398000.000,23659000.000,19239000.000,26953000.000,25280000.000,24214000.000,26802000.000,31242000.000,14359000.000,24270000.000,10606000.000,8629000.000,18903000.000
OtherCostAndExpenseOperating,17904000.000,22163000.000,26072000.000,26940000.000,31883000.000,35823000.000,38782000.000,41933000.000,50719000.000,62059000.000,61781000.000,69103000.000,64745000.000,67286000.000,81559000.000,72853000.000,69415000.000,76261000.000,71838000.000
PaymentsForRepurchaseOfRedeemablePreferredStock,,,5000000.000,,,,,,,,,,,,,,,,
PaymentsOfDebtIssuanceCosts,,,50000.000,,,,,,,,,,,,,,,,
PaymentsOfStockIssuanceCosts,,,,,,,,,,,,,,,-225000.000,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,6158000.000,,,,,,101057000.000,,,,0.000,,,,,,
PaymentsToAcquireProductiveAssets,,,3259000.000,3553000.000,5214000.000,3114000.000,,,11183000.000,,,,15833000.000,,,,7574000.000,,
ProceedsFromIssuanceOfCommonStock,,,1023000.000,,,,,38400000.000,2403000.000,324000.000,0.000,,,,,,,0.000,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,,,,,,,,,0.000,,1339000.000,1811000.000,-68000.000,,0.000,,
ProceedsFromLinesOfCredit,,,40408000.000,,,,,,146744000.000,,,,32764000.000,,,,51665000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,326000.000,,,,,,1579000.000,,,,522000.000,,,,213000.000,,
ProfitLoss,,,,,,,,,10414000.000,,,,,,,,,,
ProvisionForDoubtfulAccounts,,,218000.000,,,,,,2865000.000,,,,612000.000,,,,337000.000,,
RelatedPartyTransactionAmountsOfTransaction,,,,,,,,,,,,,100000.000,100000.000,800000.000,,,,
RepaymentsOfLinesOfCredit,,,30408000.000,,,,,,25813000.000,,,,26764000.000,,,,65314000.000,,
RepaymentsOfLongTermCapitalLeaseObligations,,,119000.000,,,,,,20000.000,,,,27000.000,,,,849000.000,,
RepaymentsOfLongTermDebt,,,3500000.000,,,,,,2188000.000,,,,2500000.000,,,,3750000.000,,
RestrictedStockValueSharesIssuedNetOfTaxWithholdings,,,,,,,,,,,,,,,,,,,-99000.000
SaleLeasebackTransactionCurrentPeriodGainRecognized,,,,,,,,,,,,,,,,,,900000.000,900000.000
SalesRevenueServicesNet,208271000.000,226193000.000,236574000.000,262546000.000,279165000.000,295069000.000,331908000.000,363156000.000,382031000.000,460181000.000,498086000.000,532518000.000,488970000.000,517930000.000,497173000.000,490946000.000,465632000.000,483432000.000,532209000.000
ShareBasedCompensation,,,137000.000,,,,,451000.000,481000.000,642000.000,614000.000,518000.000,796000.000,825000.000,423000.000,456000.000,549000.000,577000.000,527000.000
StockholdersEquityOther,,,,,,,,0.000,,,,,,,,,,,
TemporaryEquityOtherChanges,,,,,,,,,,,,,,,,,-417000.000,-45000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,31522000.000,31758000.000,32129000.000,32186000.000,32260000.000,-64150000.000,37307000.000,38191000.000,39183000.000,39330000.000,39380000.000,-78634000.000,39341000.000,39524000.000,39471000.000,-79362000.000,38372000.000,38368000.000,38340000.000
WeightedAverageNumberOfSharesOutstandingBasic,30285000.000,30562000.000,30742000.000,30821000.000,30859000.000,-61382000.000,35585000.000,36407000.000,37689000.000,37868000.000,37920000.000,-75625000.000,38011000.000,38170000.000,38264000.000,-76476000.000,38284000.000,38319000.000,38328000.000
