,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
DefinedBenefitPlanSettlementsBenefitObligation,,,,,,,,,,,350000000.000,,,,,,,,,,,
DefinedBenefitPlanSettlementsPlanAssets,,,,,,,,,,,,,,,,,,5000000.000,,,,
DefinedContributionPlanCostRecognized,5000000.000,3000000.000,3000000.000,,4000000.000,2000000.000,3000000.000,2000000.000,5000000.000,3000000.000,3000000.000,2000000.000,5000000.000,2000000.000,2000000.000,1000000.000,2000000.000,2000000.000,2000000.000,0.000,,
Depreciation,53000000.000,54000000.000,51000000.000,,53000000.000,52000000.000,54000000.000,48000000.000,50000000.000,49000000.000,58000000.000,51000000.000,52000000.000,17000000.000,17000000.000,-20000000.000,16000000.000,17000000.000,16000000.000,17000000.000,15000000.000,
DepreciationDepletionAndAmortization,65000000.000,,,,67000000.000,,,,66000000.000,,,,68000000.000,,,,21000000.000,,,,19000000.000,
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,,,,,,,,,,,,,,,,,,,-1000000.000,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,-13000000.000,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,9000000.000,-3000000.000,-5000000.000,0.000,,,,,,-167000000.000,-29000000.000,,-23000000.000,2368000000.000,-10000000.000,48000000.000,-5000000.000,-10000000.000,-9000000.000,-23000000.000,7000000.000,0.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,6000000.000,-2000000.000,0.000,0.000,,,,,,,,,,,,,,,,,,
DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,,,,,,,,,,-2000000.000,0.000,,0.000,209000000.000,1000000.000,-113000000.000,8000000.000,-1000000.000,-16000000.000,2000000.000,-1000000.000,0.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,123000000.000,113000000.000,28000000.000,0.000,,,,,,229000000.000,201000000.000,,25000000.000,862000000.000,21000000.000,1131000000.000,13000000.000,15000000.000,20000000.000,11000000.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,,,,,,,,,,,,,,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,14000000.000,13000000.000,,2000000.000,35000000.000,1000000.000,39000000.000,0.000,2000000.000,2000000.000,1000000.000,,0.000
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,16000000.000,13000000.000,4000000.000,0.000,,,,,,29000000.000,7000000.000,,-3000000.000,71000000.000,-5000000.000,97000000.000,-4000000.000,-4000000.000,-6000000.000,0.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,1000000.000,1000000.000,,,,,,,,,,,1000000.000,0.000,,0.000,0.000,0.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,-2000000.000,,,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,,,,,,,,9000000.000,8000000.000,,4000000.000,-1000000.000,3000000.000,4000000.000,0.000,1000000.000,1000000.000,0.000,,0.000
DisposalGroupIncludingDiscontinuedOperationRevenue,139000000.000,126000000.000,32000000.000,0.000,,,,,,258000000.000,208000000.000,,22000000.000,933000000.000,16000000.000,1228000000.000,9000000.000,11000000.000,14000000.000,11000000.000,0.000,0.000
DividendsShareBasedCompensation,,,,,,,,,,,,,,,,,15000000.000,,,,14000000.000,
EarningsPerShareBasic,-0.560,1.410,0.280,,1.340,1.300,0.870,10.290,0.390,-3.350,-0.480,-3.000,1.130,50.880,0.120,1.870,0.500,0.770,0.830,0.040,1.940,1.430
EarningsPerShareDiluted,-0.560,1.400,0.280,,1.330,1.290,0.850,10.030,0.380,-3.350,-0.460,-2.820,1.100,49.730,0.120,1.680,0.490,0.760,0.810,0.060,1.910,1.410
EffectOfExchangeRateOnCash,,,,,,,,,,,,,,,,,1000000.000,,,,,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,9000000.000,,,,-11000000.000,,,,-5000000.000,,,,-17000000.000,,,,7000000.000,,,,6000000.000,
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,,,,,,,8000000.000,2000000.000,,,,,,,,,,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,-19000000.000,,,-5000000.000,0.000,,,-2000000.000,0.000,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,164000000.000,230000000.000,303000000.000,279000000.000,299000000.000,352000000.000,335000000.000,285000000.000,,,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,89000000.000,212000000.000,77000000.000,83000000.000,91000000.000,87000000.000,92000000.000,158000000.000,,,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,1206000000.000,1458000000.000,1986000000.000,2278000000.000,2202000000.000,2310000000.000,2376000000.000,2536000000.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,10000000.000,10000000.000,10000000.000,10000000.000,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,38000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,39000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,40000000.000,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfBusiness,,,,,,,,,,,,,,62000000.000,0.000,,,0.000,1000000.000,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,,1000000.000,-3000000.000
GainsLossesOnExtinguishmentOfDebt,,0.000,-4000000.000,,,,0.000,,,-23000000.000,0.000,,,-5000000.000,0.000,,,0.000,0.000,,,
GoodwillTranslationAdjustments,,,,,,,,,-1000000.000,0.000,,,0.000,,,,,,,,,
GrossProfit,134000000.000,128000000.000,129000000.000,,154000000.000,185000000.000,143000000.000,202000000.000,195000000.000,194000000.000,192000000.000,217000000.000,212000000.000,99000000.000,105000000.000,14000000.000,121000000.000,109000000.000,105000000.000,129000000.000,131000000.000,112000000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,2000000.000,11000000.000,6000000.000,0.000,,,,,,173000000.000,15000000.000,,,,,,,,,,,
IncomeLossFromContinuingOperations,-32000000.000,76000000.000,20000000.000,,69000000.000,65000000.000,43000000.000,513000000.000,,-2000000.000,8000000.000,,73000000.000,58000000.000,16000000.000,-125000000.000,32000000.000,35000000.000,21000000.000,27000000.000,55000000.000,45000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,13000000.000,127000000.000,72000000.000,,66000000.000,125000000.000,80000000.000,611000000.000,83000000.000,65000000.000,52000000.000,61000000.000,94000000.000,89000000.000,31000000.000,-145000000.000,49000000.000,48000000.000,30000000.000,34000000.000,75000000.000,58000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-14000000.000,85000000.000,39000000.000,,84000000.000,86000000.000,60000000.000,545000000.000,,24000000.000,30000000.000,,93000000.000,65000000.000,21000000.000,-137000000.000,36000000.000,39000000.000,25000000.000,31000000.000,59000000.000,48000000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.620,1.430,0.370,,1.340,1.300,0.870,10.290,,-0.040,0.180,,1.640,1.340,0.390,-2.850,0.840,1.030,0.620,0.790,1.690,1.430
IncomeLossFromContinuingOperationsPerDilutedShare,-0.620,1.420,0.370,,1.330,1.290,0.850,10.030,,-0.040,0.180,,1.600,1.310,0.380,-2.780,0.830,1.020,0.610,0.790,1.670,1.410
IncomeLossFromDiscontinuedOperationsNetOfTax,3000000.000,-1000000.000,-5000000.000,,0.000,0.000,0.000,0.000,,-165000000.000,-29000000.000,,-23000000.000,2159000000.000,-11000000.000,161000000.000,-13000000.000,-9000000.000,7000000.000,-25000000.000,8000000.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,-12000000.000,0.000,,0.000,9000000.000,0.000,15000000.000,0.000,0.000,0.000,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,3000000.000,-1000000.000,-5000000.000,0.000,0.000,0.000,0.000,0.000,,-153000000.000,-29000000.000,,-23000000.000,2150000000.000,-11000000.000,146000000.000,-13000000.000,-9000000.000,7000000.000,-25000000.000,8000000.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.060,-0.020,-0.090,,0.000,0.000,0.000,0.000,,-3.310,-0.660,,-0.510,49.540,-0.270,4.720,-0.340,-0.260,0.210,-0.750,0.250,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.060,-0.020,-0.090,,0.000,0.000,0.000,0.000,,-3.310,-0.640,,-0.500,48.420,-0.260,4.460,-0.340,-0.260,0.200,-0.730,0.240,0.000
IncomeLossFromEquityMethodInvestments,42000000.000,103000000.000,38000000.000,,44000000.000,42000000.000,48000000.000,79000000.000,2000000.000,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,42000000.000,,,,41000000.000,,,,2000000.000,,,,2000000.000,,,,0.000,,,,2000000.000,
IncomeTaxExpenseBenefit,27000000.000,42000000.000,33000000.000,,-18000000.000,39000000.000,20000000.000,66000000.000,35000000.000,41000000.000,22000000.000,26000000.000,1000000.000,24000000.000,10000000.000,-8000000.000,13000000.000,9000000.000,5000000.000,3000000.000,16000000.000,10000000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,,6000000.000,5000000.000,,7000000.000,6000000.000,4000000.000,,4000000.000,2000000.000,3000000.000,,3000000.000,,,,2000000.000,,,,2000000.000,
IncreaseDecreaseInAccountsPayable,126000000.000,,,,190000000.000,,,,131000000.000,,,,110000000.000,,,,4000000.000,,,,18000000.000,
IncreaseDecreaseInAccountsReceivable,102000000.000,,,,42000000.000,,,,90000000.000,,,,62000000.000,,,,24000000.000,,,,39000000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,2000000.000,,,,,,,,-43000000.000,,,,0.000,
IncreaseDecreaseInAccruedTaxesPayable,,,,,-57000000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,21000000.000,,,,51000000.000,,,,18000000.000,,,,29000000.000,,,,-9000000.000,,,,8000000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,21000000.000,,,,34000000.000,,,,44000000.000,,,,-1000000.000,,,,51000000.000,,,,64000000.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,400000.000,500000.000,,300000.000,500000.000,1000000.000,-700000.000,,,,,1100000.000,1000000.000,900000.000,-1900000.000,400000.000,400000.000,400000.000,-800000.000,500000.000,500000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,1200000.000,0.000,1400000.000,,,,,,,,,,,
IndefiniteLivedIntangibleAssetsTranslationAdjustments,,,,,,,,,,,,,0.000,,,,,,,,,
InterestExpense,12000000.000,10000000.000,17000000.000,,13000000.000,11000000.000,12000000.000,11000000.000,10000000.000,8000000.000,9000000.000,10000000.000,8000000.000,7000000.000,3000000.000,1000000.000,4000000.000,4000000.000,6000000.000,4000000.000,6000000.000,5000000.000
InterestExpenseDebt,,,,,,,,,,,,,,,,,,,,,1000000.000,
InterestIncomeExpenseNet,9000000.000,6000000.000,-13000000.000,,-10000000.000,-9000000.000,-9000000.000,-11000000.000,-8000000.000,-6000000.000,-6000000.000,-8000000.000,-6000000.000,-6000000.000,-2000000.000,0.000,-2000000.000,-3000000.000,-5000000.000,-2000000.000,-5000000.000,-4000000.000
InvestmentIncomeInterest,3000000.000,4000000.000,4000000.000,,3000000.000,2000000.000,3000000.000,0.000,2000000.000,2000000.000,3000000.000,2000000.000,2000000.000,1000000.000,1000000.000,1000000.000,2000000.000,1000000.000,1000000.000,2000000.000,1000000.000,1000000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,-22000000.000,0.000,-5000000.000,,22000000.000,,6000000.000,,61000000.000,26000000.000,-7000000.000,9000000.000,28000000.000,8000000.000,0.000,24000000.000,0.000,0.000,6000000.000,7000000.000,11000000.000,
NetCashProvidedByUsedInFinancingActivities,-2000000.000,,,,90000000.000,,,,-20000000.000,,,,-6000000.000,,,,-2248000000.000,,,,-117000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2000000.000,,,,90000000.000,,,,-20000000.000,,,,-6000000.000,,,,-2248000000.000,,,,-117000000.000,
NetCashProvidedByUsedInInvestingActivities,-53000000.000,,,,-46000000.000,,,,-20000000.000,,,,-70000000.000,,,,373000000.000,,,,-69000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-53000000.000,,,,-46000000.000,,,,-20000000.000,,,,-70000000.000,,,,373000000.000,,,,-69000000.000,
NetCashProvidedByUsedInOperatingActivities,19000000.000,,,,122000000.000,,,,96000000.000,,,,173000000.000,,,,-58000000.000,,,,-10000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,19000000.000,,,,122000000.000,,,,96000000.000,,,,173000000.000,,,,-58000000.000,,,,-10000000.000,
NetIncomeLoss,-29000000.000,75000000.000,15000000.000,,69000000.000,65000000.000,43000000.000,513000000.000,19000000.000,-155000000.000,-21000000.000,-138000000.000,50000000.000,2208000000.000,5000000.000,21000000.000,19000000.000,26000000.000,28000000.000,2000000.000,63000000.000,45000000.000
NetIncomeLossAttributableToNoncontrollingInterest,18000000.000,9000000.000,19000000.000,,15000000.000,21000000.000,17000000.000,32000000.000,29000000.000,14000000.000,22000000.000,24000000.000,20000000.000,16000000.000,5000000.000,3000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,3000000.000
NoncontrollingInterestDecreaseFromDeconsolidation,,,,,,,,,,,,,,,,,,0.000,,,,
NoncontrollingInterestIncreaseFromBusinessCombination,,,,,,,,,,,46000000.000,,,,0.000,,,,,,,
OperatingIncomeLoss,-20000000.000,30000000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,2000000.000,-3000000.000,2000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,10000000.000,1000000.000,-2000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,2000000.000,1000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,11000000.000,6000000.000,3000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,34000000.000,-56000000.000,57000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,-30000000.000,-22000000.000,36000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,-13000000.000,35000000.000,-59000000.000,-210000000.000,-39000000.000,-4000000.000,-25000000.000,-5000000.000,21000000.000,1000000.000,2000000.000,-82000000.000,20000000.000,6000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,-10000000.000,-6000000.000,7000000.000,-1000000.000,-3000000.000,10000000.000,-4000000.000,-11000000.000,12000000.000,-5000000.000,-3000000.000,4000000.000,-4000000.000,0.000,0.000,-2000000.000,4000000.000,-1000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,-41000000.000,-33000000.000,50000000.000,-23000000.000,-19000000.000,24000000.000,-65000000.000,-70000000.000,-79000000.000,67000000.000,-27000000.000,6000000.000,23000000.000,-2000000.000,3000000.000,-29000000.000,19000000.000,22000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,,,,,-1000000.000,-1000000.000,0.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,-44000000.000,-36000000.000,55000000.000,99000000.000,-21000000.000,34000000.000,-106000000.000,-230000000.000,-50000000.000,79000000.000,-28000000.000,95000000.000,19000000.000,-1000000.000,3000000.000,-71000000.000,23000000.000,8000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,47000000.000,-53000000.000,62000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,-7000000.000,-3000000.000,2000000.000,-123000000.000,1000000.000,0.000,-37000000.000,221000000.000,17000000.000,17000000.000,2000000.000,-157000000.000,0.000,1000000.000,0.000,38000000.000,,-1000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,0.000,0.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,5000000.000,-1000000.000,-3000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,,,,-1000000.000,0.000,0.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,-11000000.000,-4000000.000,8000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,-4000000.000,-2000000.000,3000000.000,6000000.000,1000000.000,-3000000.000,1000000.000,-1000000.000,4000000.000,-1000000.000,-1000000.000,0.000,-1000000.000,,,,1000000.000,1000000.000
OtherExpenses,,,,,,,,,12000000.000,14000000.000,20000000.000,22000000.000,,3000000.000,0.000,,,,11000000.000,,,
OtherNoncashIncomeExpense,-25000000.000,,,,0.000,,,,,,,,,,,,,,,,-3000000.000,
OtherNonoperatingExpense,,,,,,,,,,1000000.000,4000000.000,,2000000.000,,-3000000.000,,1000000.000,0.000,0.000,0.000,0.000,-1000000.000
OtherNonoperatingIncomeExpense,,2000000.000,5000000.000,,0.000,3000000.000,6000000.000,35000000.000,,,,,,4000000.000,-7000000.000,,-4000000.000,0.000,-13000000.000,,-1000000.000,3000000.000
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,,3000000.000,,,,8000000.000,,,,0.000,,,,,
PaymentsForProceedsFromShortTermInvestments,,,,,,,,,,,,,,,,,-47000000.000,,,,0.000,
PaymentsForRepurchaseOfCommonStock,,,,,125000000.000,,125000000.000,,0.000,,,,,,,,500000000.000,,,,125000000.000,35000000.000
PaymentsForRestructuring,,,,,,,,,-10000000.000,12000000.000,25000000.000,29000000.000,3000000.000,6000000.000,14000000.000,11000000.000,13000000.000,5000000.000,9000000.000,23000000.000,,7000000.000
PaymentsOfCapitalDistribution,,,,,,,,,,,,,,,,,,,,,1000000.000,
PaymentsOfDividends,0.000,,,,0.000,,,,,,,,,,,,,,,,,
PaymentsOfDividendsMinorityInterest,,,,,,,,,16000000.000,,,,3000000.000,,,,0.000,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,11000000.000,,,,1000000.000,
PaymentsToAcquireBusinessesAndInterestInAffiliates,,,,,,,,,,,,,,,,,,,,,47000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,53000000.000,,,,63000000.000,,,,52000000.000,,,,55000000.000,,,,25000000.000,,,,32000000.000,
PensionContributions,73000000.000,,,,0.000,,,,,,,,,,,,,,,,,
ProceedsFromDebtNetOfIssuanceCosts,,,,,204000000.000,,,,,,,,,,,,,,,,,
ProceedsFromDividendsReceived,0.000,,,,0.000,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,2000000.000,,,,,,,,0.000,,,,,,,,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,0.000,,,,,,,,,,,,-3000000.000,
ProceedsFromRepaymentsOfShortTermDebt,,,,,,,,,-4000000.000,,,,-10000000.000,,,,0.000,,,,15000000.000,
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,,,,,12000000.000,,,,,,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,81000000.000,,,,,,,,,,,,,,,,3000000.000,,,,,
ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,,,,,,,,,35000000.000,,,,3000000.000,,,,,,,,10000000.000,
ProceedsFromShortTermDebtMaturingInThreeMonthsOrLess,,,,,12000000.000,,,,,,,,,,,,,,,,,
ProceedsFromWarrantExercises,,,,,,,,,,,,,10000000.000,5000000.000,,,,,,,,
ProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,,,,,-2000000.000,,,,-1000000.000,,,,-2000000.000,,,,1000000.000,,,,,
ProductWarrantyAccrualPayments,-4000000.000,,,,4000000.000,,,,5000000.000,,,,5000000.000,,,,3000000.000,,,,13000000.000,
ProductWarrantyAccrualPeriodIncreaseDecrease,5000000.000,,,,4000000.000,,,,4000000.000,,,,5000000.000,,,,4000000.000,,,,6000000.000,
ProductWarrantyAccrualPreexistingIncreaseDecrease,,,,,-2000000.000,,,,1000000.000,,,,0.000,,,,-2000000.000,,,,3000000.000,
ProfitLoss,-11000000.000,84000000.000,34000000.000,,84000000.000,86000000.000,60000000.000,545000000.000,48000000.000,-141000000.000,1000000.000,-114000000.000,70000000.000,2224000000.000,10000000.000,24000000.000,23000000.000,30000000.000,32000000.000,6000000.000,67000000.000,48000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,1000000.000,-11000000.000,-32000000.000,2000000.000,-3000000.000,0.000,1000000.000,-8000000.000,-2000000.000,0.000,1000000.000,4000000.000,2000000.000,1000000.000
RepaymentsOfDebt,,,,,,,,,,,,,,246000000.000,,,,,,,,
RepaymentsOfDebtMaturingInMoreThanThreeMonths,,,,,1000000.000,,,,,,,,,,,,,,,,,
RepaymentsOfLongTermDebt,4000000.000,,,,,,,,,,,,3000000.000,,,,1000000.000,,,,2000000.000,
RestructuringCharges,41000000.000,1000000.000,2000000.000,,20000000.000,3000000.000,10000000.000,6000000.000,2000000.000,13000000.000,9000000.000,32000000.000,4000000.000,12000000.000,3000000.000,17000000.000,10000000.000,8000000.000,,,28000000.000,6000000.000
RestructuringReserveAccrualAdjustment,,,,,-1000000.000,,-1000000.000,,,,,,,,4000000.000,,1000000.000,,,,,
RestructuringReserveAccrualAdjustment1,,,,,,,,,,,,,,,,,,1000000.000,,,,3000000.000
RestructuringReservePeriodExpense,41000000.000,1000000.000,2000000.000,,,,,,,,,,,,,,,,,,,
RestructuringReserveSettledWithCash,-53000000.000,-6000000.000,-3000000.000,,-15000000.000,11000000.000,14000000.000,,,,,,,,,,,,,,,
RestructuringReserveTranslationAdjustment,,,,,-2000000.000,1000000.000,,,,,-1000000.000,,-4000000.000,1000000.000,,,1000000.000,-1000000.000,,,,2000000.000
SalesRevenueGoodsNet,1717000000.000,1693000000.000,1624000000.000,,1856000000.000,1892000000.000,1733000000.000,1958000000.000,1982000000.000,1782000000.000,1970000000.000,1775000000.000,2029000000.000,812000000.000,808000000.000,-404000000.000,802000000.000,773000000.000,770000000.000,816000000.000,810000000.000,774000000.000
