,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,588436.000,637864.000,918706.000,757949.000,794936.000,713973.000,676785.000,789312.000,844866.000,689014.000,782267.000,1101080.000,1005214.000,814090.000,903432.000,888865.000,818395.000,978838.000,942457.000,807866.000,755956.000,824951.000,722808.000
AccountsReceivableNetCurrent,1746550.000,1836633.000,1647948.000,4116723.000,2089078.000,1913185.000,2477431.000,2216502.000,2364642.000,1943643.000,1753182.000,2294007.000,2312905.000,2571994.000,2449038.000,2287982.000,2747004.000,2582664.000,2795160.000,2570163.000,2873300.000,2502601.000,2580477.000
AccruedIncomeTaxesCurrent,364814.000,485971.000,11362.000,386802.000,0.000,0.000,131451.000,,236358.000,,3250.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,1520349.000,,,,1618501.000,,,,1712662.000,,,,1563068.000,,,,1716729.000,
AdditionalPaidInCapitalCommonStock,2734300.000,2754775.000,2775250.000,2798062.000,2846287.000,2871898.000,2957869.000,2980156.000,3002131.000,3031056.000,3109556.000,3176206.000,3279709.000,3399179.000,3493761.000,3588041.000,3686079.000,3772435.000,3870568.000,3967691.000,4059197.000,4139527.000,4224471.000
AllowanceForDoubtfulAccountsReceivableCurrent,93000.000,96000.000,65000.000,66000.000,80000.000,83000.000,83000.000,83000.000,80000.000,79000.000,76000.000,72000.000,72000.000,72000.000,79000.000,79000.000,79000.000,79000.000,79000.000,79000.000,79000.000,75000.000,75000.000
Assets,7315022.000,7632874.000,7919286.000,8709720.000,8636965.000,8376034.000,8816565.000,9249103.000,9906371.000,9496552.000,9672432.000,10241528.000,10310185.000,10133000.000,10622522.000,10787390.000,11124207.000,11437113.000,11152086.000,10986240.000,11133063.000,10904173.000,10857475.000
AssetsCurrent,6719348.000,7086614.000,7379170.000,8186110.000,8186458.000,7951136.000,8304196.000,8641280.000,9290055.000,8832098.000,9008324.000,9612253.000,9621676.000,9513366.000,9858021.000,10067988.000,10485316.000,10844265.000,10645698.000,10529501.000,10753153.000,10533467.000,10277143.000
Cash,1628276.000,1731363.000,,,2408327.000,2306258.000,2275910.000,3258545.000,3505184.000,3421679.000,3568158.000,3086520.000,3345613.000,3339952.000,4049696.000,4524267.000,4544660.000,4883373.000,4152745.000,4327076.000,4573975.000,4692999.000,4448251.000
CashAndCashEquivalentsAtCarryingValue,1628276.000,1731363.000,1212426.000,513391.000,2408327.000,2306258.000,2275910.000,3258545.000,3505184.000,3421679.000,3568158.000,3086520.000,3345613.000,3339952.000,4049696.000,4524267.000,4544660.000,4883373.000,4152745.000,4327076.000,4573975.000,4692999.000,4448251.000
CashFDICInsuredAmount,,,,,1908000.000,1806000.000,,,,2922000.000,,,,2840000.000,,,,4133000.000,,,,4331000.000,
CashUninsuredAmount,,,,,,,1775910.000,2759000.000,3005000.000,,3068158.000,2587000.000,2846000.000,,3550000.000,4024267.000,3795000.000,,3403000.000,3577000.000,3824000.000,,4086000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,500000.000,,500000.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.010,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
CommonStockSharesIssued,9901177.000,9901177.000,9901177.000,9901177.000,10004311.000,10004311.000,10104311.000,10104311.000,10104311.000,10104311.000,10114311.000,10114311.000,10114311.000,10128311.000,10128311.000,10128311.000,10140635.000,10145862.000,10145862.000,10145862.000,10145862.000,10171551.000,10181553.000
CommonStockSharesOutstanding,9901177.000,9901177.000,9901177.000,9901177.000,10004311.000,10004311.000,10104311.000,10104311.000,10104311.000,10104311.000,10114311.000,10114311.000,10114311.000,10128311.000,10128311.000,10128311.000,10140635.000,10128311.000,10145862.000,10145862.000,10145862.000,10171551.000,10181553.000
CommonStockValue,9901.000,9901.000,9901.000,9901.000,10004.000,10004.000,10104.000,10104.000,10104.000,10104.000,10114.000,10114.000,10114.000,10128.000,10128.000,10128.000,10141.000,10146.000,10146.000,10146.000,10146.000,10172.000,10182.000
