,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,-600000.000,,,,0.000,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,5000000.000,,,,0.000,,,,,,,,
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesIssuanceOfEquityBySubsidiaryToNoncontrollingInterests,,,,,-5000000.000,,,,-6400000.000,,,,300000.000
CostOfPurchasedOilAndGas,538900000.000,661900000.000,597200000.000,696500000.000,657400000.000,968200000.000,861800000.000,757900000.000,586200000.000,732400000.000,788200000.000,908700000.000,1002300000.000
CostsAndExpenses,649000000.000,835300000.000,765700000.000,894100000.000,886500000.000,1203100000.000,1902400000.000,1762000000.000,1714500000.000,988000000.000,1038700000.000,1185700000.000,1265400000.000
CostsAndExpensesRelatedParty,,,,,,,,,,,,,200000.000
CurrentFederalTaxExpenseBenefit,,,,,,,-67600000.000,,-160500000.000,500000.000,,,
CurrentStateAndLocalTaxExpenseBenefit,,,,,,,-4800000.000,,-14900000.000,0.000,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,,,,,,,0.071,,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,,,,,,,0.027,,,,
DeferredIncomeTaxExpenseBenefit,23700000.000,,,,5400000.000,,,,-800000.000,,,,
DepreciationAndAmortization,48200000.000,74200000.000,73400000.000,84500000.000,90000000.000,97700000.000,98400000.000,101200000.000,121900000.000,124900000.000,126200000.000,130900000.000,128300000.000
DepreciationDepletionAndAmortization,48200000.000,74200000.000,73400000.000,84500000.000,90000000.000,97700000.000,98400000.000,101200000.000,121900000.000,,,,
DerivativeGainLossOnDerivativeNet,-1300000.000,,,,200000.000,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,1600000.000,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,600000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,15700000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,6800000.000,,,,,,,,,,,,
DistributedEarnings,,36200000.000,37900000.000,,40400000.000,41400000.000,42200000.000,42100000.000,46100000.000,46400000.000,46500000.000,46500000.000,46500000.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,,,,,,,,,46300000.000,,,,46400000.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberDistributionsDeclaredPerUnit,,,,,0.245,0.250,0.255,,0.255,0.255,,,0.255
DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,0.360,0.365,0.370,,,,,,,,,,
DividendsCash,,,,,,,,,,,,,46400000.000
DividendsCommonStockCash,,,,,38800000.000,,,,46300000.000,,,,
EarningsPerShareBasic,0.040,0.180,0.180,0.150,0.100,0.090,-1.180,-1.180,-2.560,0.010,,,-0.010
EarningsPerShareDiluted,0.040,0.180,0.170,0.160,0.100,0.090,-1.180,-1.180,-2.560,0.010,,,-0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,1200000.000,1300000.000,1300000.000,1500000.000,3200000.000,1500000.000,1800000.000,1800000.000,1900000.000,1800000.000,1700000.000,1700000.000,4600000.000
EquityMethodInvestmentDividendsOrDistributions,100000.000,,,,2700000.000,,,,0.000,,,,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,1034300000.000,,,,
GainLossOnDerivativeInstrumentsNetPretax,-1300000.000,-1600000.000,1000000.000,24000000.000,200000.000,1200000.000,5200000.000,2800000.000,-400000.000,-5700000.000,-500000.000,,2800000.000
GainLossOnDispositionOfAssets,,,,,,,-3200000.000,,200000.000,-300000.000,3000000.000,-16100000.000,-5100000.000
GainLossOnSaleOfDerivatives,,,,,,,,,,,,,2900000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,200000.000,,,,-5100000.000
GainLossRelatedToLitigationSettlement,,,6100000.000,,,,0.000,,,,,,17500000.000
GainsLossesOnExtinguishmentOfDebt,,800000.000,2400000.000,,,0.000,0.000,,,,,,
GeneralAndAdministrativeExpense,15700000.000,26600000.000,24500000.000,30500000.000,42900000.000,28100000.000,34800000.000,31100000.000,35100000.000,30300000.000,29300000.000,27800000.000,36100000.000
GoodwillImpairmentLoss,,,,,,,,,873300000.000,,,,
GrossProfit,,192700000.000,187200000.000,,182700000.000,197200000.000,203800000.000,203200000.000,205300000.000,200700000.000,218400000.000,214000000.000,215500000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,72100000.000,83000000.000,83800000.000,89200000.000,34900000.000,54800000.000,-755700000.000,-718000000.000,-871100000.000,-600000.000,18700000.000,-30600000.000,12300000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,48400000.000,64500000.000,66500000.000,72300000.000,24300000.000,44600000.000,-755900000.000,-722700000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,1000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,0.000,0.000,0.000,0.000,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,1000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromEquityMethodInvestments,4200000.000,4500000.000,5600000.000,4600000.000,3700000.000,5900000.000,6400000.000,4400000.000,-2400000.000,800000.000,1100000.000,-19400000.000,700000.000
IncomeTaxExpenseBenefit,23700000.000,18500000.000,17300000.000,16900000.000,10600000.000,10200000.000,200000.000,4700000.000,200000.000,-1800000.000,7600000.000,-1400000.000,3000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,2000000.000,,400000.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,,,,,,72300000.000,,173900000.000,0.000,,,
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,,,,,,,,,,2300000.000
IncomeTaxReconciliationOtherAdjustments,,,,,,,,,,,,,-200000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,,,,,,,3100000.000,,0.000
IncomeTaxesPaid,,,,,3500000.000,,,,6600000.000,,,,
IncomeTaxesPaidNet,,,,,,,,,,,,,2200000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-35000000.000,,,,-70700000.000,,,,-12200000.000,,,,-18800000.000
IncreaseDecreaseInAccountsReceivable,-43200000.000,,,,-122600000.000,,,,-32000000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,16100000.000,,,,-22400000.000,,,,-2400000.000
IncreaseDecreaseInReceivables,,,,,,,,,,,,,-21500000.000
InterestIncomeExpenseNet,-5400000.000,-14100000.000,-13600000.000,-16700000.000,-19100000.000,-22600000.000,-30400000.000,-31200000.000,-44000000.000,-46500000.000,-48400000.000,-50600000.000,-44900000.000
InterestPaid,4600000.000,,,,2300000.000,,,,3500000.000,,,,15900000.000
LimitedLiabilityCompanyLLCMembersEquityUnitBasedCompensation,,,,,,,,,,,,,18000000.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,0.700,,,,,,,,1.000,,,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,0.070,,,,,,,,1.000,,,,
LineOfCreditFacilityInterestRateDuringPeriod,,,,,0.005,,,,0.005,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,85800000.000,,,,92900000.000,,,,100700000.000
MinorityInterestDecreaseFromRedemptions,,,,,-2800000.000,,,,-3000000.000,,,,
NaturalGasMidstreamRevenue,,,,,,,,,,,125700000.000,,127400000.000
NetCashProvidedByUsedInContinuingOperations,,,,,,,,,,,,,3300000.000
NetCashProvidedByUsedInDiscontinuedOperations,0.000,,,,0.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,248200000.000,,,,334000000.000,,,,726300000.000,,,,-105000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,248200000.000,,,,334000000.000,,,,726300000.000,,,,-105000000.000
NetCashProvidedByUsedInInvestingActivities,-145500000.000,,,,-462100000.000,,,,-932900000.000,,,,-69300000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-145500000.000,,,,-462100000.000,,,,-932900000.000,,,,-69300000.000
NetCashProvidedByUsedInOperatingActivities,118500000.000,,,,169500000.000,,,,194400000.000,,,,177600000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,118500000.000,,,,169500000.000,,,,194400000.000,,,,177600000.000
NetIncomeLoss,42300000.000,28800000.000,28800000.000,26100000.000,16300000.000,16200000.000,-193400000.000,-194300000.000,-457600000.000,800000.000,700000.000,-3900000.000,-1900000.000
NetIncomeLossAllocatedToGeneralPartners,900000.000,3100000.000,3500000.000,,10500000.000,19100000.000,6300000.000,22100000.000,7400000.000,10600000.000,,,
NetIncomeLossAttributableToNoncontrollingInterest,7100000.000,35700000.000,37700000.000,46200000.000,8000000.000,28400000.000,-562500000.000,-528400000.000,-413700000.000,400000.000,10400000.000,-25300000.000,11200000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,700000.000,,-1900000.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,,,,,,2100000.000,,,,55200000.000
NonoperatingIncomeExpense,-1900000.000,-8900000.000,-5500000.000,,-14900000.000,-16600000.000,-23900000.000,-26700000.000,-46300000.000,-45800000.000,-47200000.000,-69800000.000,-44200000.000
OilAndGasRevenue,232400000.000,755000000.000,647700000.000,777600000.000,773100000.000,,,,,,,,
OperatingCostsAndExpenses,46200000.000,72600000.000,76700000.000,82700000.000,96200000.000,109100000.000,105000000.000,109600000.000,98200000.000,100100000.000,,,
OperatingIncomeLoss,74000000.000,91900000.000,89300000.000,101100000.000,49800000.000,71400000.000,-731800000.000,-691300000.000,-824800000.000,45200000.000,65900000.000,39200000.000,56500000.000
OtherCostAndExpenseOperating,,,,,,,,,,,98000000.000,,104100000.000
OtherNonoperatingIncomeExpense,-700000.000,-100000.000,100000.000,-27500000.000,500000.000,100000.000,100000.000,100000.000,100000.000,-100000.000,100000.000,200000.000,0.000
OtherOperatingActivitiesCashFlowStatement,,,,,,,,,,,,,2500000.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,,180000000.000,,,,215100000.000,,,,
OtherTaxExpenseBenefit,,,,,,,-300000.000,,700000.000,0.000,,,
PartnersCapitalAccountContributions,,,,,,,,,,,,,1300000.000
PartnersCapitalAccountUnitBasedCompensation,,,,,13900000.000,,,,,,,,
PaymentsOfCapitalDistribution,,,,,38800000.000,,,,,,,,
PaymentsOfDebtIssuanceCosts,6000000.000,,,,1800000.000,,,,300000.000,,,,200000.000
PaymentsOfDistributionsToAffiliates,,,,,0.000,,,,,,,,
PaymentsOfDividendsMinorityInterest,,,,,85800000.000,,,,93100000.000,,,,101100000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,2700000.000,,,,1100000.000,,,,4300000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,50300000.000,,,,312000000.000,,,,796800000.000,,,,0.000
PaymentsToAcquireEquityMethodInvestments,,,,,,,,,7100000.000,,,,6000000.000
PaymentsToAcquirePropertyPlantAndEquipment,97800000.000,,,,154200000.000,,,,135400000.000,,,,256300000.000
ProceedsFromContributedCapital,-92600000.000,,,,,,,,,,,,
ProceedsFromContributionsFromAffiliates,,,,,2200000.000,,,,1400000.000,,,,1300000.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,2600000.000,,,,4100000.000,,,,6200000.000,,,,2800000.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,,,,,2200000.000,,,,2100000.000,,,,55200000.000
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,,813000000.000
ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,1356100000.000,,,,959100000.000,,,,397300000.000,,,,
ProceedsFromIssuanceOfPreferredLimitedPartnersUnits,,,,,,,,,724500000.000,,,,0.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,,,,,,,724500000.000,,,,
ProceedsFromMinorityShareholders,500000.000,,,,2800000.000,,,,3000000.000,,,,20800000.000
ProceedsFromPartnershipContribution,-22100000.000,,,,,,,,,,,,
ProceedsFromRepaymentsOfBankOverdrafts,-2600000.000,,,,-12700000.000,,,,0.000,,,,
ProceedsFromSaleOfEquityMethodInvestments,,,,,,,,,,,,,189700000.000
ProceedsFromSaleOfOtherPropertyPlantAndEquipment,,,,,,,,,200000.000,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,,,,500000.000
ProfitLoss,49400000.000,64500000.000,66500000.000,72300000.000,24300000.000,44600000.000,-755900000.000,-722700000.000,-871300000.000,1200000.000,11100000.000,-29200000.000,9300000.000
PropertyPlantAndEquipmentAdditions,67900000.000,215600000.000,207400000.000,237200000.000,153500000.000,164800000.000,104700000.000,147500000.000,120400000.000,140200000.000,146900000.000,268600000.000,248100000.000
RepaymentsOfLongTermCapitalLeaseObligations,800000.000,,,,1000000.000,,,,1100000.000,,,,1000000.000
RepaymentsOfLongTermDebt,1076900000.000,,,,487100000.000,,,,259000000.000,,,,587300000.000
RepaymentsOfOtherDebt,,,,,,,,,,,,,250000000.000
RevenueFromPurchasedOilAndGas,,,,,,,,,,,771000000.000,,990000000.000
RevenueFromRelatedParties,491900000.000,173800000.000,206300000.000,193600000.000,163000000.000,,,,,,,,
Revenues,723000000.000,927200000.000,855000000.000,995200000.000,936300000.000,1274500000.000,1170600000.000,1070700000.000,889700000.000,1033200000.000,1104600000.000,1224900000.000,1321900000.000
SalesRevenueGoodsNet,,,,,,956200000.000,863500000.000,,588500000.000,738300000.000,,,
SalesRevenueNet,723000000.000,927200000.000,855000000.000,995200000.000,936300000.000,1274500000.000,1170600000.000,1070700000.000,889700000.000,1033200000.000,1104600000.000,1224900000.000,1321900000.000
SalesRevenueServicesNet,,,,,,135900000.000,111300000.000,,114500000.000,108300000.000,,,
ShareBasedCompensation,1200000.000,,,,13900000.000,,,,8000000.000,,,,19400000.000
StockIssuedDuringPeriodValueNewIssues,4651400000.000,,,,362200000.000,,,,215100000.000,,,,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,,,,,,,,,,,,-4300000.000
UndistributedEarnings,,7400000.000,-9200000.000,,24100000.000,26900000.000,235600000.000,236500000.000,503700000.000,45600000.000,-45800000.000,-1149000000.000,-48400000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,,,,,,,,,,,180000000.000,,180200000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,663952.000,300000.000,400000.000,-1063952.000,300000.000,400000.000,0.000,-700000.000,0.000,800000.000,1100000.000,,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,164700000.000,164300000.000,164400000.000,-329100000.000,164500000.000,164600000.000,164200000.000,-329100000.000,178700000.000,180800000.000,181100000.000,-360900000.000,180200000.000
WeightedAverageNumberOfSharesOutstandingBasic,48500000.000,164000000.000,164000000.000,,164200000.000,164200000.000,164200000.000,-328400000.000,178700000.000,180000000.000,180000000.000,-359000000.000,180200000.000
