,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetRetirementObligationAccretionExpense,885000.000,886000.000,918000.000,940000.000,941000.000,940000.000,995000.000,995000.000,995000.000,995000.000,1019000.000,1019000.000,1019000.000,813000.000,1080000.000,1292000.000,1161000.000,1162000.000,1210000.000,1211000.000,1212000.000,1206000.000,1255000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-159000.000,,,,32425000.000,,,,-49756000.000,,,,113055000.000,,,,-32171000.000,,,,-2326000.000
CostOfTransmission,,,,,,,,,,,,,,,,,,,,30772000.000,30008000.000,,23742000.000
ElectricUtilityRevenue,219052000.000,229909000.000,222427000.000,198280000.000,224244000.000,197730000.000,220713000.000,187623000.000,220393000.000,213340000.000,265096000.000,217331000.000,233904000.000,235245000.000,292256000.000,249341000.000,254265000.000,224166000.000,256459000.000,199149000.000,222802000.000,199461000.000,189779000.000
GainLossOnInvestments,,,,,-2156000.000,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,9920000.000,9142000.000,9125000.000,9863000.000,9356000.000,7614000.000,10792000.000,10655000.000,11364000.000,9574000.000,11362000.000,11091000.000,9000000.000,8826000.000,10517000.000,9974000.000,9702000.000,7255000.000,10639000.000,10156000.000,10843000.000,9839000.000,11130000.000
IncomeTaxExpenseBenefit,-5000.000,-2000.000,-5000.000,-5000.000,-4000.000,107000.000,5000.000,16000.000,75000.000,47000.000,-1000.000,,-1000.000,,,2000.000,-1000.000,,1000.000,2000.000,0.000,-2000.000,0.000
IncreaseDecreaseInOperatingAssets,,,-1462000.000,,,,-30136000.000,,,,-3409000.000,,,,8505000.000,,,,-13384000.000,,,,-17156000.000
IncreaseDecreaseInOperatingLiabilities,,,14777000.000,,,,-2856000.000,,,,42346000.000,,,,67390000.000,,,,9802000.000,,,,6854000.000
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,,-511000.000,,,,-221000.000,,,,169000.000,,,,558000.000,,,,-594000.000,,,,833000.000
IncreaseDecreaseInRegulatoryAssetsAndLiabilities,,,2830000.000,,,,1724000.000,,,,172000.000,,,,-836000.000,,,,1212000.000,,,,418000.000
InterestAndDebtExpense,15101000.000,13132000.000,12311000.000,12134000.000,12133000.000,12120000.000,11895000.000,11685000.000,12174000.000,11926000.000,11371000.000,11397000.000,11537000.000,11388000.000,12768000.000,12012000.000,11035000.000,9812000.000,8365000.000,7341000.000,6856000.000,6571000.000,6244000.000
InterestIncomeDomesticDeposits,,,669000.000,,,,681000.000,,,,698000.000,,,,715000.000,,,,737000.000,,,,751000.000
InvestmentIncomeNet,1428000.000,1060000.000,1012000.000,1319000.000,872000.000,926000.000,658000.000,1610000.000,1397000.000,1668000.000,2195000.000,1332000.000,1650000.000,2172000.000,1332000.000,1624000.000,1542000.000,1021000.000,138000.000,1327000.000,1712000.000,2234000.000,1521000.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,,,,,244724000.000,,,,0.000,,,,29750000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,,,,,244724000.000,,,,0.000,,,,29750000.000
NetCashProvidedByUsedInInvestingActivities,,,-40219000.000,,,,-5852000.000,,,,-19816000.000,,,,-185394000.000,,,,-76034000.000,,,,-53312000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-40219000.000,,,,-5852000.000,,,,-19816000.000,,,,-185394000.000,,,,-76034000.000,,,,-53312000.000
NetCashProvidedByUsedInOperatingActivities,,,40060000.000,,,,38277000.000,,,,-29940000.000,,,,53725000.000,,,,43863000.000,,,,21236000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,40060000.000,,,,38277000.000,,,,-29940000.000,,,,53725000.000,,,,43863000.000,,,,21236000.000
NetIncomeLoss,3055000.000,2670000.000,2516000.000,2498000.000,2475000.000,2450000.000,2386000.000,2346000.000,2448000.000,2393000.000,2310000.000,2330000.000,2349000.000,2111000.000,2894000.000,2992000.000,3005000.000,2988000.000,2953000.000,2955000.000,2991000.000,8738000.000,2968000.000
NetIncomeLossAttributableToNoncontrollingInterest,-16000.000,-6000.000,-21000.000,-19000.000,-16000.000,220000.000,21000.000,45000.000,103000.000,65000.000,-4000.000,,-5000.000,,-1000.000,9000.000,-1000.000,10000.000,-1000.000,8000.000,0.000,14000.000,1000.000
OperatingIncomeLoss,15573000.000,16599000.000,14365000.000,13848000.000,16386000.000,14546000.000,14302000.000,13130000.000,14010000.000,11148000.000,12194000.000,13121000.000,13015000.000,12195000.000,15193000.000,14214000.000,13297000.000,6249000.000,12224000.000,9884000.000,9022000.000,14062000.000,8641000.000
OtherDepreciationAndAmortization,,,1198000.000,,,,1282000.000,,,,1372000.000,,,,1470000.000,,,,1573000.000,,,,
OtherNoncashExpense,,,3316000.000,,,,5602000.000,,,,4589000.000,,,,4217000.000,,,,4424000.000,,,,4769000.000
OtherNonoperatingIncomeExpense,1134000.000,-1865000.000,-576000.000,-559000.000,-514000.000,-575000.000,-653000.000,-648000.000,-607000.000,-654000.000,-713000.000,-726000.000,-785000.000,-862000.000,-864000.000,-823000.000,-801000.000,-851000.000,-1044000.000,-905000.000,-887000.000,-975000.000,-949000.000
PaymentsForProceedsFromInvestments,,,1965000.000,,,,557000.000,,,,1940000.000,,,,1941000.000,,,,42000.000,,,,1499000.000
