,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,496186.000,860605.000,1367367.000,1290465.000,1567638.000,1746558.000,1253228.000,1138734.000,1345308.000,1409632.000,1546388.000,1260160.000,1416754.000,1369206.000,1603555.000,1473471.000,1807188.000,1781632.000,1606695.000,2402879.000,1490865.000,3232126.000,3923758.000,2618499.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,112487.000,112487.000,112487.000,
AccountsPayableRelatedPartiesCurrent,186772.000,150754.000,211640.000,274588.000,293904.000,309572.000,336556.000,319129.000,351350.000,376537.000,468165.000,467449.000,324086.000,353642.000,384776.000,396416.000,410971.000,318980.000,399542.000,185924.000,23955.000,55904.000,101339.000,24097.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,25000.000,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,29019.000,5019.000,5019.000,5019.000,5019.000,5019.000,,,,,,,,,,,,,,20000.000,476100.000,536600.000,628700.000,978000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,175877.000,190516.000,203886.000,220089.000,236771.000,242009.000,255178.000,270349.000,371842.000,473333.000,574827.000,676321.000,777815.000,869403.000,962833.000,1056663.000,1150635.000,1244607.000,1334059.000,1427528.000,1524085.000,1620375.000,1545598.000,1688740.000
AdditionalPaidInCapital,11148512.000,11251760.000,12063860.000,12201983.000,12210296.000,12627901.000,14956547.000,19063380.000,19936311.000,20192304.000,20321536.000,21926568.000,26754440.000,26992044.000,27128582.000,29664213.000,30127359.000,31836256.000,33557615.000,47079784.000,51555885.000,55599550.000,60322604.000,90175571.000
Assets,1934468.000,474471.000,449894.000,383518.000,378410.000,263212.000,220693.000,5305542.000,5255330.000,5003874.000,4850997.000,7453523.000,6451435.000,5410234.000,4951989.000,4674367.000,4433072.000,5219950.000,14641728.000,9881189.000,10336822.000,10897146.000,10239793.000,24023467.000
AssetsCurrent,1799871.000,303336.000,267717.000,217544.000,200365.000,115192.000,93846.000,593866.000,645147.000,495119.000,443736.000,3147756.000,2247162.000,1297549.000,909630.000,699590.000,542985.000,1426836.000,10905369.000,6209400.000,6699824.000,7299008.000,3916668.000,17915015.000
BuildingsAndImprovementsGross,,,,,,,,3800000.000,3800000.000,3800000.000,3800000.000,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,5325.000,27721.000,27721.000,27721.000,27721.000,27721.000,27721.000,27721.000,27721.000,27721.000,27721.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1673247.000,103917.000,89488.000,51190.000,34011.000,15148.000,39819.000,111875.000,146344.000,7463.000,7020.000,2706770.000,1806176.000,833834.000,442257.000,287066.000,160931.000,140877.000,7677163.000,5216940.000,3662162.000,3049253.000,469570.000,10240895.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,15000000.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.010,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,500000000.000,500000000.000,500000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,37082871.000,37334041.000,38734650.000,38912165.000,38912165.000,41187165.000,55955463.000,76622130.000,80527113.000,81474200.000,82711524.000,98216014.000,146897008.000,149057350.000,149944892.000,165293510.000,168394828.000,175998198.000,18204923.000,22621669.000,24235509.000,26369003.000,26369003.000,35956800.000
CommonStockSharesOutstanding,37082871.000,37334041.000,38734650.000,38912165.000,38912165.000,41187165.000,55955463.000,76622130.000,80527113.000,81474200.000,82711524.000,98216014.000,146897008.000,149057350.000,149944892.000,165293510.000,168394828.000,175998198.000,18204923.000,22621669.000,24235509.000,26369003.000,26369003.000,35956800.000
CommonStockValue,37083.000,37334.000,38735.000,,,,,,,,,,,,,,168387.000,175990.000,18205.000,22621.000,24237.000,26369.000,27579.000,35957.000
CommonStockValueOutstanding,,,,38912.000,38912.000,41187.000,55955.000,76622.000,80527.000,81474.000,82712.000,98214.000,146892.000,149051.000,149937.000,165286.000,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,,,335000.000,,,,,,,,,,,,,
CustomerDepositsCurrent,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,60000.000,170000.000,380000.000,202500.000,177500.000,177500.000,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,0.100,0.100,0.100,0.100,,,,,,0.100,0.100,,,,0.065,,
DeferredCompensationEquity,-2636340.000,-2804797.000,-3439870.000,-3592902.000,-3659796.000,-3696747.000,-3778723.000,-4108839.000,-4919250.000,-4951902.000,-5171093.000,-5366060.000,-5922207.000,-6456211.000,-6002586.000,-6101703.000,-6016435.000,-6207284.000,-6158390.000,-6350138.000,-6102071.000,-6608470.000,-6540004.000,
DeferredCostsCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,11375276.000,11375276.000,11375276.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,4049400.000,4474000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,4828000.000,5236000.000,5712000.000,6052000.000,6426000.000,6766000.000,7200000.000,7800000.000,8500000.000,9100000.000,9800000.000,10300000.000,11600000.000,13000000.000,13900000.000,15300000.000,17900000.000,20500000.000
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,,,,,,,,,,,,,2271637.000,,2271637.000,,2271637.000,
Deposits,,,,,,,,,,,,,,,,48000.000,600000.000,1100000.000,111700.000,1700000.000,1900000.000,1400000.000,229772.000,
