,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
CommonStockValue,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
DebtCurrent,5000000.000,5000000.000,4000000.000,7000000.000,,,,,,,44000000.000,43000000.000,41000000.000,,81000000.000,81000000.000,79000000.000,,720000000.000,91000000.000
DebtInstrumentUnamortizedDiscount,,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,0.000,0.000,4000000.000,,
DebtLongtermAndShorttermCombinedAmount,,,,,,,,1204000000.000,1202000000.000,1241000000.000,1243000000.000,1242000000.000,1240000000.000,1288000000.000,1276000000.000,1277000000.000,1275000000.000,1274000000.000,1873000000.000,1234000000.000
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,,,,,,,22000000.000,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,224000000.000,,
DeferredTaxAssetsGross,,,,,,412000000.000,,,,515000000.000,,,,614000000.000,,,,425000000.000,,
DeferredTaxAssetsInventory,,,,,,7000000.000,,,,6000000.000,,,,6000000.000,,,,7000000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,-55000000.000,,,,-90000000.000,,,,-46000000.000,,,,,,
DeferredTaxAssetsNet,,,,,,183000000.000,,,,166000000.000,,,,187000000.000,,,,177000000.000,,
DeferredTaxAssetsNetCurrent,,45000000.000,45000000.000,47000000.000,36000000.000,41000000.000,43000000.000,43000000.000,44000000.000,41000000.000,40000000.000,37000000.000,35000000.000,38000000.000,38000000.000,37000000.000,35000000.000,,,
DeferredTaxAssetsNetNoncurrent,,,,,,77000000.000,,,,64000000.000,,,,79000000.000,,,,71000000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,237000000.000,,,,357000000.000,,,,456000000.000,,,,285000000.000,,
DeferredTaxAssetsOther,,,,,,3000000.000,,,,1000000.000,,,,3000000.000,,,,3000000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,18000000.000,,,,17000000.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,130000000.000,,,,114000000.000,,,,124000000.000,,,,106000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,17000000.000,,,,20000000.000,,,,25000000.000,,,,24000000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,229000000.000,,,,349000000.000,,,,427000000.000,,,,248000000.000,,
DeferredTaxLiabilities,,,,,,238000000.000,,,,256000000.000,,,,233000000.000,,,,47000000.000,,
DeferredTaxLiabilitiesCurrent,,,,9000000.000,8000000.000,0.000,2000000.000,,,4000000.000,,,,5000000.000,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,174000000.000,,,,180000000.000,,,,173000000.000,,,,168000000.000,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,,15000000.000,,,,15000000.000,,,,8000000.000,,,,4000000.000,,
DeferredTaxLiabilitiesNoncurrent,77000000.000,165000000.000,155000000.000,176000000.000,170000000.000,173000000.000,179000000.000,179000000.000,173000000.000,191000000.000,198000000.000,195000000.000,183000000.000,158000000.000,152000000.000,152000000.000,141000000.000,118000000.000,106000000.000,117000000.000
DeferredTaxLiabilitiesOther,,,,,,34000000.000,,,,42000000.000,,,,30000000.000,,,,35000000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,15000000.000,,,,19000000.000,,,,22000000.000,,,,17000000.000,,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,740000000.000,,,,741000000.000,,,,830000000.000,,,,746000000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,,,-306000000.000,,,,-248000000.000,,,,-310000000.000,,,,-250000000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,,,301000000.000,,,,248000000.000,,,,327000000.000,,,,265000000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,,,,,-5000000.000,,,,0.000,,,,17000000.000,,,,15000000.000,,
DefinedBenefitPlanAmountsRecognizedInBalanceSheet,,,,,,-378000000.000,,,,-316000000.000,,,,-346000000.000,,,,-281000000.000,,
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,,,,,,36000000.000,,,,46000000.000,,,,55000000.000,,,,68000000.000,,
DefinedBenefitPlanBenefitObligation,,,,,,855000000.000,,,,840000000.000,,,,930000000.000,,,,840000000.000,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,477000000.000,,,,524000000.000,,,,584000000.000,,,,559000000.000,,
DefinedBenefitPlanFundedStatusOfPlan,,,,,,-378000000.000,,,,-316000000.000,,,,-346000000.000,,,,-281000000.000,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,,,,,469000000.000,,,,375000000.000,,,,419000000.000,,,,365000000.000,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,,,,171000000.000,,,,106000000.000,,,,110000000.000,,,,106000000.000,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation,,,,,,516000000.000,,,,404000000.000,,,,453000000.000,,,,392000000.000,,
EmployeeRelatedLiabilitiesCurrent,,,,201000000.000,195000000.000,201000000.000,179000000.000,191000000.000,204000000.000,215000000.000,197000000.000,187000000.000,185000000.000,186000000.000,158000000.000,159000000.000,157000000.000,156000000.000,149000000.000,155000000.000
EmployeeStockOwnershipPlanESOPSharesInESOP,,,,,,528000.000,,,,453000.000,,,,415000.000,,,,414000.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,116000000.000,125000000.000,135000000.000,142000000.000,151000000.000,163000000.000,173000000.000,182000000.000,190000000.000,192000000.000,197000000.000,284000000.000,298000000.000,307000000.000,331000000.000,348000000.000,355000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,34000000.000,,,,36000000.000,,,,34000000.000,,,,44000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,31000000.000,,,,34000000.000,,,,29000000.000,,,,34000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,31000000.000,,,,34000000.000,,,,31000000.000,,,,36000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,32000000.000,,,,35000000.000,,,,32000000.000,,,,40000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,32000000.000,,,,35000000.000,,,,32000000.000,,,,43000000.000,,
ForeignCurrencyCashFlowHedgeDerivativeAtFairValueNet,,,,,,,,,,,,,,,-10000000.000,-5000000.000,-1000000.000,,,
ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months,,,,1000000.000,3000000.000,1000000.000,-2000000.000,-2000000.000,-1000000.000,2000000.000,-1000000.000,-7000000.000,-11000000.000,14000000.000,-14000000.000,-7000000.000,-2000000.000,1000000.000,-5000000.000,
ForeignCurrencyContractAssetFairValueDisclosure,,,,1000000.000,2000000.000,,,,,,,,,,,,,,,
ForeignCurrencyContractsLiabilityFairValueDisclosure,,,,,,,2000000.000,,,,,,,,,,,,,
Goodwill,1633000000.000,1610000000.000,1631000000.000,1601000000.000,1621000000.000,1647000000.000,1669000000.000,1674000000.000,1704000000.000,1718000000.000,1719000000.000,1719000000.000,1667000000.000,1635000000.000,1582000000.000,1592000000.000,1584000000.000,1584000000.000,1632000000.000,1616000000.000
GuaranteeObligationsCurrentCarryingValue,,,,,,,,,,,,,,,,,,161000000.000,174000000.000,176000000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,143000000.000,,,,145000000.000,,,,136000000.000,,,,132000000.000,,
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,,662000000.000,661000000.000,640000000.000,628000000.000,730000000.000,740000000.000,741000000.000,766000000.000,812000000.000,808000000.000
IntangibleAssetsNetExcludingGoodwill,519000000.000,505000000.000,502000000.000,485000000.000,485000000.000,484000000.000,504000000.000,498000000.000,497000000.000,488000000.000,480000000.000,471000000.000,448000000.000,431000000.000,446000000.000,442000000.000,434000000.000,435000000.000,464000000.000,453000000.000
InventoryFinishedGoods,,,,183000000.000,189000000.000,,,,,,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,182000000.000,184000000.000,191000000.000,217000000.000,189000000.000,212000000.000,219000000.000,213000000.000,194000000.000,209000000.000,213000000.000,212000000.000,213000000.000,215000000.000,220000000.000
InventoryNet,437000000.000,426000000.000,465000000.000,467000000.000,467000000.000,443000000.000,461000000.000,471000000.000,496000000.000,475000000.000,516000000.000,527000000.000,516000000.000,486000000.000,502000000.000,498000000.000,477000000.000,433000000.000,482000000.000,483000000.000
InventoryRawMaterials,,,,243000000.000,241000000.000,,,,,,,,,,,,,,,
InventoryRawMaterialsNetOfReserves,,,,,,231000000.000,243000000.000,248000000.000,245000000.000,255000000.000,269000000.000,271000000.000,266000000.000,250000000.000,244000000.000,240000000.000,220000000.000,188000000.000,226000000.000,226000000.000
InventoryWorkInProcess,,,,41000000.000,37000000.000,,,,,,,,,,,,,,,
InventoryWorkInProcessNetOfReserves,,,,,,30000000.000,34000000.000,32000000.000,34000000.000,31000000.000,35000000.000,37000000.000,37000000.000,42000000.000,49000000.000,45000000.000,45000000.000,32000000.000,41000000.000,37000000.000
Liabilities,2200000000.000,2566000000.000,2564000000.000,2534000000.000,2542000000.000,2605000000.000,2549000000.000,2559000000.000,2626000000.000,2655000000.000,2658000000.000,2655000000.000,2621000000.000,2737000000.000,2631000000.000,2639000000.000,2602000000.000,2573000000.000,3145000000.000,2520000000.000
LiabilitiesAndStockholdersEquity,4151000000.000,4393000000.000,4513000000.000,4482000000.000,4596000000.000,4679000000.000,4589000000.000,4611000000.000,4784000000.000,4896000000.000,4887000000.000,4900000000.000,4814000000.000,4864000000.000,4620000000.000,4719000000.000,4645000000.000,4657000000.000,5304000000.000,4694000000.000
LiabilitiesCurrent,669000000.000,817000000.000,819000000.000,779000000.000,785000000.000,781000000.000,721000000.000,736000000.000,802000000.000,853000000.000,857000000.000,846000000.000,850000000.000,908000000.000,833000000.000,837000000.000,815000000.000,823000000.000,1432000000.000,820000000.000
LongTermDebt,,,,1206000000.000,1212000000.000,1205000000.000,1205000000.000,,,,,,,,,,,,,
LongTermDebtCurrent,,,,7000000.000,13000000.000,,,,,,,,,,,,,,,
LongTermDebtNoncurrent,1202000000.000,1201000000.000,1202000000.000,1199000000.000,1199000000.000,1199000000.000,1199000000.000,1199000000.000,1199000000.000,1199000000.000,1199000000.000,1199000000.000,1199000000.000,1199000000.000,1195000000.000,1196000000.000,1196000000.000,1196000000.000,1153000000.000,1143000000.000
LossContingencyAccrualAtCarryingValue,,,,,,,,,21000000.000,17000000.000,17000000.000,18000000.000,17000000.000,9000000.000,6000000.000,6000000.000,6000000.000,6000000.000,,
NoncurrentAssets,,,,,,487000000.000,,,,488000000.000,,,,461000000.000,,,,439000000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,54000000.000,58000000.000,,,,63000000.000,,,,63000000.000,,,,55000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,17000000.000,17000000.000,17000000.000,,,,22000000.000,,,,13000000.000,,,,17000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,22000000.000,22000000.000,23000000.000,,,,24000000.000,,,,24000000.000,,,,23000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,29000000.000,29000000.000,33000000.000,,,,39000000.000,,,,33000000.000,,,,33000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,42000000.000,42000000.000,41000000.000,,,,51000000.000,,,,48000000.000,,,,43000000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,36000000.000,36000000.000,20000000.000,,,,26000000.000,,,,25000000.000,,,,19000000.000,,
OtherAccruedLiabilitiesCurrent,,,,81000000.000,90000000.000,92000000.000,95000000.000,113000000.000,124000000.000,120000000.000,127000000.000,129000000.000,135000000.000,121000000.000,112000000.000,116000000.000,105000000.000,90000000.000,78000000.000,85000000.000
OtherAccruedLiabilitiesNoncurrent,,67000000.000,68000000.000,67000000.000,69000000.000,52000000.000,53000000.000,52000000.000,52000000.000,64000000.000,56000000.000,73000000.000,70000000.000,84000000.000,77000000.000,77000000.000,76000000.000,101000000.000,114000000.000,104000000.000
OtherAssetsCurrent,56000000.000,,,,,,,,,,,,,,,,,,,
OtherAssetsNoncurrent,77000000.000,173000000.000,177000000.000,188000000.000,192000000.000,187000000.000,185000000.000,190000000.000,206000000.000,193000000.000,221000000.000,225000000.000,220000000.000,235000000.000,185000000.000,198000000.000,192000000.000,194000000.000,187000000.000,180000000.000
OtherLiabilitiesNoncurrent,89000000.000,,,,,,,,,,,,,,,,,,,
OtherLongTermDebt,,,,,,,,,,,,,,,,,2000000.000,,1000000.000,0.000
OtherPostretirementBenefitsPayableCurrentAndNoncurrent,,,,,,400000000.000,,,,348000000.000,,,,388000000.000,,,,335000000.000,,
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,,,,,,14000000.000,,,,14000000.000,,,,13000000.000,,,,14000000.000,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,163000000.000,316000000.000,320000000.000,313000000.000,319000000.000,400000000.000,397000000.000,393000000.000,400000000.000,348000000.000,348000000.000,342000000.000,319000000.000,388000000.000,374000000.000,377000000.000,374000000.000,335000000.000,340000000.000,336000000.000
PrepaidExpenseAndOtherAssetsCurrent,,97000000.000,117000000.000,107000000.000,106000000.000,110000000.000,111000000.000,113000000.000,120000000.000,143000000.000,166000000.000,172000000.000,141000000.000,144000000.000,141000000.000,149000000.000,132000000.000,143000000.000,148000000.000,154000000.000
PrepaidExpenseCurrent,50000000.000,,,,,,,,,,,,,,,,,,,
ProductWarrantyAccrualClassifiedCurrent,,,,40000000.000,,,,,,,,33000000.000,32000000.000,,30000000.000,30000000.000,31000000.000,,33000000.000,32000000.000
PropertyPlantAndEquipmentGross,,,,1174000000.000,1214000000.000,1240000000.000,1235000000.000,1240000000.000,1280000000.000,1304000000.000,1305000000.000,1310000000.000,1275000000.000,1265000000.000,1225000000.000,1247000000.000,1240000000.000,1239000000.000,1275000000.000,1262000000.000
PropertyPlantAndEquipmentNet,442000000.000,463000000.000,468000000.000,459000000.000,464000000.000,487000000.000,474000000.000,470000000.000,478000000.000,488000000.000,476000000.000,469000000.000,454000000.000,461000000.000,434000000.000,431000000.000,418000000.000,439000000.000,446000000.000,438000000.000
RestructuringReserve,,,,,,9000000.000,10000000.000,22000000.000,15000000.000,13000000.000,19000000.000,14000000.000,11000000.000,12000000.000,8000000.000,6000000.000,5000000.000,3000000.000,6000000.000,9000000.000
RetainedEarningsAccumulatedDeficit,,40000000.000,84000000.000,153000000.000,206000000.000,264000000.000,283000000.000,308000000.000,359000000.000,405000000.000,430000000.000,493000000.000,575000000.000,648000000.000,686000000.000,734000000.000,796000000.000,885000000.000,923000000.000,966000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,1626000.000,1620000.000,1588000.000,1807000.000,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,26.950,26.900,26.920,26.680,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,2012000.000,1642000.000,1897000.000,2293000.000,2249000.000,2208000.000,1994000.000,2131000.000,1929000.000,1897000.000,1924000.000,2243000.000,2121000.000,1939000.000,1608000.000,1695000.000,1440000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,25.260,25.490,25.670,26.220,26.290,26.360,26.710,26.980,26.840,26.870,26.500,27.360,27.380,27.440,28.490,30.380,30.760
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,6000000.000,5000000.000,8300000.000,9400000.000,7542000.000,10000000.000,28000000.000,20000000.000,37000000.000,28000000.000,28000000.000,19000000.000,22000000.000,12000000.000,15000000.000,23000000.000,28000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,4599000.000,4200000.000,4083000.000,4697000.000,4647000.000,4333000.000,3504000.000,3454000.000,3388000.000,3360000.000,2989000.000,3391000.000,3269000.000,3000000.000,2561000.000,2639000.000,2419000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,26.100,26.220,26.460,26.540,26.540,26.570,26.800,28.010,28.420,28.470,28.600,30.090,30.220,30.300,31.160,32.700,33.310
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,,,,,,,27000000.000,,,,28000000.000,,,,15000000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,,,,,,,,,,,2903000.000,,,,2480000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,,,,,,,,,,,,22000000.000,27000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,,,,3339000.000,3262000.000,3247000.000,,3223000.000,3107000.000,2877000.000,,2523000.000,2315000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,,,,,,27.810,28.180,28.260,28.420,29.800,29.960,30.090,31.000,32.500,33.130
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,5000000.000,4000000.000,5900000.000,6500000.000,5459000.000,7000000.000,16000000.000,30000000.000,24000000.000,18000000.000,22000000.000,18000000.000,20000000.000,11000000.000,13000000.000,18000000.000,20000000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,,,,,,,,,,1000000.000,,
ShortTermBorrowings,,,,,,,,,,,,,,,,,,78000000.000,,
StandardProductWarrantyAccrual,,,,40000000.000,41000000.000,40000000.000,40000000.000,37000000.000,38000000.000,37000000.000,34000000.000,34000000.000,32000000.000,31000000.000,30000000.000,31000000.000,31000000.000,33000000.000,33000000.000,32000000.000
StandardProductWarrantyAccrualCurrent,,,,,,,,,,36000000.000,,,,31000000.000,,,,33000000.000,,
StockholdersEquity,1951000000.000,1827000000.000,,,,2074000000.000,,,,2241000000.000,,,,2127000000.000,,,,2084000000.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1951000000.000,1827000000.000,1949000000.000,1948000000.000,2054000000.000,2074000000.000,2040000000.000,2052000000.000,2158000000.000,2241000000.000,2229000000.000,2245000000.000,2193000000.000,2127000000.000,1989000000.000,2080000000.000,2043000000.000,2084000000.000,2159000000.000,2174000000.000
TreasuryStockShares,,,100000.000,100000.000,0.000,500000.000,1000000.000,1100000.000,1100000.000,3000000.000,4400000.000,5700000.000,6500000.000,6600000.000,8100000.000,0.000,10400000.000,11800000.000,11900000.000,11900000.000
TreasuryStockValue,,,1000000.000,3000000.000,6000000.000,13000000.000,28000000.000,31000000.000,61000000.000,86000000.000,137000000.000,187000000.000,218000000.000,220000000.000,273000000.000,273000000.000,348000000.000,399000000.000,402000000.000,402000000.000
UnamortizedDebtIssuanceExpense,,,,,,,,,,,,,,,4000000.000,4000000.000,4000000.000,,14000000.000,13000000.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,2000000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,6000000.000,7000000.000,8000000.000,8000000.000,8000000.000,8000000.000,30000000.000,30000000.000,30000000.000,30000000.000,44000000.000,41000000.000,41000000.000,42000000.000,47000000.000,27000000.000,27000000.000
