,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-01-03,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02
AccountsPayableCurrent,,,14759000.000,,15069000.000,14161000.000,20075000.000,19062000.000,18193000.000,13709000.000,14687000.000,13216000.000,14220000.000,14611000.000,19239000.000,16018000.000,17526000.000,17163000.000,20436000.000,21236000.000,22201000.000,21643000.000,22445000.000,18765000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,6900000.000,6500000.000,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,4812000.000,,3513000.000,3737000.000,4041000.000,3608000.000,4594000.000,4717000.000,4945000.000,4189000.000,3759000.000,3866000.000,4908000.000,4241000.000,4845000.000,5094000.000,5117000.000,4168000.000,4496000.000,4993000.000,5202000.000,4357000.000
AccruedRentNoncurrent,,,,,,5256000.000,5591000.000,5928000.000,7348000.000,7594000.000,7793000.000,8262000.000,8382000.000,8802000.000,9287000.000,9657000.000,9971000.000,10195000.000,10473000.000,10843000.000,11268000.000,11747000.000,3254000.000,12041000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,-171024000.000,177891000.000,182817000.000,185456000.000,188492000.000,192640000.000,198058000.000,201862000.000,206448000.000,211304000.000,215278000.000,219623000.000,226140000.000,233387000.000,240041000.000,246686000.000,254807000.000,262593000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,669000.000,,,,702000.000,,,,-357000.000,,,,-335000.000,,,,-1203000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,1085000.000,,1153000.000,1153000.000,669000.000,656000.000,656000.000,656000.000,702000.000,702000.000,702000.000,702000.000,-357000.000,-357000.000,-357000.000,-357000.000,-335000.000,-335000.000,-335000.000,-335000.000,-1203000.000,-1203000.000
AdditionalPaidInCapitalCommonStock,,,6954000.000,,67298000.000,67607000.000,68056000.000,68355000.000,68466000.000,68264000.000,69258000.000,69552000.000,137055000.000,137350000.000,137647000.000,137986000.000,138350000.000,138716000.000,139083000.000,139647000.000,140253000.000,140707000.000,141133000.000,142015000.000
Assets,,,458392000.000,,349501000.000,348717000.000,346256000.000,343150000.000,336648000.000,335718000.000,329481000.000,324595000.000,380683000.000,387372000.000,369397000.000,368062000.000,410311000.000,425203000.000,427256000.000,429465000.000,437283000.000,459025000.000,490155000.000,514295000.000
AssetsCurrent,,,52257000.000,,81105000.000,81968000.000,60268000.000,47695000.000,34817000.000,37012000.000,28675000.000,23096000.000,77966000.000,67300000.000,43271000.000,45548000.000,82471000.000,92641000.000,44995000.000,36915000.000,35587000.000,36115000.000,29669000.000,32326000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,400000.000,400000.000,500000.000,600000.000,700000.000,0.000,,,,,,,,,,,,
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,418000.000,496000.000,575000.000,653000.000,732000.000,841000.000,956000.000,1073000.000,1247000.000,1339000.000,1490000.000,1636000.000,1770000.000,1760000.000,1914000.000
BelowMarketLeaseGross,,,,,,,,,,,3470000.000,,,,5566000.000,,,,6991000.000,,,,7201000.000,
BelowMarketLeaseNet,,,,,,,,,,-3052000.000,-2974000.000,-2895000.000,,,-4725000.000,,,,-5652000.000,,,,-5441000.000,
BuildingsAndImprovementsGross,,,,,,,6997000.000,,,,7545000.000,,,,8335000.000,,,,13625000.000,,,,9174000.000,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,,,,,,1526000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings,,,,,,,,,,,,,,,1381000.000,,,,443000.000,,,,435000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCapitalLeaseObligation,,,,,,,,,,,,,,,1458000.000,,,,494000.000,,,,492000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,,,65000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,,,,,,135000.000,,,,433000.000,,,,71000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssets,,,,,,,,,,,,,,,,,,,,,,,216000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,,,,,,,,,,,,,,,5818000.000,,,,2844000.000,,,,1599000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,,,,2096000.000,,,,1475000.000,,,,390000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,,,,,,1267000.000,,,,544000.000,,,,558000.000,
