,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,2221566.000,2115834.000,2253696.000,2281325.000,2106533.000,2143534.000,2361942.000,1966494.000,2018815.000,2751753.000,3178495.000,2672024.000,2622206.000,2908670.000,3099117.000,2684390.000,4298542.000,4626872.000,4640767.000,3045573.000,2699964.000,2880180.000,4052095.000,2918163.000
AccountsReceivableNet,558952.000,647974.000,434252.000,423297.000,446777.000,545496.000,475083.000,391760.000,429492.000,564197.000,496149.000,502289.000,556853.000,568560.000,474225.000,500001.000,526229.000,510026.000,433744.000,380655.000,499158.000,635768.000,567627.000,455863.000
Assets,128730683.000,127702869.000,125376764.000,123972230.000,122814471.000,121658781.000,121538490.000,116573516.000,118140170.000,177630695.000,185345157.000,180149597.000,179706527.000,178859756.000,177777073.000,175672648.000,177173638.000,202397874.000,202166216.000,193830245.000,193572094.000,192742688.000,190562066.000,190023575.000
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,,475237.000,0.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,3992198.000,4316353.000,4050157.000,4578828.000,5181834.000,5322287.000,6981906.000,3379431.000,3291685.000,5259049.000,14013380.000,10987525.000,12613346.000,13744651.000,14015898.000,14036371.000,15406249.000,9156753.000,10298186.000,6172683.000,7890008.000,7873583.000,7463697.000,7816172.000
CustomerAdvancesAndDeposits,3674960.000,3460121.000,3603708.000,3555222.000,3774349.000,3604570.000,3636704.000,3728455.000,3944741.000,4026643.000,4242401.000,4298211.000,4575466.000,4350638.000,4548729.000,4589471.000,4975554.000,4735554.000,5108843.000,5300112.000,5440743.000,5185970.000,5448011.000,5639532.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,0.057,0.057,0.055,0.055,0.055,0.055,0.055,0.055,0.053,0.054,0.054,,0.052,,,0.051,0.051,0.051
DeferredFinanceCostsGross,,,,,,,,,,,,,,,,,,,,1567000.000,1519000.000,1472000.000,,
DepositAssets,,,,,,,,,4103906.000,,,,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,,,,,,,,,,,,,,,154042470.000,,,,148201674.000,
EquityMethodInvestmentSummarizedFinancialInformationEquityOrCapital,,,,,,,,,,,,,,,,,,,12993614.000,,,,13279006.000,
EquityMethodInvestmentSummarizedFinancialInformationLiabilities,,,,,,,,,,,,,,,,,,,141048856.000,,,,134922668.000,
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,,,,,,,,,,,,,,,,,,154042470.000,,,,148201674.000,
EquityMethodInvestments,18542211.000,17783583.000,16780657.000,16047540.000,15298813.000,14786580.000,13986173.000,13329316.000,11137984.000,10652571.000,12025142.000,11632341.000,10999842.000,9343093.000,8807868.000,8268172.000,7866077.000,8299289.000,7819162.000,7440487.000,7079962.000,8970289.000,8336505.000,9955145.000
EscrowDeposit,310015.000,392852.000,401325.000,423262.000,432319.000,446314.000,449652.000,345585.000,347420.000,262787.000,375560.000,289702.000,294366.000,304398.000,340341.000,343485.000,338094.000,353648.000,370981.000,396613.000,391444.000,418346.000,444625.000,435922.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,352000.000,774000.000,1196000.000,1618000.000,1695000.000,1703000.000,1711000.000,1719000.000,1745000.000,,2005000.000,2136000.000,2241000.000,,496000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,1400000.000,978000.000,556000.000,134000.000,57000.000,,41000.000,33000.000,512000.000,,252000.000,121000.000,16000.000,,8000.000
