,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
DepreciationAmortizationAndAccretionNet,3410000000.000,3604000000.000,4045000000.000,4895000000.000,5965000000.000,6916000000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,197000000.000,0.000
DividendsCommonStock,741000000.000,1487000000.000,665000000.000,435000000.000,,
EffectiveIncomeTaxRateContinuingOperations,,0.382,0.367,0.379,0.384,0.347
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.000,-0.014,-0.003,0.002,-0.039
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.032,0.031,0.032,0.032,0.036
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,,,,-54000000.000,21000000.000,-67000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,11000000.000,21000000.000,-54000000.000,21000000.000,-67000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisGainLossIncludedInOtherComprehensiveIncomeLoss,,0.000,-2000000.000,2000000.000,-4000000.000,2000000.000
ForeignCurrencyTransactionGainLossUnrealized,1893000000.000,1103000000.000,205000000.000,2380000000.000,-1143000000.000,704000000.000
GeneralAndAdministrativeExpense,857000000.000,911000000.000,965000000.000,1046000000.000,1161000000.000,1277000000.000
GrossProfit,2790000000.000,2736000000.000,2045000000.000,2717000000.000,2352000000.000,1439000000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,688000000.000,690000000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,45000000.000,35000000.000,28000000.000,30000000.000,32000000.000
ImpairmentOfInvestments,,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2423000000.000,2155000000.000,1354000000.000,1926000000.000,1512000000.000,409000000.000
IncomeTaxExpenseBenefit,937000000.000,824000000.000,497000000.000,729000000.000,580000000.000,142000000.000
IncomeTaxesPaidNet,-112000000.000,21000000.000,-30000000.000,143000000.000,-95000000.000,53000000.000
IncreaseDecreaseInDerivativeAssets,-832000000.000,-12000000.000,-9000000.000,4000000.000,15000000.000,-17000000.000
IncreaseDecreaseInDerivativeLiabilities,-136000000.000,-50000000.000,-11000000.000,84000000.000,-83000000.000,39000000.000
IncreaseDecreaseInOtherOperatingAssets,-74000000.000,-37000000.000,-87000000.000,350000000.000,-66000000.000,167000000.000
IncreaseDecreaseInOtherOperatingLiabilities,-217000000.000,134000000.000,248000000.000,378000000.000,329000000.000,347000000.000
IncreaseDecreaseInRestrictedCash,,,1077000000.000,-1077000000.000,0.000,0.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,-23000000.000,-191000000.000,153000000.000,140000000.000,226000000.000,77000000.000
InsuranceServicesRevenue,604000000.000,571000000.000,567000000.000,638000000.000,719000000.000,804000000.000
InterestAndFeeIncomeLoansAndLeasesHeldInPortfolio,7429000000.000,7244000000.000,7397000000.000,8310000000.000,9403000000.000,10046000000.000
InterestAndFeeIncomeLoansCommercial,365000000.000,434000000.000,432000000.000,400000000.000,403000000.000,476000000.000
InterestAndFeeIncomeLoansConsumerInstallmentAutomobilesMarineAndOtherVehicles,2371000000.000,2062000000.000,1897000000.000,1797000000.000,1859000000.000,1850000000.000
InterestExpense,1300000000.000,940000000.000,1340000000.000,736000000.000,1137000000.000,1754000000.000
InterestExpenseBorrowings,,1330000000.000,1262000000.000,1213000000.000,1308000000.000,1570000000.000
InterestExpenseDebt,,1300000000.000,1100000000.000,1000000000.000,,
InterestExpenseRelatedParty,,6000000.000,3000000.000,2000000.000,3000000.000,3000000.000
InterestIncomeRelatedParty,,,6000000.000,4000000.000,7000000.000,
InterestPaid,1591000000.000,1258000000.000,1102000000.000,1048000000.000,1190000000.000,1406000000.000
MarketableSecuritiesGainLoss,-25000000.000,21000000.000,0.000,70000000.000,6000000.000,
NetCashProvidedByUsedInFinancingActivities,-2959000000.000,5151000000.000,5996000000.000,6746000000.000,2285000000.000,5336000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2959000000.000,5151000000.000,5996000000.000,6746000000.000,2285000000.000,5336000000.000
NetCashProvidedByUsedInInvestingActivities,-2663000000.000,-9886000000.000,-11778000000.000,-11921000000.000,-9830000000.000,-9676000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2663000000.000,-9886000000.000,-11778000000.000,-11921000000.000,-9830000000.000,-9676000000.000
NetCashProvidedByUsedInOperatingActivities,3852000000.000,4398000000.000,4874000000.000,3767000000.000,7839000000.000,5837000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3852000000.000,4398000000.000,4874000000.000,3767000000.000,7839000000.000,5837000000.000
NetIncomeLoss,1486000000.000,1331000000.000,857000000.000,1197000000.000,932000000.000,267000000.000
NetInvestmentIncome,,,,,,170000000.000
OperatingExpenses,1084000000.000,1325000000.000,1393000000.000,1623000000.000,1920000000.000,2230000000.000
OperatingLeasesIncomeStatementDepreciationExpenseOnPropertySubjectToOrHeldForLease,3339000000.000,3568000000.000,4012000000.000,4857000000.000,5914000000.000,6853000000.000
OperatingLeasesIncomeStatementLeaseRevenue,,,,,7141000000.000,7720000000.000
OperatingLeasesIncomeStatementMinimumLeaseRevenue,4693000000.000,4748000000.000,5068000000.000,6113000000.000,,
OperatingLeasesRentExpenseNet,,,,,25000000.000,27000000.000
OtherAmortizationOfDeferredCharges,575000000.000,541000000.000,589000000.000,,,
OtherComprehensiveIncomeLossNetOfTax,,51000000.000,-11000000.000,20000000.000,-55000000.000,-140000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,1546000000.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,-13000000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,8000000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,0.000,44000000.000,4000000.000,139000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,0.000,26000000.000,2000000.000,87000000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-17000000.000,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,-10000000.000,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-11000000.000,64000000.000,-51000000.000,-1000000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,23000000.000,40000000.000,-5000000.000,38000000.000,-32000000.000,0.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,0.000,,,,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNetAvailableforsaleSecurities,,,55000000.000,0.000,50000000.000,24000000.000
PaymentsForAdvanceToAffiliate,3851000000.000,5199000000.000,4309000000.000,,,
PaymentsForProceedsFromOtherInvestingActivities,32000000.000,31000000.000,45000000.000,57000000.000,68000000.000,110000000.000
PaymentsOfDistributionsToAffiliates,2006000000.000,2061000000.000,117000000.000,,,
PaymentsOfDividendsCommonStock,741000000.000,1487000000.000,665000000.000,435000000.000,0.000,0.000
PaymentsToAcquireAvailableForSaleSecurities,7696000000.000,5279000000.000,5114000000.000,6164000000.000,7447000000.000,3702000000.000
PaymentsToAcquireFinanceReceivables,,25604000000.000,25790000000.000,25584000000.000,24956000000.000,25497000000.000
PaymentsToAcquireLeasesHeldForInvestment,7619000000.000,10395000000.000,14410000000.000,16969000000.000,19917000000.000,17947000000.000
PolicyholderBenefitsAndClaimsIncurredNet,325000000.000,293000000.000,258000000.000,269000000.000,318000000.000,371000000.000
ProceedsFromCollectionOfAdvanceToAffiliate,3451000000.000,5319000000.000,4068000000.000,,,
ProceedsFromCollectionOfFinanceReceivables,,22941000000.000,23961000000.000,24602000000.000,24523000000.000,24324000000.000
ProceedsFromContributionsFromAffiliates,6000000.000,49000000.000,91000000.000,,,
ProceedsFromDivestitureOfBusinesses,,,,,2317000000.000,0.000
ProceedsFromIssuanceOfDebt,20308000000.000,22230000000.000,20226000000.000,25817000000.000,25564000000.000,28817000000.000
ProceedsFromLeasesHeldForInvestment,5233000000.000,5603000000.000,6636000000.000,6444000000.000,8283000000.000,10230000000.000
ProceedsFromRepaymentsOfCommercialPaper,1298000000.000,3349000000.000,3123000000.000,-704000000.000,-410000000.000,-12000000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,6355000000.000,4261000000.000,4510000000.000,3529000000.000,7026000000.000,3656000000.000
ProceedsFromSaleOfAvailableForSaleSecurities,1571000000.000,385000000.000,596000000.000,991000000.000,914000000.000,875000000.000
ProvisionForLoanAndLeaseLosses,-98000000.000,121000000.000,170000000.000,308000000.000,441000000.000,582000000.000
ProvisionForLoanLeaseAndOtherLosses,-98000000.000,,,,,
RealizedInvestmentGainsLosses,113000000.000,173000000.000,135000000.000,194000000.000,164000000.000,
RecognitionOfDeferredRevenue,1183000000.000,1191000000.000,1278000000.000,1539000000.000,1713000000.000,1779000000.000
RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,,,,,1000000.000,
RepaymentsOfDebt,21824000000.000,16929000000.000,16662000000.000,17934000000.000,22865000000.000,23463000000.000
Revenues,,7988000000.000,8099000000.000,9142000000.000,10483000000.000,11246000000.000
SalesRevenueNet,,7815000000.000,7964000000.000,8948000000.000,10319000000.000,11076000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions,,0.000,,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,0.000,1000000.000,0.000,0.000,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,2000000.000,0.000,6000000.000,0.000,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,1000000.000,0.000,0.000,1000000.000,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,0.000,0.000,,1000000.000,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,0.000,,,,
