,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
ComprehensiveIncomeNetOfTax,-88000000.000,-5900000.000,-41900000.000,34900000.000,40000000.000,87600000.000,39100000.000,-14600000.000,3700000.000,-28500000.000,-78100000.000,-40600000.000,-18600000.000,-36300000.000,-7400000.000,16500000.000,36500000.000,66200000.000,39500000.000,59000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
CostMethodInvestmentsRealizedGains,-15200000.000,,,0.000,,,,,,,,,,,,,,,,
CostOfGoodsAndServicesSold,322000000.000,313300000.000,359900000.000,369300000.000,360600000.000,422700000.000,416300000.000,388400000.000,461500000.000,477000000.000,430900000.000,427800000.000,443400000.000,416200000.000,395300000.000,415500000.000,443100000.000,442600000.000,422800000.000,455000000.000
CostsAndExpenses,423300000.000,363600000.000,408800000.000,424300000.000,411700000.000,483700000.000,459800000.000,454900000.000,522400000.000,532700000.000,502400000.000,504900000.000,507100000.000,482300000.000,461500000.000,485700000.000,530200000.000,519500000.000,494000000.000,538200000.000
DebtInstrumentRedemptionPricePercentage,,,,,,,,,,,,,,,,,,1.038,,
DefinedBenefitPlanAmortizationOfGainsLosses,-1100000.000,-1700000.000,-1700000.000,-1700000.000,-1500000.000,-1900000.000,-1800000.000,-1400000.000,-1400000.000,-1400000.000,-1300000.000,-1800000.000,-1800000.000,-1700000.000,-1500000.000,-1400000.000,-1400000.000,-1400000.000,-1200000.000,-1400000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,0.000,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,100000.000,100000.000,100000.000,100000.000,0.000,0.000,100000.000,0.000,0.000,0.000,0.000,100000.000,100000.000,100000.000,200000.000,100000.000,100000.000,100000.000,200000.000,200000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,4500000.000,4300000.000,4300000.000,4300000.000,3900000.000,4100000.000,4100000.000,4200000.000,4200000.000,4200000.000,4300000.000,3800000.000,3800000.000,3800000.000,3600000.000,3300000.000,3300000.000,3300000.000,3200000.000,3300000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,1000000.000,,,,,,,,,,,,,,,,100000.000,100000.000,,-200000.000
DefinedBenefitPlanInterestCost,4000000.000,3700000.000,3700000.000,3700000.000,3500000.000,3300000.000,3200000.000,3700000.000,3600000.000,3700000.000,3100000.000,3400000.000,3400000.000,3400000.000,2900000.000,3300000.000,3300000.000,3300000.000,3200000.000,3200000.000
DefinedBenefitPlanNetPeriodicBenefitCost,1500000.000,2100000.000,2100000.000,2100000.000,2100000.000,1900000.000,1800000.000,1800000.000,1700000.000,1800000.000,900000.000,2500000.000,2500000.000,2400000.000,1800000.000,2700000.000,2700000.000,2700000.000,2100000.000,2900000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,,,,,,,,,,,,,,400000.000,,,,0.000,,
DefinedBenefitPlanServiceCost,800000.000,900000.000,900000.000,900000.000,1000000.000,800000.000,800000.000,900000.000,900000.000,900000.000,800000.000,1000000.000,1000000.000,1000000.000,800000.000,1200000.000,1200000.000,1200000.000,700000.000,1400000.000
DepreciationDepletionAndAmortization,,,,,,20800000.000,25800000.000,25600000.000,24900000.000,26900000.000,-77400000.000,26700000.000,25300000.000,25900000.000,-77900000.000,27900000.000,28500000.000,29600000.000,,30600000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,1700000.000,,0.000,0.000,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,1700000.000,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-10300000.000,-200000.000,-100000.000,-200000.000,-3800000.000,-200000.000,1000000.000,0.000,0.000,-3200000.000,200000.000,,,-2900000.000,,,,0.000,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,-4000000.000,-100000.000,0.000,-100000.000,-800000.000,-100000.000,400000.000,0.000,0.000,-1100000.000,100000.000,,,-1000000.000,,,,0.000,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,4100000.000,0.000,0.000,0.000,0.000,,,,,,,,,
EarningsPerShareBasic,-0.490,-0.080,-0.270,0.230,0.330,0.680,0.270,-0.100,0.010,-0.140,-0.300,-0.240,-0.140,-0.190,-0.050,0.070,0.220,0.460,0.290,0.380
EarningsPerShareDiluted,-0.490,-0.080,-0.270,0.220,0.330,0.650,0.260,-0.100,0.010,-0.140,-0.300,,-0.140,,,0.070,0.220,0.450,0.290,0.380
EffectOfExchangeRateOnCashAndCashEquivalents,2300000.000,700000.000,300000.000,-2500000.000,-3000000.000,-2600000.000,1200000.000,-5500000.000,4200000.000,-500000.000,-2000000.000,-2200000.000,-2200000.000,-1300000.000,-1200000.000,2500000.000,1000000.000,300000.000,-800000.000,900000.000
EffectiveIncomeTaxRateContinuingOperations,0.260,0.090,0.230,0.200,-0.330,0.210,0.110,-0.280,,-0.160,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,,,,,,0.350,,,,0.350,,,,0.350,,,,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,,,,,,,,1900000.000,,,,
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,,,,,,,,,,,,,,4700000.000,400000.000,,0.000
EquityMethodInvestmentOtherThanTemporaryImpairment,0.000,,,,,,,,,,,,,,,,,,,
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInOtherIncome,,0.000,,,,0.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncome,,300000.000,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,,2000000.000,1800000.000,100000.000,800000.000,800000.000,-800000.000,,,,,,,,,
ForeignCurrencyTransactionGainBeforeTax,,,,,,,200000.000,-200000.000,,-100000.000,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,-4000000.000,-100000.000,-2600000.000,400000.000,-400000.000,-3600000.000,1000000.000,-4300000.000,3800000.000,-1300000.000,-1300000.000,-2200000.000,400000.000,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,3800000.000,-300000.000,1200000.000,-5700000.000,1400000.000,-200000.000,400000.000,-5200000.000,3900000.000,2400000.000,1400000.000,-3600000.000,-700000.000,-1200000.000,2700000.000,-100000.000,800000.000,200000.000,1100000.000,-200000.000
GainLossRelatedToLitigationSettlement,0.000,0.000,0.000,0.000,20000000.000,,,,,,,,,1000000.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,-52200000.000,0.000,,0.000,-800000.000,,,0.000,,,,,,,,-13200000.000,,
GoodwillAcquiredDuringPeriod,,,,,,9700000.000,,0.000,0.000,0.000,0.000,,,,,,,,,
ImpairmentOfInvestments,0.000,,,,,,,,,,,,,,,,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,4400000.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,-59300000.000,-11200000.000,-37200000.000,31400000.000,49100000.000,94200000.000,37500000.000,-14200000.000,2100000.000,-18300000.000,-43000000.000,,,-24600000.000,,,,65600000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-80200000.000,-12400000.000,-48300000.000,39300000.000,61100000.000,118600000.000,41900000.000,-19800000.000,-4600000.000,-21900000.000,-54300000.000,-40800000.000,-18500000.000,-27000000.000,,14700000.000,47900000.000,58100000.000,,70500000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-74200000.000,-10600000.000,-45500000.000,37300000.000,56800000.000,114500000.000,41900000.000,-20400000.000,-5800000.000,-23300000.000,-55500000.000,-41500000.000,-19900000.000,-29000000.000,-5000000.000,13200000.000,46400000.000,56700000.000,48600000.000,69400000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-59300000.000,-11200000.000,-37200000.000,31400000.000,49100000.000,94200000.000,37500000.000,-14200000.000,2100000.000,-18300000.000,-43000000.000,-34500000.000,-19500000.000,-24600000.000,-7400000.000,10300000.000,31700000.000,65600000.000,,55000000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.440,-0.080,-0.270,0.230,0.350,0.680,0.270,-0.100,0.010,-0.130,-0.300,,,-0.170,,,,0.460,,
IncomeLossFromContinuingOperationsPerDilutedShare,-0.440,-0.080,-0.270,0.220,0.350,0.650,0.260,-0.100,0.010,-0.130,-0.300,,,,,,,0.450,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-6300000.000,-100000.000,-100000.000,-100000.000,-3000000.000,-100000.000,600000.000,0.000,0.000,-2100000.000,100000.000,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,-1900000.000,,,,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.050,0.000,0.000,0.000,-0.020,0.000,0.000,0.000,0.000,-0.010,0.000,,,-0.020,,,,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.050,0.000,0.000,0.000,-0.020,0.000,0.000,0.000,0.000,-0.010,0.000,,,,,,,0.000,,
IncomeLossFromEquityMethodInvestments,-6000000.000,-1800000.000,-2800000.000,2000000.000,4300000.000,4100000.000,0.000,600000.000,1200000.000,1400000.000,1200000.000,700000.000,1400000.000,2000000.000,2600000.000,1500000.000,1500000.000,1400000.000,800000.000,1100000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,,,,,,,,,,,,,,-200000.000,0.000,,600000.000
IncomeTaxExpenseBenefit,-20900000.000,-1200000.000,-11100000.000,7900000.000,12000000.000,24400000.000,4400000.000,-5600000.000,-6700000.000,-3600000.000,-11300000.000,-6300000.000,1000000.000,-2400000.000,5000000.000,4400000.000,16200000.000,-7500000.000,,15500000.000
IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,-24900000.000,-1300000.000,-11100000.000,7800000.000,,24300000.000,4800000.000,-5600000.000,,-4700000.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,3600000.000,9700000.000,9700000.000,7200000.000,-14900000.000,-3200000.000,17100000.000,32400000.000,-38400000.000,24100000.000,-25900000.000,17200000.000,-21400000.000,14600000.000,-30700000.000,26000000.000,10300000.000,17000000.000,500000.000,-19900000.000
IncreaseDecreaseInDeferredIncomeTaxes,21000000.000,1300000.000,11200000.000,-7700000.000,-8500000.000,-21700000.000,-2400000.000,8000000.000,5800000.000,6000000.000,4700000.000,7000000.000,-3700000.000,7500000.000,-3900000.000,-3900000.000,-9900000.000,9200000.000,-8600000.000,-13900000.000
IncreaseDecreaseInDeposits,,,,,,,-17100000.000,,,0.000,,,,,,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,-9600000.000,-100000.000,700000.000,-500000.000,-1800000.000,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,-14600000.000,45800000.000,-9800000.000,5600000.000,2900000.000,-20500000.000,-15800000.000,51300000.000,-40000000.000,-15600000.000,13500000.000,34200000.000,-37300000.000,8500000.000,-8900000.000,26900000.000,-18900000.000,-4800000.000,7800000.000,24800000.000
IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,,,,,,,,,,,,,,,,-300000.000,-400000.000,-300000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,,,,,,,,,,5400000.000,800000.000,,
IncreaseDecreaseInPrepaidExpense,300000.000,-1900000.000,4900000.000,-600000.000,-2700000.000,7400000.000,-1700000.000,-2500000.000,1800000.000,2500000.000,-1400000.000,-2000000.000,1200000.000,1800000.000,-3200000.000,-1100000.000,3700000.000,-700000.000,-2900000.000,600000.000
IncreaseDecreaseInReceivables,-2500000.000,40600000.000,-5700000.000,3300000.000,-23200000.000,-34500000.000,7900000.000,64400000.000,2800000.000,200000.000,-33300000.000,30900000.000,-14300000.000,-600000.000,-26600000.000,47800000.000,3300000.000,-14100000.000,-28100000.000,39700000.000
IncreaseDecreaseInRestrictedCash,-200000.000,-900000.000,-100000.000,0.000,200000.000,100000.000,700000.000,200000.000,-1200000.000,100000.000,100000.000,0.000,5400000.000,500000.000,-2000000.000,,300000.000,-200000.000,,
IncreaseDecreaseInWorkersCompensationLiabilities,,,,,,,-1000000.000,,,-1000000.000,,,,,,,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,0.000,0.000,0.000,3000000.000,200000.000,2700000.000,1800000.000,0.000,1300000.000,0.000,-1300000.000,,,,,300000.000,200000.000,200000.000,-500000.000,0.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000,0.000,0.000,2500000.000,-200000.000,2300000.000,2200000.000,0.000,1900000.000,0.000,-1900000.000,,,,,2000000.000,1600000.000,1500000.000,-3400000.000,1700000.000
InsuranceRecoveries,,,,,,,400000.000,,,,,,,,,,,,,
InterestExpense,14200000.000,12600000.000,13100000.000,10700000.000,12900000.000,9800000.000,7600000.000,7700000.000,7400000.000,8300000.000,6400000.000,7500000.000,7200000.000,8400000.000,8100000.000,8000000.000,9300000.000,9000000.000,5800000.000,5000000.000
InventoryWriteDown,,,,,,0.000,0.000,0.000,,,,,,,,,,,,
InvestmentIncomeNet,16700000.000,4200000.000,3400000.000,4100000.000,3100000.000,3100000.000,1700000.000,1800000.000,1700000.000,900000.000,1100000.000,1400000.000,1000000.000,500000.000,1500000.000,1800000.000,2100000.000,2500000.000,1800000.000,2000000.000
LossContingencyAccrualCarryingValuePeriodIncreaseDecrease,-10700000.000,,,0.000,,,,,,,,,,,,,,,,
MinorityInterestDecreaseFromRedemptions,0.000,,0.000,0.000,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,5400000.000,,102000000.000,600000.000,,-2900000.000,-109600000.000,-2500000.000,-100000.000,-1100000.000,-200000.000,-3700000.000,-2600000.000,-900000.000,2800000.000,-1900000.000,-14200000.000,69400000.000,-460300000.000,-5500000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5400000.000,,102000000.000,600000.000,,-2900000.000,-109600000.000,-2500000.000,-100000.000,-1100000.000,-200000.000,-3700000.000,-2600000.000,-900000.000,2800000.000,-1900000.000,-14200000.000,69400000.000,-460300000.000,-5500000.000
NetCashProvidedByUsedInInvestingActivities,13300000.000,4200000.000,-2800000.000,-500000.000,20600000.000,-71100000.000,88000000.000,-24100000.000,-16300000.000,-700000.000,-22400000.000,-14500000.000,-24000000.000,-32300000.000,-45100000.000,-26200000.000,-25300000.000,-120900000.000,458700000.000,-26000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,13300000.000,4200000.000,-2800000.000,-500000.000,20600000.000,-71100000.000,88000000.000,-24100000.000,-16300000.000,-700000.000,-22400000.000,-14500000.000,-24000000.000,-32300000.000,-45100000.000,-26200000.000,-25300000.000,-120900000.000,458700000.000,-26000000.000
NetCashProvidedByUsedInOperatingActivities,5100000.000,-64400000.000,47100000.000,65800000.000,63300000.000,146800000.000,59200000.000,-73000000.000,15200000.000,27500000.000,-22600000.000,-44000000.000,41500000.000,1200000.000,30500000.000,-4900000.000,109100000.000,136100000.000,102000000.000,20800000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5100000.000,-64400000.000,47100000.000,65800000.000,63300000.000,146800000.000,59200000.000,-73000000.000,15200000.000,27500000.000,-22600000.000,-44000000.000,41500000.000,1200000.000,30500000.000,-4900000.000,109100000.000,136100000.000,102000000.000,20800000.000
NetIncomeLoss,-65600000.000,-11300000.000,-37300000.000,31300000.000,46100000.000,94100000.000,38100000.000,-14200000.000,2100000.000,-20400000.000,-42900000.000,-34500000.000,-19500000.000,-26500000.000,-7600000.000,10300000.000,31700000.000,65600000.000,42200000.000,55000000.000
NetIncomeLossAttributableToNoncontrollingInterest,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
NonoperatingIncomeExpense,-1500000.000,-8500000.000,-64500000.000,-6200000.000,9800000.000,25600000.000,-5700000.000,-10200000.000,-1900000.000,-8700000.000,-6600000.000,-8300000.000,-5800000.000,-11600000.000,-6400000.000,-5700000.000,-5800000.000,-20200000.000,-7400000.000,-3300000.000
OperatingIncomeLoss,-72700000.000,-2100000.000,19000000.000,43500000.000,47000000.000,88900000.000,47600000.000,-10200000.000,-3900000.000,-14600000.000,-48900000.000,-33200000.000,-14100000.000,-17400000.000,1400000.000,18900000.000,52200000.000,76900000.000,56000000.000,72700000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,1300000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,,,,,,-1400000.000,-1300000.000,-1300000.000,-1200000.000,-1300000.000,9900000.000,1100000.000,1000000.000,1200000.000,-3300000.000,900000.000,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,700000.000,1300000.000,700000.000,300000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,,3000000.000,2300000.000,2600000.000,1700000.000,2600000.000,-33600000.000,500000.000,0.000,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,,400000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-15600000.000,4700000.000,-5900000.000,2900000.000,-1100000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,,,,,,,,,,,1900000.000,1900000.000,1800000.000,-5100000.000,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,,,,,,,,,,,,,-100000.000,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,,,,,,,,,,,,,,,,,3900000.000,-600000.000,,3100000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,,,,,,4000000.000,-300000.000,,2900000.000
OtherComprehensiveIncomeLossBeforeReclassificationsTax,,,,,,,,,,,,,,,,,100000.000,300000.000,,-200000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-9000000.000,300000.000,-1800000.000,700000.000,-9500000.000,-3900000.000,-7800000.000,-100000.000,-12000000.000,-1500000.000,6100000.000,4100000.000,100000.000,-1500000.000,2800000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,-400000.000,,,,-6100000.000,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,5400000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,4800000.000,600000.000,,4000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,-1600000.000,-1000000.000,-1300000.000,-500000.000,-1400000.000,-700000.000,-1600000.000,-1000000.000,-2400000.000,200000.000,100000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax,,,,,,,,,,,,,,,,1500000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,,,1300000.000,1300000.000,1200000.000,1300000.000,-7000000.000,1100000.000,1100000.000,1100000.000,1200000.000,800000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetTransitionAssetObligationBeforeTax,,,,,,,-100000.000,400000.000,300000.000,400000.000,-1100000.000,0.000,0.000,0.000,0.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetTransitionAssetObligationTax,,,,,,,500000.000,500000.000,500000.000,500000.000,-3800000.000,800000.000,800000.000,700000.000,-5100000.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,,,,,,,,,,,,,,,,900000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,,,,,,,,600000.000,,,,
OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetTransitionAssetObligationRecognizedInNetPeriodicBenefitCostTax,,,,,,500000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeOtherNetOfTax,,,,,,-5100000.000,0.000,0.000,0.000,100000.000,400000.000,100000.000,0.000,-100000.000,200000.000,0.000,0.000,0.000,300000.000,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlanNetTransitionAssetObligationRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,,0.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,,,,,1400000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-100000.000,-200000.000,0.000,-500000.000,0.000,0.000,-100000.000,,,0.000,,,,,,,-200000.000,-500000.000,,300000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,100000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-9000000.000,200000.000,0.000,500000.000,100000.000,900000.000,-200000.000,100000.000,400000.000,0.000,100000.000,0.000,0.000,-100000.000,800000.000,0.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,100000.000,,,,,,,,,,,,,,,,,,
OtherCostAndExpenseOperating,0.000,-200000.000,200000.000,1200000.000,-2300000.000,-200000.000,0.000,,0.000,500000.000,,,,,,,,,,
OtherDepreciationAndAmortization,19600000.000,19100000.000,17900000.000,18900000.000,18000000.000,-1500000.000,0.000,,0.000,0.000,,,,,,,,,,
OtherExpenses,,,,,,-8100000.000,16100000.000,,,,,,,,,,,,,
OtherNoncashExpense,,600000.000,800000.000,500000.000,2900000.000,200000.000,1200000.000,500000.000,100000.000,700000.000,400000.000,-100000.000,-100000.000,800000.000,200000.000,400000.000,-200000.000,1400000.000,2200000.000,100000.000
OtherNoncashIncomeExpense,-9100000.000,100000.000,-1200000.000,1800000.000,-900000.000,-100000.000,-300000.000,200000.000,-600000.000,0.000,0.000,-300000.000,-600000.000,-500000.000,-300000.000,0.000,0.000,300000.000,800000.000,-300000.000
OtherNonoperatingExpense,,,,,,,,,3800000.000,-1300000.000,,-2200000.000,400000.000,-3700000.000,,500000.000,,,,
OtherNonoperatingIncomeExpense,-15200000.000,-20100000.000,-18200000.000,-18100000.000,-22300000.000,-21300000.000,-22100000.000,-27300000.000,-20700000.000,-18500000.000,-23300000.000,,,,,500000.000,1400000.000,-500000.000,-16600000.000,-300000.000
OtherOperatingIncomeExpenseNet,9800000.000,200000.000,-200000.000,-1200000.000,4100000.000,-5400000.000,16100000.000,0.000,-600000.000,-500000.000,-6400000.000,-11600000.000,0.000,-1000000.000,-3700000.000,0.000,-11400000.000,0.000,-6000000.000,-3400000.000
OtherSellingGeneralAndAdministrativeExpense,,,,,,,,,,,,-22700000.000,-22000000.000,-20500000.000,,24000000.000,-27200000.000,26900000.000,,28300000.000
PaymentsForLegalSettlements,400000.000,600000.000,600000.000,400000.000,-200000.000,300000.000,0.000,500000.000,-500000.000,1200000.000,,-500000.000,0.000,1000000.000,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,,,,,,,,,,300000.000,100000.000,,-100000.000
PaymentsOfDebtExtinguishmentCosts,,,-52200000.000,0.000,,,,,,,,,,,,,,,,
PaymentsOfDebtIssuanceCosts,0.000,,6300000.000,0.000,,0.000,0.000,,,,,,,,,,,5000000.000,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,200000.000,0.000,1400000.000,100000.000,0.000,0.000,2400000.000,2900000.000,100000.000,700000.000,900000.000,7200000.000,800000.000,300000.000,4700000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,67400000.000,0.000,,0.000,0.000,,,,,,,,,,
PaymentsToAcquireInterestInJointVenture,1500000.000,3000000.000,-1100000.000,-8800000.000,-5800000.000,-7100000.000,0.000,0.000,0.000,0.000,,,,1700000.000,,,,,,
