,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
Assets,97069611.000,102815649.000,97190296.000,91912151.000,81575480.000,73896146.000,65040385.000,61153070.000,55067569.000,48043119.000,46859501.000,39987140.000,35279215.000,33338017.000,38852989.000,41157517.000,34455268.000,37034055.000,36530555.000,36185476.000,33313188.000,31097725.000,27682006.000,25419442.000
Cash,89240824.000,92511396.000,85155171.000,81765739.000,74834685.000,66158190.000,57406016.000,51792875.000,47480212.000,42896155.000,38868711.000,34878515.000,30395392.000,27634531.000,31479345.000,34651158.000,5311570.000,32991675.000,7838310.000,833.000,608.000,413.000,218.000,1022.000
CashSegregatedUnderCommodityExchangeActRegulation,,,,,,,,,,,,,,,,,,,,8790262.000,9686637.000,10870304.000,22501448.000,20325505.000
CommissionsPayableToBrokerDealersAndClearingOrganizations,,,,,,,,,,,,,,,,,,,,62443.000,53167.000,51506.000,46032.000,43289.000
DerivativeAssetFairValueGrossLiability,,,,,,,,674831.000,630712.000,643704.000,854299.000,1122837.000,845607.000,1964438.000,963112.000,855259.000,973918.000,750537.000,1390084.000,1055993.000,1034079.000,710537.000,1015510.000,794857.000
DerivativeAssets,,,,,,,,,,,,,,,,,,720303.000,27678.000,,1419289.000,503958.000,368646.000,116191.000
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,,,,,,,,2134406.000,729495.000,645742.000,,-488461.000,1419289.000,503958.000,266299.000,-119884.000
DerivativeCollateralObligationToReturnCash,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeCollateralObligationToReturnSecurities,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeCollateralRightToReclaimCash,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeCollateralRightToReclaimSecurities,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeFairValueOfDerivativeAsset,,,,,,,,1587601.000,241317.000,760323.000,2821125.000,1591203.000,1689061.000,3235598.000,3707557.000,2129251.000,1264676.000,1470840.000,1417762.000,1055993.000,2453368.000,1214495.000,1384156.000,911048.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,912770.000,-389395.000,116619.000,1966826.000,468366.000,843454.000,1271160.000,2744445.000,1273992.000,290758.000,,,,,,,
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,,,,,,,,,,,,,,,,,720303.000,27678.000,,1419289.000,503958.000,368646.000,116191.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,831833.000,2763795.000,444176.000,854299.000,1122837.000,845607.000,2295876.000,963112.000,957059.000,1447411.000,825098.000,1631766.000,1544454.000,1034079.000,710537.000,1117857.000,1030932.000
