,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
InventoryFinishedGoodsNetOfReserves,,,,,1353000.000,1038000.000,1505000.000,1288000.000,1805000.000,1297000.000,1776000.000,1402000.000,1438000.000,904000.000,1102000.000,1029000.000,1273000.000,1051000.000,652000.000,632000.000,499000.000,614000.000
InventoryNet,34166000.000,21027000.000,18544000.000,24376000.000,27555000.000,19656000.000,16529000.000,21765000.000,18144000.000,14933000.000,8782000.000,6690000.000,12070000.000,12173000.000,6777000.000,5527000.000,5461000.000,4389000.000,2410000.000,2826000.000,3182000.000,2900000.000
InventoryRawMaterialsNetOfReserves,,,,,24927000.000,17542000.000,14061000.000,19396000.000,15274000.000,12474000.000,6406000.000,4621000.000,9446000.000,9835000.000,5198000.000,3994000.000,3698000.000,2939000.000,1354000.000,1602000.000,2154000.000,1864000.000
LiabilitiesAndStockholdersEquity,98934000.000,96040000.000,80970000.000,84225000.000,82747000.000,69572000.000,63323000.000,64399000.000,61236000.000,58014000.000,44032000.000,39905000.000,44112000.000,44738000.000,37790000.000,30455000.000,27440000.000,24799000.000,19434000.000,19583000.000,21912000.000,20579000.000
LiabilitiesCurrent,11468000.000,8585000.000,13317000.000,17993000.000,16940000.000,10236000.000,8719000.000,12307000.000,31234000.000,30178000.000,9097000.000,8916000.000,7815000.000,8205000.000,21285000.000,16930000.000,15031000.000,13345000.000,4288000.000,2555000.000,2773000.000,3147000.000
LiabilitiesNoncurrent,43567000.000,48119000.000,30094000.000,28621000.000,29334000.000,23672000.000,23369000.000,20898000.000,0.000,0.000,16889000.000,13490000.000,15658000.000,15719000.000,0.000,0.000,0.000,0.000,0.000,3171000.000,5709000.000,4943000.000
LongTermDebt,,,,,29065000.000,23162000.000,25056000.000,22591000.000,22500000.000,22302000.000,18486000.000,14946000.000,16779000.000,16847000.000,15911000.000,11067000.000,8823000.000,7664000.000,20000.000,3171000.000,4524000.000,3825000.000
LongTermDebtCurrent,1883000.000,1872000.000,1821000.000,1769000.000,1715000.000,1681000.000,1687000.000,1693000.000,22500000.000,22302000.000,1597000.000,1456000.000,1121000.000,1128000.000,15911000.000,11067000.000,8823000.000,7664000.000,20000.000,0.000,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,,,,,,,,,,,,,,,,,,,,,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,1715000.000,1681000.000,1687000.000,1693000.000,22500000.000,22302000.000,1597000.000,1456000.000,1121000.000,1128000.000,15911000.000,11067000.000,8823000.000,7664000.000,20000.000,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,,,,,,,,,,,,,,,,,,,,,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,,,,,,,,,,,,,,,,,,,,,1504000.000,1504000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,,,,,,,,,,,,,,,,,,,,,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,,,,,,,,,,,,,,,,,,,,,3020000.000,2321000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,550000.000,386000.000,11817000.000,11569000.000,0.000,0.000,0.000,0.000,0.000,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,5000.000,0.000,0.000,0.000,,,633000.000,639000.000,1205000.000,1211000.000,0.000,0.000,0.000,0.000,0.000,1504000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,197000.000,89000.000,36000.000,13000.000,,,603000.000,611000.000,1179000.000,1186000.000,0.000,0.000,0.000,0.000,0.000,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,27148000.000,21392000.000,23333000.000,20885000.000,,,15103000.000,11854000.000,1457000.000,1753000.000,0.000,0.000,0.000,0.000,0.000,1667000.000,,
LongTermDebtNoncurrent,40165000.000,44729000.000,26688000.000,25811000.000,27350000.000,21481000.000,23369000.000,20898000.000,0.000,0.000,16889000.000,13490000.000,15658000.000,15719000.000,0.000,0.000,0.000,0.000,0.000,1667000.000,3020000.000,2321000.000
NotesReceivableRelatedPartiesNoncurrent,67000.000,56000.000,45000.000,34000.000,23000.000,12000.000,0.000,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,922000.000,730000.000,3782000.000,3578000.000,3439000.000,3204000.000,2948000.000,2751000.000,2543000.000,2337000.000,4163000.000,3839000.000,3654000.000,3375000.000,3000000.000,2707000.000,1212000.000,734000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,823000.000,,888000.000,858000.000,823000.000,830000.000,825000.000,825000.000,1274000.000,1251000.000,1248000.000,1234000.000,1168000.000,1154000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,8000.000,0.000,646000.000,484000.000,323000.000,161000.000,0.000,0.000,0.000,0.000,275000.000,184000.000,92000.000,0.000,0.000,0.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,134000.000,99000.000,679000.000,651000.000,646000.000,646000.000,646000.000,484000.000,323000.000,161000.000,368000.000,368000.000,397000.000,387000.000,286000.000,194000.000,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFive,,,,,,,,,,,,,,,,,,,,,0.000,0.000
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,,,,,,,,,,,,,,,,,,,,,0.000,0.000
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,,,,,,,,,,,,,,,,,29000.000,0.000
OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,,,,,,,,,,,,,,,,401000.000,177000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,171000.000,171000.000,817000.000,803000.000,765000.000,722000.000,673000.000,651000.000,646000.000,646000.000,1106000.000,919000.000,769000.000,582000.000,404000.000,404000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,168000.000,168000.000,817000.000,817000.000,817000.000,817000.000,806000.000,786000.000,749000.000,705000.000,1140000.000,1117000.000,1148000.000,1172000.000,1142000.000,955000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,0.000,,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,,,,,,,,,,,,,,,,,782000.000,557000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,441000.000,292000.000,,823000.000,,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,,7100000.000,,,,11500000.000,,,,12300000.000,,,
OtherAssets,,,,,,,456000.000,,,,275000.000,,,,1096000.000,,,,,,,
OtherAssetsMiscellaneousNoncurrent,,,,,,,,,,,,,,,,,,,,,250000.000,226000.000
OtherAssetsNoncurrent,,,,,,,,,,,,,,,131000.000,,,,82000.000,,312000.000,253000.000
OtherLiabilitiesCurrent,391000.000,509000.000,331000.000,349000.000,447000.000,389000.000,374000.000,314000.000,392000.000,508000.000,324000.000,254000.000,766000.000,994000.000,168000.000,326000.000,413000.000,371000.000,194000.000,317000.000,325000.000,615000.000
PrepaidExpenseCurrent,428000.000,535000.000,328000.000,387000.000,296000.000,295000.000,330000.000,350000.000,281000.000,148000.000,101000.000,281000.000,348000.000,416000.000,567000.000,458000.000,480000.000,452000.000,160000.000,168000.000,80000.000,69000.000
PropertyPlantAndEquipmentGross,,,,,,,48466000.000,,,,48328000.000,,,,47610000.000,,,,39801000.000,,,
PropertyPlantAndEquipmentNet,26588000.000,26555000.000,26199000.000,25430000.000,25417000.000,25050000.000,24210000.000,23533000.000,22866000.000,22388000.000,21826000.000,21221000.000,20458000.000,19790000.000,18742000.000,17607000.000,15537000.000,14931000.000,14152000.000,13602000.000,14318000.000,13650000.000
RelatedPartyDepositLiabilities,,,,,,,,,,500000.000,500000.000,500000.000,500000.000,500000.000,1627000.000,1699000.000,,,1922000.000,,,
RetainedEarningsAccumulatedDeficit,26418000.000,21882000.000,20057000.000,20066000.000,18826000.000,17940000.000,13437000.000,13322000.000,12085000.000,9893000.000,-379000.000,-1024000.000,-1665000.000,-1502000.000,-7652000.000,-10753000.000,-11953000.000,-13140000.000,-9417000.000,-10842000.000,-11469000.000,-12407000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,2095000.000,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,90000.000,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,4.230,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,180000.000,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,4.590,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,180000.000,,,,,,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,,,,,,,990000.000,,,,870000.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,2.310,,,,2.220,,,
StockholdersEquity,43899000.000,39336000.000,37559000.000,37611000.000,36473000.000,35664000.000,31235000.000,31194000.000,30002000.000,27836000.000,18046000.000,17499000.000,20639000.000,20814000.000,16505000.000,13525000.000,12409000.000,11454000.000,15146000.000,13857000.000,13430000.000,12489000.000
TreasuryStockShares,251983.000,251983.000,251962.000,251962.000,248212.000,248212.000,248212.000,248212.000,123212.000,123212.000,123212.000,123212.000,93212.000,93212.000,93212.000,85016.000,85016.000,30690.000,30690.000,30690.000,30690.000,30690.000
TreasuryStockValue,514000.000,514000.000,363000.000,363000.000,357000.000,357000.000,357000.000,357000.000,177000.000,177000.000,177000.000,177000.000,134000.000,134000.000,134000.000,122000.000,117000.000,44000.000,44000.000,44000.000,44000.000,44000.000
ValuationAllowanceAmount,,,,,,,4162000.000,,,,,,,,,,,,,,,
WarrantsAndRightsOutstanding,,,,,,,,,,,,,1025000.000,1025000.000,1025000.000,1025000.000,1025000.000,1025000.000,1025000.000,1025000.000,1025000.000,1025000.000
