,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdministrativeFeesExpense,,,,571137.000,,
FloorBrokerageExchangeAndClearanceFees,21431854.000,15124033.000,10576864.000,4378408.000,,
ForeignCurrencyTransactionGainLossUnrealized,,99725.000,514288.000,19627.000,,
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,-6598423.000,5941647.000,20704997.000,-1474902.000,
GainLossOnSaleOfCommodityContracts,,,,,2855236.000,-8560404.000
GainLossRelatedToLitigationSettlement,,0.000,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,-1.740,
IncomeTaxExpenseBenefit,,0.000,0.000,,,
InvestmentIncomeInterest,125873.000,153597.000,78343.000,19055.000,6571.000,149929.000
InvestmentIncomeNet,,,,,-6319963.000,
ManagementFeeExpense,,,,,1923032.000,1278401.000
NetIncomeLoss,-67857749.000,-26179564.000,-7733044.000,13219168.000,-7794865.000,-13018121.000
NetIncomeLossAllocatedToGeneralPartners,-719459.000,-294306.000,-88542.000,141717.000,-85964.000,
NetIncomeLossAllocatedToLimitedPartners,-67138290.000,-25885258.000,-7644502.000,13077451.000,-7708901.000,
NetIncomeLossPerOutstandingGeneralPartnershipUnit,-6.790,-3.480,-1.280,,,
NetIncomeLossPerOutstandingGeneralPartnershipUnitNetOfTax,,,,3.700,-2.250,
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,,,-2.250,-4.390
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-6.790,-3.480,-1.280,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,3.700,-2.250,
NetInvestmentIncome,,,,,,-4354718.000
NetRealizedOrUnrealizedGainLossOnTradingSecurities,,-6598423.000,5941647.000,20704997.000,,
NoninterestExpenseInvestmentAdvisoryFees,7263522.000,4610705.000,3176170.000,1984202.000,,
NoninterestExpenseRelatedToPerformanceFees,2034158.000,0.000,0.000,,,
OperatingExpenses,30729534.000,19734738.000,13753034.000,7504884.000,6326534.000,4504647.000
PartnersCapitalAccountDistributions,,0.000,0.000,,,
PartnersCapitalAccountRedemptions,-55248703.000,63990763.000,41714292.000,41863122.000,17234476.000,19844931.000
PartnersCapitalAccountUnitsRedeemed,-1601637.811,2098985.408,1525996.806,1628161.859,581296.746,775339.470
PrincipalTransactionsRevenue,,,,,-1474902.000,
ProceedsFromLegalSettlements,0.000,,,,,
RealizedInvestmentGainsLosses,-23852820.000,-2747878.000,1840569.000,21564894.000,,
TradingGainsLosses,,,,20704997.000,,-8663403.000
TradingSecuritiesRealizedGainLoss,,-2747878.000,1840569.000,21564894.000,,
TradingSecuritiesUnrealizedHoldingGainLoss,,-3850545.000,4101078.000,-859897.000,,
UnrealizedGainLossOnCommodityContracts,,,,,-4330138.000,-102999.000
UnrealizedGainLossOnInvestments,-13401268.000,-3850545.000,4101078.000,-859897.000,,
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,10069277.824,8177824.370,6392736.584,4702032.014,3661532.170,3039416.299
