,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,297792.000,278076.000,39142.000,39141.000,28727.000,5316.000
AdvertisingExpense,,22336.000,16321.000,17097.000,8847.000,3461.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,4151895.000,1000000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,19590.000,21034.000,-28123.000
CashPeriodIncreaseDecrease,104561.000,-86122.000,-9112.000,,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,0.000,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,0.000,,,,,
CostOfGoodsSold,989449.000,617780.000,618043.000,678297.000,407111.000,376064.000
CurrentFederalTaxExpenseBenefit,,0.000,0.000,0.000,0.000,0.000
CurrentStateAndLocalTaxExpenseBenefit,,0.000,0.000,0.000,0.000,0.000
DebtInstrumentPeriodicPaymentPrincipal,,75000.000,0.000,,,
DeferredFederalIncomeTaxExpenseBenefit,,0.000,173800.000,-19400.000,290098.000,-26093.000
Depreciation,33260.000,9597.000,8419.000,1226.000,0.000,0.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,0.000,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,-0.000,,,,,
EarningsPerShareBasic,-0.030,0.000,-0.020,-0.020,0.020,
EarningsPerShareBasicAndDiluted,,0.000,-0.020,-0.020,0.020,0.000
ExtinguishmentOfDebtAmount,,,,,,0.000
ExtinguishmentOfDebtGainLossNetOfTax,-54406.000,,,,,
GainLossOnDispositionOfAssets,-7760.000,-0.000,50700.000,0.000,,
GainsLossesOnExtinguishmentOfDebt,54406.000,3428875.000,0.000,,-1355375.000,0.000
GeneralAndAdministrativeExpense,924957.000,651367.000,638644.000,684482.000,320947.000,340994.000
GoodwillImpairmentLoss,,326254.000,265895.000,0.000,0.000,
GrossProfit,997891.000,711274.000,668980.000,849630.000,630213.000,812546.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,2173550.000,0.000,0.000,0.000,
ImpairmentOfIntangibleAssetsFinitelived,100233.000,,,0.000,,
IncomeLossFromContinuingOperations,-1186975.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-1186975.000,200917.000,-1013198.000,-840809.000,835937.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,-216196.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.030,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefitContinuingOperations,,0.000,26400.000,-1700.000,,
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,,,,,-1700.000,-807.000
IncomeTaxReconciliationDeductionsOther,,,,,,-3553.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,0.000,0.000,0.000,0.000,-75669.000
IncomeTaxReconciliationNondeductibleExpense,,80804.000,3047.000,4505.000,4505.000,
IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,,1080300.000,1031600.000,900200.000,1810311.000,125853.000
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,,,,,,-3506.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,115416.000,181529.000,289701.000,88207.000,-69369.000
IncomeTaxReconciliationOtherAdjustments,,,,,,-656.000
IncomeTaxReconciliationOtherReconcilingItems,,,,,,0.000
IncomeTaxReconciliationTaxContingenciesStateAndLocal,,8037.000,-40528.000,-16176.000,60654.000,
IncomeTaxesPaid,400.000,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-64434.000,-5069.000,-35459.000,26097.000,49479.000,-25379.000
IncreaseDecreaseInAccountsReceivable,99891.000,3346.000,-12651.000,-103587.000,119808.000,62938.000
IncreaseDecreaseInCustomerDeposits,,,,,,-57835.000
IncreaseDecreaseInInterestPayableNet,526500.000,308250.000,110250.000,117000.000,58500.000,0.000
IncreaseDecreaseInInventories,-16253.000,27610.000,52302.000,97134.000,9549.000,-20558.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,4679.000,-102667.000,102667.000,0.000,,
InterestExpense,534460.000,315799.000,118071.000,-123187.000,-59486.000,-314.000
InterestPaid,7960.000,5549.000,7853.000,6187.000,986.000,314.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,117897.000,229271.000,357638.000,29616.000,34789.000
