,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-23,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,88879000.000,84985000.000,96530000.000,,,98268000.000,124237000.000,,128056000.000,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,66761000.000,,,,82755000.000,,73704000.000,86743000.000,81418000.000,61056000.000,85444000.000,83212000.000,48700000.000,74503000.000,89630000.000,64798000.000,62816000.000,76069000.000,80580000.000,81036000.000,72774000.000,85859000.000,75568000.000
AccountsReceivableNetCurrent,68871000.000,77376000.000,81506000.000,94021000.000,,101852000.000,88278000.000,98022000.000,100948000.000,113092000.000,118744000.000,108980000.000,94114000.000,108585000.000,115231000.000,118296000.000,117014000.000,118927000.000,111450000.000,112924000.000,119895000.000,124113000.000,118627000.000,124348000.000,115633000.000,138532000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,4762000.000,,,,4796000.000,,,,4484000.000,,,,5491000.000,,,,6965000.000,,,,8710000.000,,
AccruedBonusesCurrent,,,,0.000,,,,,,,,21574000.000,,,,26264000.000,,,,30360000.000,,,,441000.000,,
AccruedIncomeTaxesCurrent,,,,0.000,,,,,,,28898000.000,11055000.000,11621000.000,13595000.000,16776000.000,21489000.000,23469000.000,6426000.000,0.000,0.000,,15076000.000,12234000.000,17497000.000,0.000,1855000.000
AccruedLiabilitiesCurrent,,,,35795000.000,,,,42082000.000,,40714000.000,51519000.000,58271000.000,31960000.000,36634000.000,68537000.000,67446000.000,37706000.000,45939000.000,76467000.000,88431000.000,45311000.000,51308000.000,61531000.000,57918000.000,50248000.000,50264000.000
AccruedMarketingCostsCurrent,,,,5014000.000,,,,6193000.000,,,,6618000.000,,,,5744000.000,,,,6347000.000,,,,6761000.000,,
AccruedPayrollTaxesCurrent,,,,1961000.000,,,,1728000.000,,,,842000.000,,,,6561000.000,,,,9991000.000,,,,9209000.000,,
AccruedSalariesCurrent,,,,6187000.000,,,,7957000.000,,,,9708000.000,,,,5686000.000,,,,6169000.000,,,,8415000.000,,
