,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,77600.000,77600.000,95405.000,42600.000,62600.000,99350.000,88800.000,44400.000,44400.000,82600.000,65100.000,7600.000,7600.000,10600.000,38100.000,12600.000,12600.000,12600.000,12600.000,35100.000,12600.000,22500.000
Assets,2318029.000,1185329.000,1545802.000,1645165.000,1848995.000,1075958.000,1475982.000,1283825.000,1189644.000,1149566.000,1071853.000,1098190.000,1166388.000,995313.000,1319417.000,1685034.000,2611623.000,924026.000,854438.000,978635.000,810465.000,1335691.000
CashAndCashEquivalentsAtCarryingValue,2314729.000,1182029.000,1542502.000,1302447.000,1846795.000,1073758.000,1318782.000,1025100.000,1032444.000,1147366.000,1069653.000,1095990.000,1164188.000,882028.000,1317217.000,1682834.000,1649670.000,921826.000,852238.000,976435.000,808265.000,1333491.000
DueToAffiliateCurrentAndNoncurrent,21441660.000,20602031.000,20813378.000,20842344.000,21044068.000,20349058.000,20519941.000,20357970.000,20329462.000,18809762.000,18548445.000,18642893.000,18760628.000,18669463.000,16243360.000,15075966.000,15164518.000,13519556.000,12135165.000,12201654.000,12138365.000,12199164.000
GeneralPartnersCapitalAccount,-1574648.000,-1577579.000,-1576265.000,-1575033.000,-1575212.000,-1576359.000,-1573963.000,-1573820.000,-1574477.000,-1560063.000,-1558052.000,-1556173.000,-1556668.000,-1557497.000,-1530270.000,-1514685.000,-1506306.000,-1506575.000,-207540.000,-205738.000,-206562.000,-202016.000
Liabilities,21689234.000,20849605.000,21078757.000,21054918.000,21276642.000,20618382.000,20778715.000,20572344.000,20543836.000,19062336.000,18783519.000,18820467.000,18938202.000,18850037.000,16451434.000,15258540.000,15347092.000,13686443.000,12302052.000,12245995.000,12160206.000,12230905.000
LiabilitiesAndStockholdersEquity,2318029.000,1185329.000,1545802.000,1645165.000,1848995.000,1075958.000,1475982.000,1283825.000,1189644.000,1149566.000,1071853.000,1098190.000,1166388.000,995313.000,1319417.000,1685034.000,2611623.000,924026.000,854438.000,978635.000,810465.000,1335691.000
LimitedPartnersCapitalAccount,-17796557.000,-18086697.000,-17956690.000,-17834720.000,-17852435.000,-17966065.000,-17728770.000,-17714699.000,-17779715.000,-16352707.000,-16153614.000,-16166104.000,-16215146.000,-16297227.000,-13601747.000,-12058821.000,-11229163.000,-11255842.000,-11240074.000,-11061622.000,-11143179.000,-10693198.000
LimitedPartnersCapitalAccountUnitsAuthorized,20000000.000,20000000.000,20000000.000,,20000000.000,20000000.000,20000000.000,,20000000.000,20000000.000,20000000.000,,20000000.000,20000000.000,20000000.000,,20000000.000,20000000.000,20000000.000,,20000000.000,20000000.000
LimitedPartnersCapitalAccountUnitsIssued,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000,18679738.000
LimitedPartnersCapitalAccountUnitsOutstanding,18678038.000,18678038.000,18678038.000,18671338.000,18671338.000,18671338.000,18671338.000,18655338.000,18655338.000,18655338.000,18631538.000,18631538.000,18631538.000,18631538.000,18589788.000,18588788.000,18588788.000,18588788.000,18588788.000,18517788.000,18517788.000,18517788.000
OtherAssets,3300.000,3300.000,3300.000,342718.000,2200.000,2200.000,157200.000,258725.000,157200.000,2200.000,2200.000,2200.000,2200.000,113285.000,2200.000,2200.000,961953.000,2200.000,2200.000,2200.000,2200.000,2200.000
OtherInvestments,,,,,,,,12841882.000,,,,10148394.000,,,,7397693.000,,,,8088385.000,,
PartnersCapital,-19371205.000,-19664276.000,-19532955.000,-19409753.000,-19427647.000,-19542424.000,-19302733.000,-19288519.000,-19354192.000,-17912770.000,-17711666.000,-17722277.000,-17771814.000,-17854724.000,-15132017.000,-13573506.000,-12735469.000,-12762417.000,-11447614.000,-11267360.000,-11349741.000,-10895214.000
PartnersCapitalAccountDistributionPerUnitOfLimitedPartnerInterest,10.000,10.000,10.000,,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000
PreferredUnitsPreferredPartnersCapitalAccounts,,,,,,,,-25054462.000,,,,-19975519.000,,,,18815771.000,,,,14080377.000,,
RealEstateInvestmentPropertyNet,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-19371205.000,-19664276.000,-19532955.000,-19409753.000,-19427647.000,-19542424.000,-19302733.000,-19288519.000,-19354192.000,-17912770.000,-17711666.000,-17722277.000,-17771814.000,-17854724.000,-15132017.000,-13573506.000,-12735469.000,-12762417.000,-11447614.000,-11267360.000,-11349741.000,-10895214.000
