,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,8504000.000,7842000.000,7255000.000,11559000.000,15333000.000,10763000.000,11627000.000,12416000.000,15588000.000,15101000.000,13592000.000,15121000.000,13850000.000,13666000.000,15362000.000,15599000.000,13439000.000,11739000.000,14615000.000,12352000.000,12793000.000,12140000.000,13280000.000
AccountsReceivableNetCurrent,18111000.000,16481000.000,18533000.000,31621000.000,30974000.000,28214000.000,30570000.000,32084000.000,30691000.000,32490000.000,34334000.000,35601000.000,34632000.000,35073000.000,36394000.000,39488000.000,34151000.000,32918000.000,38426000.000,34835000.000,36406000.000,33964000.000,35262000.000
AccruedIncomeTaxesCurrent,897000.000,273000.000,1932000.000,1892000.000,1460000.000,11000.000,1058000.000,2161000.000,4009000.000,560000.000,1273000.000,1377000.000,1016000.000,1030000.000,1425000.000,2783000.000,2314000.000,449000.000,2005000.000,2317000.000,1522000.000,2056000.000,3723000.000
AccruedIncomeTaxesNoncurrent,,,,,,,,,,,,,,,1049000.000,1249000.000,1249000.000,1249000.000,1368000.000,1229000.000,1229000.000,1254000.000,1163000.000
AccruedLiabilitiesCurrent,3749000.000,3769000.000,4781000.000,6005000.000,5312000.000,5416000.000,5793000.000,5171000.000,5125000.000,4413000.000,5012000.000,4842000.000,6062000.000,4880000.000,4735000.000,4448000.000,3996000.000,3945000.000,3900000.000,3892000.000,3892000.000,3385000.000,3643000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,28537000.000,,,,31551000.000,,,,36458000.000,,,,41182000.000,,,,41409000.000,,,42999000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4948000.000,-4399000.000,-4693000.000,-5030000.000,-4568000.000,-5916000.000,-5818000.000,-5163000.000,-3466000.000,-2811000.000,-2660000.000,-4250000.000,-6219000.000,-6948000.000,-6987000.000,-7986000.000,-8879000.000,-11908000.000,-9646000.000,-15479000.000,-17417000.000,-17274000.000,-15582000.000
AdditionalPaidInCapitalCommonStock,11167000.000,11633000.000,12162000.000,12109000.000,12521000.000,12949000.000,13356000.000,13336000.000,13662000.000,14037000.000,14142000.000,13620000.000,14174000.000,14233000.000,14653000.000,14296000.000,14701000.000,14898000.000,14989000.000,14719000.000,14280000.000,14904000.000,14451000.000
AllowanceForDoubtfulAccountsReceivableCurrent,460000.000,422000.000,500000.000,817000.000,668000.000,572000.000,571000.000,696000.000,672000.000,703000.000,726000.000,670000.000,721000.000,713000.000,839000.000,705000.000,759000.000,551000.000,926000.000,830000.000,801000.000,428000.000,683000.000
Assets,126895000.000,124566000.000,128373000.000,216487000.000,219162000.000,210931000.000,218201000.000,224360000.000,234775000.000,231126000.000,236593000.000,245545000.000,242967000.000,240688000.000,248100000.000,257897000.000,256304000.000,249800000.000,263232000.000,262819000.000,265490000.000,251891000.000,263715000.000
