,2011-04-30,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,23800000.000,,,20900000.000,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,9000000.000,10600000.000,5900000.000,13900000.000,7200000.000,7000000.000,5500000.000,4200000.000,4000000.000,22500000.000,5600000.000,4100000.000,4200000.000,23500000.000,,1000000.000,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,2600000.000,,,,4700000.000,,,,3600000.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,,,,50900000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,19600000.000,,,,73000000.000,,,,43200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,60100000.000,,,94000000.000,,,-16600000.000,,,,119400000.000,,,,6300000.000,,,,193600000.000,,,,288500000.000
CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,,,,,,,,,,,,,,,,,,,,,,,0.000
ComprehensiveIncomeNetOfTax,106300000.000,94000000.000,100900000.000,,,,131800000.000,120100000.000,124800000.000,204600000.000,139500000.000,122400000.000,128700000.000,191400000.000,75000000.000,-107100000.000,82000000.000,223500000.000,241600000.000,167900000.000,169200000.000,323000000.000,197500000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,118600000.000,114200000.000,157100000.000,,,,,,,,,,,,,,,,,
CostOfGoodsSold,1005100000.000,1000000000.000,1036000000.000,1120900000.000,1105000000.000,1120900000.000,1209800000.000,1206200000.000,1224800000.000,1409700000.000,1303700000.000,1337000000.000,1369900000.000,1557600000.000,1427800000.000,2156000000.000,3545200000.000,3712700000.000,3531200000.000,3483900000.000,3481100000.000,3828300000.000,3660000000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,1200000.000,,,,-20400000.000,,,,-23000000.000
DepreciationDepletionAndAmortization,39200000.000,,,41800000.000,,,45100000.000,,,,50700000.000,,,,52800000.000,,,,162300000.000,,,,153900000.000
EarningsPerShareBasic,0.820,0.780,0.870,1.000,0.520,0.680,0.600,0.560,0.580,1.000,0.670,0.590,0.650,1.000,0.340,-0.460,0.350,1.040,0.990,0.720,0.730,1.360,0.850
EarningsPerShareDiluted,0.820,0.770,0.870,1.000,0.510,0.680,0.590,0.560,0.580,0.990,0.670,0.590,0.640,1.000,0.340,-0.460,0.350,1.030,0.980,0.720,0.720,1.360,0.850
EffectOfExchangeRateOnCashAndCashEquivalents,900000.000,,,-100000.000,,,-300000.000,,,,300000.000,,,,300000.000,,,,200000.000,,,,-500000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,-0.311,0.343,,0.298,0.369,0.255,-0.596,0.361
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,9800000.000,,,23800000.000,,,9000000.000,,,,3400000.000,,,,9600000.000,,,,0.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,,,,,-1100000.000,,,,-2200000.000
GoodwillTransfers,,,,,,,,,,,,,,,,,,,100000.000,,,,100000.000
GrossProfit,540800000.000,542400000.000,560600000.000,602700000.000,599600000.000,599600000.000,656000000.000,648700000.000,659900000.000,825200000.000,696600000.000,694100000.000,725300000.000,918000000.000,748900000.000,855200000.000,1400000000.000,1652600000.000,1554600000.000,1512400000.000,1520500000.000,1807200000.000,1627100000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,161500000.000,152300000.000,164200000.000,188600000.000,183300000.000,244100000.000,215600000.000,200800000.000,198800000.000,339100000.000,223800000.000,196600000.000,209300000.000,324500000.000,113200000.000,-142200000.000,124700000.000,352500000.000,331600000.000,269900000.000,230200000.000,497700000.000,313800000.000
IncomeLossFromSubsidiariesBeforeTax,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,0.000
IncomeTaxExpenseBenefit,60500000.000,57400000.000,59700000.000,72500000.000,64100000.000,88700000.000,82100000.000,76100000.000,73400000.000,126000000.000,85500000.000,75100000.000,76300000.000,118100000.000,43700000.000,-44200000.000,42800000.000,123500000.000,98900000.000,99700000.000,58600000.000,176000000.000,113300000.000
IncomeTaxesPaidNet,59500000.000,,,61400000.000,,,74000000.000,,,,49600000.000,,,,50500000.000,,,,85500000.000,,,,7300000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,200000.000,,,200000.000,11300000.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOperatingCapital,-7700000.000,,,-44300000.000,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,,-73000000.000,,,,-6600000.000,,,,-18500000.000,,,,-96000000.000,,,,11900000.000
IncreaseInRestrictedCash,,,,,,,,,,,,,,,7244100000.000,,,,0.000,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.900,0.700,0.900,600000.000,1300000.000,1200000.000,1000000.000,900000.000,1000000.000,-1900000.000,900000.000,800000.000,1000000.000,-1700000.000,900000.000,0.000,1000000.000,-900000.000,1100000.000,1100000.000,1100000.000,-2200000.000,1000000.000
InterestIncomeExpenseNet,-900000.000,-700000.000,-600000.000,-500000.000,-1100000.000,-800000.000,-600000.000,-700000.000,-5200000.000,-8900000.000,-8100000.000,-8400000.000,-9300000.000,-54300000.000,-122200000.000,-263900000.000,-98400000.000,-114900000.000,-87300000.000,-87300000.000,-112100000.000,-88800000.000,-74700000.000
InterestPaidNet,1400000.000,,,600000.000,,,900000.000,,,,200000.000,,,,14600000.000,,,,131800000.000,,,,121000000.000
NetCashProvidedByUsedInFinancingActivities,-75000000.000,,,25000000.000,,,-57400000.000,,,,-7500000.000,,,,7187200000.000,,,,-24800000.000,,,,-33600000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-75000000.000,,,25000000.000,,,-57400000.000,,,,-7500000.000,,,,7187200000.000,,,,-24800000.000,,,,-33600000.000
NetCashProvidedByUsedInInvestingActivities,-22100000.000,,,-65400000.000,,,-88200000.000,,,,-71600000.000,,,,-7311000000.000,,,,-92800000.000,,,,-108100000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-22100000.000,,,-65400000.000,,,-88200000.000,,,,-71600000.000,,,,-7311000000.000,,,,-92800000.000,,,,-108100000.000
NetCashProvidedByUsedInOperatingActivities,156300000.000,,,134500000.000,,,129300000.000,,,,198200000.000,,,,129800000.000,,,,311000000.000,,,,430700000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,156300000.000,,,134500000.000,,,129300000.000,,,,198200000.000,,,,129800000.000,,,,311000000.000,,,,430700000.000
NetIncomeLoss,101000000.000,94900000.000,104500000.000,116100000.000,119200000.000,155400000.000,133500000.000,124700000.000,125400000.000,213100000.000,138300000.000,121500000.000,133000000.000,206400000.000,69500000.000,-98000000.000,81900000.000,229000000.000,232700000.000,170200000.000,171600000.000,321700000.000,200500000.000
NumberOfReportableSegments,,,,,,,,,,,,,,,,2.000,2.000,,2.000,,,,2.000
OperatingIncomeLoss,161700000.000,153500000.000,164900000.000,188000000.000,184400000.000,184200000.000,216600000.000,201300000.000,204300000.000,348100000.000,231900000.000,205000000.000,219700000.000,383600000.000,232800000.000,123400000.000,223700000.000,469800000.000,418700000.000,357200000.000,342400000.000,586500000.000,388800000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,400000.000,0.000,-3600000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease,4900000.000,-900000.000,-3600000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,2500000.000,-5000000.000,1700000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,-1700000.000,-4600000.000,-600000.000,-8500000.000,1200000.000,900000.000,-4300000.000,-15000000.000,5500000.000,-9100000.000,100000.000,-5500000.000,8900000.000,-2300000.000,-2400000.000,1300000.000,-3000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,,,8900000.000,-2300000.000,-2400000.000,,-3000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
OtherNoncashIncomeExpense,,,,,,,-23700000.000,,,,-15800000.000,,,,-22200000.000,,,,-27700000.000,,,,-32900000.000
OtherNonoperatingIncomeExpense,700000.000,-500000.000,-100000.000,1100000.000,0.000,60700000.000,-400000.000,200000.000,-300000.000,-100000.000,0.000,0.000,-1100000.000,-4800000.000,2600000.000,-1700000.000,-600000.000,-2400000.000,200000.000,0.000,-100000.000,0.000,-300000.000
PaymentsForProceedsFromOtherInvestingActivities,-400000.000,,,0.000,,,,,,,,,,,,,,,-1100000.000,,,,-2200000.000
PaymentsForRepurchaseOfCommonStock,88600000.000,,,4500000.000,,,68400000.000,,,,0.000,,,,,,,,,,,,
PaymentsOfDebtIssuanceCosts,,,,,,,,,,,,,,,5200000.000,,,,0.000,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,18400000.000,,,,17600000.000
PaymentsToAcquirePropertyPlantAndEquipment,58300000.000,,,65400000.000,,,103200000.000,,,,71900000.000,,,,66900000.000,,,,175900000.000,,,,110300000.000
PaymentsToAcquireRestrictedInvestments,0.000,,,,,,,,,,,,,,,,,,36100000.000,,,,0.000
