,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,45177000.000,47885000.000,55259000.000,50712000.000,74115000.000,92675000.000,89560000.000,81981000.000,63602000.000,75976000.000,89689000.000,95247000.000,74515000.000,74814000.000,63346000.000,49487000.000,54011000.000,58659000.000,60710000.000,61019000.000,49130000.000,53743000.000,64231000.000,50754000.000,31599000.000
AccruedIncomeTaxesCurrent,,16872000.000,17575000.000,18927000.000,23791000.000,23523000.000,24608000.000,26862000.000,38100000.000,39151000.000,38205000.000,42155000.000,56080000.000,55415000.000,56600000.000,55036000.000,56620000.000,49780000.000,50243000.000,41480000.000,45854000.000,38767000.000,35299000.000,24968000.000,23497000.000
AccruedLiabilitiesCurrent,120869000.000,121727000.000,131067000.000,129540000.000,134953000.000,139634000.000,144446000.000,147498000.000,159086000.000,170784000.000,168185000.000,186473000.000,157302000.000,131355000.000,144135000.000,149523000.000,146255000.000,118162000.000,136952000.000,96604000.000,91611000.000,71967000.000,76085000.000,67412000.000,78121000.000
AccruedSalesCommissionCurrent,,14085000.000,15510000.000,15964000.000,14309000.000,14511000.000,15390000.000,19818000.000,13866000.000,22017000.000,31378000.000,40913000.000,8263000.000,6785000.000,7079000.000,6842000.000,8282000.000,6288000.000,7203000.000,7197000.000,7193000.000,6840000.000,3722000.000,4140000.000,2143000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1294239000.000,1301015000.000,1185490000.000,1190883000.000,1139810000.000,1139506000.000,1144937000.000,1139259000.000,1144129000.000,1114256000.000,1067673000.000,984924000.000,997208000.000,1001989000.000,1013762000.000,1053997000.000,1090704000.000,1114671000.000,1158975000.000,1194974000.000,1207523000.000,1220728000.000,1253851000.000,1272521000.000,612668000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,-250000.000,,,,121000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,-6449000.000,,,,-4353000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,9811000.000,,,,9811000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-18184000.000,-18089000.000,-18952000.000,-18766000.000,-19330000.000,-19838000.000,-19302000.000,-16183000.000,-17141000.000,-16913000.000,-16970000.000,-16449000.000,-12225000.000,-11877000.000,-11728000.000,-11666000.000,-20378000.000,-20181000.000,-20628000.000,-20237000.000,-6866000.000,-6634000.000,-6443000.000,-6446000.000,-10344000.000
AdditionalPaidInCapitalCommonStock,90204000.000,92719000.000,95848000.000,98097000.000,102726000.000,107754000.000,112606000.000,117981000.000,119975000.000,125872000.000,133386000.000,138095000.000,142381000.000,148216000.000,153513000.000,158501000.000,159940000.000,162707000.000,165790000.000,168753000.000,166604000.000,168264000.000,169443000.000,171018000.000,165221000.000
AllowanceForDoubtfulAccountsReceivableCurrent,50677000.000,,,,49921000.000,,,,46332000.000,,,,35737000.000,,,,37634000.000,,,,11450000.000,,,,16165000.000
Assets,3748116000.000,3776930000.000,3896207000.000,3877867000.000,4061618000.000,4042264000.000,4022088000.000,4055664000.000,4168055000.000,4697042000.000,4754579000.000,4847445000.000,4885829000.000,4930844000.000,5002465000.000,4716626000.000,4756162000.000,4713484000.000,4607665000.000,4480515000.000,4990547000.000,4877858000.000,4688262000.000,4315199000.000,4190699000.000
AssetsCurrent,579147000.000,563593000.000,658043000.000,538371000.000,694100000.000,639563000.000,541781000.000,489984000.000,508090000.000,619173000.000,681755000.000,803911000.000,820209000.000,871294000.000,896905000.000,873111000.000,868815000.000,834812000.000,786559000.000,745201000.000,1323314000.000,1281154000.000,1248528000.000,1164504000.000,1141287000.000
AssetsFairValueDisclosure,,,,,,7410000.000,,,,,,,,,,,,,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,3851000.000,1016000.000,3007000.000,5152000.000,2490000.000,1507000.000,643770000.000,623016000.000,631138000.000,612768000.000,664412000.000
CashAndCashEquivalentsAtCarryingValue,245720000.000,196423000.000,302186000.000,188347000.000,320710000.000,240574000.000,136729000.000,54187000.000,40569000.000,64813000.000,45534000.000,114146000.000,60359000.000,53451000.000,124315000.000,77388000.000,78568000.000,102984000.000,88216000.000,47980000.000,678438000.000,668660000.000,674923000.000,649804000.000,706404000.000
CashEquivalentsAtCarryingValue,,,,,,135841000.000,77439000.000,2667000.000,,2086000.000,376000.000,3294000.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000
CommonStockSharesIssued,51876038.000,51879153.000,51898578.000,51162747.000,51250995.000,49820140.000,49823682.000,49397616.000,49485832.000,49507077.000,49577276.000,49621004.000,49730442.000,49720702.000,49728092.000,46886453.000,47029359.000,46965458.000,46967809.000,46969590.000,47067715.000,47067715.000,47068079.000,47068450.000,47121304.000
CommonStockValue,5188000.000,5188000.000,5190000.000,5116000.000,5125000.000,4982000.000,4982000.000,4939000.000,4949000.000,4951000.000,4958000.000,4962000.000,4973000.000,4972000.000,4973000.000,4689000.000,4703000.000,4696000.000,4697000.000,4697000.000,4707000.000,4707000.000,4707000.000,4707000.000,4712000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,,,,,2040525000.000
DebtInstrumentFairValue,,286100000.000,,,,,,,,,,,,,,,,,,,,,,,
