,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,995251.000,1246749.000,528000.000,350000.000,215671.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,739500.000,556200.000,23076.000,60000.000,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,18000.000,15000.000,9000.000,,,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,,4000.000,,,
StockIssuedDuringPeriodValueStockOptionsExercised,64000.000,,,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,36000.000,27000.000,9000.000,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,2000.000,,,
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,36000.000,29000.000,9000.000,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,0.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,20435935.000,20534047.000,20843324.000,21027640.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,21027640.000,21036390.000
WeightedAverageNumberOfSharesIssuedBasic,,20534047.000,20843324.000,21027640.000,21027640.000,21036390.000
WeightedAverageNumberOfSharesOutstandingBasic,20435935.000,20534047.000,20843324.000,21027640.000,,
