,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableRelatedPartiesCurrent,93468.000,87787.000,86718.000,127030.000,79915.000,161160.000,152619.000,189677.000,145068.000,153419.000,112912.000,140442.000,117217.000,144184.000,134238.000,155039.000,221357.000,106105.000,129171.000,185624.000,195571.000,176623.000,66273.000,207601.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,,27233.000,7748.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5326856.000,5556242.000,,,,,,,,,,,,,,,,,,,,,,
AdvanceRent,,,,47953.000,30227.000,15650.000,14578.000,19711.000,35361.000,48789.000,15485.000,27312.000,69010.000,61604.000,15485.000,49597.000,78961.000,59549.000,15485.000,55246.000,59867.000,60236.000,15485.000,59867.000
Assets,31651902.000,31502774.000,31264873.000,31045180.000,31593539.000,31312738.000,31091366.000,30928694.000,30585866.000,30062111.000,28887934.000,28758148.000,29465984.000,29459172.000,28891190.000,28653751.000,28593195.000,28328174.000,27209045.000,27015003.000,26772225.000,26506455.000,25918524.000,25881554.000
AssetsCurrent,,,,,,,,,,,,,,,,,,,,,1847205.000,2483152.000,,
BankruptcyClaimsAmountOfClaimsSettled,,,,,,,,,,,,,,,,,,137474.000,,,,,,0.000
BuildingsAndImprovementsGross,,,,21760956.000,21760956.000,22212473.000,22212473.000,22212473.000,23099019.000,20593582.000,18185589.000,18185589.000,18185589.000,20033638.000,18740891.000,18740891.000,20225531.000,20225531.000,19863451.000,19863451.000,19863451.000,19863451.000,19871184.000,19871184.000
CapitalUnits,,,,1000.000,,,,,,,,,,,,,,,,,,,,
Cash,2592823.000,3040572.000,894730.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,900051.000,3864404.000,3302381.000,3325211.000,3400815.000,1021166.000,2084856.000,1632418.000,1613842.000,5055375.000,4330516.000,4182911.000,4172936.000,2012886.000,2004516.000,1780591.000,1838266.000,1819972.000,2475404.000,2139205.000,2354029.000
DeferredRentCreditCurrent,22811.000,33154.000,33392.000,,,,,,,,,,,,,,,,,,,,,
