,2011-01-28,2011-04-29,2011-07-29,2011-10-28,2012-01-27,2012-04-27,2012-07-27,2012-10-26,2013-01-25,2013-04-26,2013-07-26,2013-10-25,2014-01-31,2014-05-02,2014-08-01,2014-10-31,2015-01-30,2015-05-01,2015-07-31,2015-10-30,2016-01-29,2016-04-29,2016-07-29,2016-10-28,2017-01-27
AccountsPayableTradeCurrent,257036000.000,321624000.000,357620000.000,452519000.000,481102000.000,492287000.000,487811000.000,452236000.000,390732000.000,434890000.000,405900000.000,388119000.000,283969000.000,335319000.000,356871000.000,395945000.000,322887000.000,352743000.000,330838000.000,275789000.000,216408000.000,240900000.000,231713000.000,236787000.000,219502000.000
AccountsReceivableGrossCurrent,,,,,,,,,,,,936799000.000,,,,914565000.000,,,,766024000.000,,,,632086000.000,
AccountsReceivableNet,,,,,,,,1229083000.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,670473000.000,745413000.000,852376000.000,884696000.000,1103166000.000,1151909000.000,1148639000.000,1229083000.000,1144098000.000,1249734000.000,1114483000.000,1083663000.000,953792000.000,917502000.000,890838000.000,1059709000.000,888675000.000,923453000.000,829536000.000,812073000.000,650931000.000,670376000.000,647017000.000,683958000.000,639881000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-402562000.000,,,,496308000.000,,,,529194000.000,,,,604416000.000,,,,770177000.000,,,,674209000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,700000.000,,,,4900000.000,,,,5028000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,456300000.000,,,,559400000.000,,,,540122000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,59500000.000,,,,45900000.000,,,,27460000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-396083000.000,,,,-508649000.000,,,,-507634000.000,-554092000.000,-524857000.000,-514463000.000,-535282000.000,-647632000.000,-622019000.000,-653041000.000,-147072000.000,-179435000.000,-141671000.000,-154831000.000,-145751000.000,-148373000.000
AdditionalPaidInCapital,,,,1090774000.000,,,,1140680000.000,,,,1176068000.000,,,,1200023000.000,,,,1231110000.000,,,,1253124000.000,
