,2011-07-03,2011-10-02,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02
IncomeTaxExpenseBenefit,600000.000,3400000.000,4900000.000,8300000.000,6700000.000,-800000.000,-6800000.000,4800000.000,100000.000,-8200000.000,2100000.000,2800000.000,3500000.000,-15500000.000,5900000.000,3700000.000,7500000.000,2700000.000,800000.000,24700000.000,1800000.000,2700000.000
IncreaseDecreaseInOperatingCapital,,,3500000.000,,,,14100000.000,,,,102200000.000,,,,27400000.000,,,900000.000,,,,-1600000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,,,,,,,,,,300000.000,300000.000,,400000.000
InterestExpense,,,,900000.000,700000.000,,700000.000,800000.000,700000.000,600000.000,600000.000,700000.000,700000.000,1000000.000,900000.000,900000.000,900000.000,900000.000,900000.000,900000.000,1100000.000,500000.000
InvestmentIncomeDividend,,,,300000.000,,,,300000.000,0.000,,,400000.000,0.000,,,400000.000,0.000,,600000.000,0.000,,
InvestmentIncomeInterest,,,,200000.000,100000.000,,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,200000.000,100000.000,100000.000,100000.000,100000.000,0.000,200000.000,100000.000,100000.000
LossContingencyAccrualCarryingValueProvision,,,,,,,3000000.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,,,,,,,,,,,,,,,,,,,,16400000.000
NetCashProvidedByUsedInFinancingActivities,,,-4200000.000,,,,-15600000.000,,,,24600000.000,,,,-12900000.000,,,-18300000.000,,,,-3000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-4200000.000,,,,-15600000.000,,,,24600000.000,,,,-12900000.000,,,-18300000.000,,,,-3000000.000
NetCashProvidedByUsedInInvestingActivities,,,-4400000.000,,,,-2600000.000,,,,-3800000.000,,,,-2800000.000,,,-1800000.000,,,,-2900000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-4400000.000,,,,-2600000.000,,,,-3800000.000,,,,-2800000.000,,,-1800000.000,,,,-2900000.000
NetCashProvidedByUsedInOperatingActivities,,,13400000.000,,,,5900000.000,,,,-90800000.000,,,,-16400000.000,,,20200000.000,,,,24300000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,13400000.000,,,,5900000.000,,,,-90800000.000,,,,-16400000.000,,,20200000.000,,,,24300000.000
NetIncomeLoss,18800000.000,19700000.000,9600000.000,15000000.000,16600000.000,8900000.000,12900000.000,10000000.000,18800000.000,17200000.000,2500000.000,2800000.000,1400000.000,17000000.000,3700000.000,6800000.000,9100000.000,11200000.000,8900000.000,80900000.000,19800000.000,12200000.000
NumberOfReportableSegments,,,,7.000,,,7.000,,,,7.000,,,,,,,,,,,
OperatingIncomeLoss,21300000.000,22100000.000,14700000.000,23800000.000,24000000.000,9800000.000,7100000.000,16400000.000,20200000.000,9600000.000,6300000.000,5900000.000,7100000.000,2600000.000,12100000.000,11500000.000,16600000.000,14700000.000,9900000.000,18800000.000,19800000.000,16400000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,-300000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,,,,,-200000.000,,,,0.000,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,5000000.000,,5800000.000,,,,,,,,-12600000.000,,-8400000.000,2700000.000,-9800000.000,11900000.000,-600000.000,1800000.000,-13700000.000,5700000.000
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,,,,,300000.000,,,,,,200000.000,100000.000,-300000.000,600000.000,-300000.000,100000.000,-200000.000,200000.000,-100000.000,-1800000.000,800000.000,100000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,7300000.000,-500000.000,,12300000.000,11500000.000,4500000.000,2900000.000,-100000.000,10600000.000,-1900000.000,2900000.000,3100000.000,3500000.000,16400000.000,-8100000.000,15600000.000,1300000.000,-9900000.000,18900000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,,-14500000.000,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-6100000.000,5800000.000,,-7000000.000,-2400000.000,4700000.000,-2100000.000,400000.000,1800000.000,-13200000.000,-10100000.000,-8600000.000,2700000.000,-9800000.000,11600000.000,-600000.000,2000000.000,-13700000.000,5700000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,,,,,,,,,,,,,600000.000,,200000.000,0.000,0.000,300000.000,0.000,-200000.000,0.000,0.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,-100000.000,0.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,1200000.000,5300000.000,,5300000.000,9100000.000,9000000.000,2600000.000,300000.000,12400000.000,-15100000.000,-7900000.000,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,8300000.000,,,,,,,,,,,,-5500000.000,6200000.000,6600000.000,3500000.000,15000000.000,3300000.000,,24600000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,,,0.000,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBeforeReclassificationAdjustmentsTax,,,,,,,,,,,,,0.000,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,3000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,,,4400000.000,6600000.000,2300000.000,2900000.000,-300000.000,6500000.000,-400000.000,2400000.000,1700000.000,2100000.000,8900000.000,-4000000.000,7700000.000,600000.000,-5000000.000,8600000.000
OtherNoncashIncomeExpense,,,,,,,-200000.000,,,,-300000.000,,,,600000.000,,,100000.000,,,,200000.000
OtherNonoperatingIncomeExpense,-700000.000,1000000.000,-600000.000,-500000.000,-700000.000,-1700000.000,-1000000.000,-1600000.000,-1300000.000,-600000.000,-1700000.000,-300000.000,-2200000.000,-1100000.000,-2500000.000,-1000000.000,0.000,-800000.000,-200000.000,-400000.000,700000.000,-1600000.000
ParticipatingSecuritiesDistributedAndUndistributedEarnings,,,,-400000.000,-500000.000,,300000.000,300000.000,400000.000,500000.000,100000.000,,,,,,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,,,400000.000,,,,-200000.000,,,,-100000.000,,,,200000.000,,,300000.000,,,,100000.000
PaymentsForRestructuring,,,,,,,,700000.000,,,,,,,4200000.000,1100000.000,500000.000,,700000.000,1600000.000,,700000.000
PaymentsOfDividendsCommonStock,,,1900000.000,,,,1900000.000,,,,1900000.000,,,,1900000.000,,,1900000.000,,,,2900000.000
PaymentsToAcquireEquityMethodInvestments,,,,,,,,,,,600000.000,,,,0.000,,,,,,,
PaymentsToAcquireProductiveAssets,,,4000000.000,,,,2800000.000,,,,3300000.000,,,,2600000.000,,,1500000.000,,,,2800000.000
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,,,,,,,,,,,,,,-100000.000
ProceedsFromRepaymentsOfShortTermDebt,,,-2300000.000,,,,-13700000.000,,,,26500000.000,,,,-11000000.000,,,-16400000.000,,,,0.000
ProvisionForDoubtfulAccounts,,,200000.000,,,,400000.000,,,,1600000.000,,,,1200000.000,,,1700000.000,,,,1500000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,,600000.000,,,,,,,,,
RestructuringCharges,,,,,,,,800000.000,,,,,,,,,,,3400000.000,,,2400000.000
RestructuringReserveAccrualAdjustment,,,,-2200000.000,,,,,,,,,,,,,,,,,,
RestructuringReserveSettledWithCash,,,,-600000.000,-100000.000,,,,,,,,,,,,,,,,,
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,,,,-10300000.000,,-9700000.000,,,,,,,,,,,,,,,
SalesRevenueServicesNet,1405800000.000,1409800000.000,1354800000.000,1366100000.000,1354200000.000,1375400000.000,1314800000.000,1366900000.000,1345600000.000,1385800000.000,1330800000.000,1410500000.000,1396400000.000,1425000000.000,1320600000.000,1385000000.000,1351000000.000,1349100000.000,1375500000.000,1247800000.000,1304400000.000,1289700000.000
SellingGeneralAndAdministrativeExpense,203300000.000,206500000.000,209000000.000,199400000.000,203500000.000,209300000.000,209800000.000,202600000.000,200200000.000,221900000.000,216000000.000,222200000.000,218300000.000,230000000.000,208200000.000,210800000.000,211600000.000,218000000.000,220600000.000,196300000.000,208200000.000,215200000.000
SeveranceCosts1,,,,,,,,,,,,,,,,,,,2900000.000,,,
ShareBasedCompensation,,,1400000.000,,,,1200000.000,,,,1700000.000,,,,1200000.000,,,2700000.000,,,,3900000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,-1650.000,-5500.000,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,16.300,15.880,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,480700.000,9300.000,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,12.910,11.990,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,-191975.000,-4290.000,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,,18.150,14.360,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,36800000.000,36800000.000,36900000.000,37000000.000,37100000.000,-74000000.000,37200000.000,37200000.000,37400000.000,-74500000.000,37400000.000,37400000.000,37600000.000,-74900000.000,37800000.000,37800000.000,37900000.000,38200000.000,38300000.000,38400000.000,-76500000.000,38700000.000
WeightedAverageNumberOfSharesOutstandingBasic,36800000.000,36800000.000,36900000.000,37000000.000,37100000.000,-74000000.000,37200000.000,37200000.000,37400000.000,-74500000.000,37400000.000,37400000.000,37600000.000,-74900000.000,37700000.000,37700000.000,37900000.000,38000000.000,38000000.000,38100000.000,-76000000.000,38300000.000
