,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
IncomeTaxesPaidNet,28000000.000,,,288000000.000,,,,34000000.000,,,,11000000.000,,,,15000000.000,,,,5000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,15000000.000,,,-242000000.000,,,,172000000.000,,,,178000000.000,,,,67000000.000,,,,145000000.000
IncreaseDecreaseInAccountsReceivable,-47000000.000,,,81000000.000,,,,9000000.000,,,,-49000000.000,,,,-13000000.000,,,,-28000000.000
IncreaseDecreaseInMaterialsAndSupplies,,,,-38000000.000,,,,24000000.000,,,,25000000.000,,,,15000000.000,,,,8000000.000
IncreaseDecreaseInOtherCurrentAssets,76000000.000,,,74000000.000,,,,66000000.000,,,,82000000.000,,,,130000000.000,,,,8000000.000
InterestAndDebtExpense,148000000.000,155000000.000,157000000.000,178000000.000,177000000.000,181000000.000,193000000.000,196000000.000,206000000.000,211000000.000,220000000.000,217000000.000,228000000.000,238000000.000,245000000.000,245000000.000,249000000.000,250000000.000,248000000.000,252000000.000
InterestPaidNet,189000000.000,,,229000000.000,,,,277000000.000,,,,285000000.000,,,,301000000.000,,,,316000000.000
LaborAndRelatedExpense,1117000000.000,1078000000.000,1149000000.000,1139000000.000,1128000000.000,1197000000.000,1187000000.000,1218000000.000,1234000000.000,1243000000.000,1328000000.000,1338000000.000,1268000000.000,1220000000.000,1217000000.000,1208000000.000,1134000000.000,1193000000.000,1234000000.000,1283000000.000
NetCashProvidedByUsedInFinancingActivities,193000000.000,,,432000000.000,,,,197000000.000,,,,201000000.000,,,,-962000000.000,,,,586000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,193000000.000,,,432000000.000,,,,197000000.000,,,,201000000.000,,,,-962000000.000,,,,586000000.000
NetCashProvidedByUsedInInvestingActivities,-956000000.000,,,-753000000.000,,,,-1014000000.000,,,,-1300000000.000,,,,-1117000000.000,,,,-846000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-956000000.000,,,-753000000.000,,,,-1014000000.000,,,,-1300000000.000,,,,-1117000000.000,,,,-846000000.000
NetCashProvidedByUsedInOperatingActivities,1079000000.000,,,912000000.000,,,,1147000000.000,,,,1730000000.000,,,,1356000000.000,,,,1608000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1079000000.000,,,912000000.000,,,,1147000000.000,,,,1730000000.000,,,,1356000000.000,,,,1608000000.000
NetIncomeLoss,701000000.000,802000000.000,937000000.000,798000000.000,884000000.000,989000000.000,1122000000.000,724000000.000,916000000.000,1035000000.000,1194000000.000,1045000000.000,963000000.000,1156000000.000,1084000000.000,784000000.000,772000000.000,1020000000.000,993000000.000,838000000.000
OperatingExpenses,3737000000.000,3624000000.000,3674000000.000,3816000000.000,3745000000.000,3911000000.000,3875000000.000,4079000000.000,4055000000.000,4013000000.000,4079000000.000,3708000000.000,3600000000.000,3511000000.000,3424000000.000,3262000000.000,3098000000.000,3287000000.000,3497000000.000,3591000000.000
OperatingIncomeLoss,1265000000.000,1438000000.000,1669000000.000,1468000000.000,1577000000.000,1740000000.000,1882000000.000,1368000000.000,1680000000.000,1868000000.000,2097000000.000,1894000000.000,1769000000.000,2089000000.000,1972000000.000,1505000000.000,1487000000.000,1880000000.000,1813000000.000,1594000000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,3000000.000,,,,-1000000.000,,,,-2000000.000,,,,-2000000.000
OtherComprehensiveIncomeLossNetOfTax,,-2000000.000,2000000.000,1000000.000,4000000.000,3000000.000,482000000.000,3000000.000,0.000,0.000,-250000000.000,-1000000.000,0.000,0.000,51000000.000,-2000000.000,1000000.000,-1000000.000,73000000.000,-2000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-8000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,,,,,1000000.000,0.000,,,1000000.000,0.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,-3000000.000,-4000000.000,,0.000,0.000,1000000.000,250000000.000,,0.000,0.000,,,0.000,1000000.000,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,2000000.000,2000000.000,2000000.000,3000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-8000000.000,-3000000.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,-2000000.000,-3000000.000,-4000000.000,-1000000.000,-3000000.000,-3000000.000,-3000000.000,-3000000.000,-2000000.000,-3000000.000,-3000000.000,-5000000.000,-5000000.000,-12000000.000,1000000.000,-2000000.000,0.000,3000000.000,-1000000.000,3000000.000
OtherOperatingActivitiesCashFlowStatement,,,,-37000000.000,,,,-217000000.000,,,,-63000000.000,,,,-62000000.000,,,,-71000000.000
PaymentsForProceedsFromOtherInvestingActivities,169000000.000,,,21000000.000,,,,96000000.000,,,,64000000.000,,,,240000000.000,,,,170000000.000
PaymentsToAcquireInvestments,,,,,,,,,,,,45000000.000,,,,1000000.000,,,,6000000.000
PensionContributions,36000000.000,,,25000000.000,,,,0.000,,,,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,1250000000.000,,,1500000000.000,,,,1500000000.000,,,,1500000000.000,,,,0.000,,,,1250000000.000
ProceedsFromPaymentsForOtherFinancingActivities,-11000000.000,,,-10000000.000,,,,-15000000.000,,,,-16000000.000,,,,0.000,,,,-18000000.000
ProceedsFromSaleOfTradingSecuritiesHeldforinvestment,,,,,,,,,,,,,,,,4000000.000,,,,4000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,,,,,,,,0.000,,,,0.000,,,,0.000,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,,,,,,,,,,,,,,,73000000.000,,79000000.000
RepaymentsOfLongTermDebt,46000000.000,,,58000000.000,,,,538000000.000,,,,283000000.000,,,,212000000.000,,,,21000000.000
RevenueFromRelatedParties,,,,38000000.000,28000000.000,40000000.000,44000000.000,40000000.000,34000000.000,38000000.000,36000000.000,42000000.000,47000000.000,48000000.000,41000000.000,41000000.000,32000000.000,35000000.000,38000000.000,37000000.000
Revenues,5002000000.000,5062000000.000,5343000000.000,5284000000.000,5322000000.000,5651000000.000,5757000000.000,5447000000.000,5735000000.000,5881000000.000,6176000000.000,5602000000.000,5369000000.000,5600000000.000,5396000000.000,4767000000.000,4585000000.000,5167000000.000,5310000000.000,5185000000.000
SalesRevenueNet,5002000000.000,5062000000.000,5343000000.000,5284000000.000,5322000000.000,5651000000.000,5757000000.000,5447000000.000,5735000000.000,5881000000.000,6176000000.000,5602000000.000,5369000000.000,5600000000.000,5396000000.000,4767000000.000,4585000000.000,5167000000.000,5310000000.000,5185000000.000
TradingSecuritiesRealizedGain,,,,,,,,,,,,,,1000000.000,,5000000.000,2000000.000,4000000.000,1000000.000,4000000.000
TradingSecuritiesRealizedGainLoss,,,,,,,,,,,,,,-5000000.000,,1000000.000,2000000.000,4000000.000,-1000000.000,4000000.000
TradingSecuritiesRealizedLoss,,,,,,,,,,,,,,6000000.000,,4000000.000,0.000,0.000,2000000.000,0.000
TradingSecuritiesUnrealizedHoldingGainLoss,,,,,,,,,,,,,-2000000.000,,,,,,,
