,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
OperatingExpenses,968545.000,838956.000,856671.000,,,,,,,,,,,,,,,,,
OperatingIncomeLoss,-920521.000,-803523.000,-820217.000,-848976.000,-789474.000,-719680.000,-738374.000,-588450.000,-506400.000,-471658.000,-409895.000,-333328.000,-320927.000,-277414.000,-324668.000,-415109.000,-443857.000,-514620.000,-797398.000,-904685.000
OtherExpenses,41962.000,30330.000,17738.000,29568.000,25276.000,57500.000,64435.000,38178.000,32108.000,47195.000,25713.000,35998.000,43296.000,2362.000,-1872.000,11838.000,22730.000,789.000,20406.000,11668.000
PartnersCapitalAccountContributions,,9737340.000,,8154867.000,,,,417175.000,,,,249508.000,,,,1651028.000,,,,1734032.000
PartnersCapitalAccountExchangesAndConversions,,0.000,,0.000,,,,,,,,,,,,,,,,
PartnersCapitalAccountRedemptions,,7665338.000,,7458769.000,,,,10786877.000,,,,10798644.000,,,,730996.000,,,,561780.000
ProfessionalFees,109713.000,103187.000,111141.000,113543.000,113318.000,100215.000,92376.000,87394.000,77948.000,73142.000,82143.000,60457.000,55935.000,54014.000,72211.000,59407.000,56739.000,51470.000,44542.000,53702.000
SponsorFees,,,,,,,,,,,,,89878.000,79152.000,,,,,,
TradingActivityGainsAndLossesNet,7143229.000,-6338211.000,-1928350.000,-7772872.000,-2280000.000,395019.000,5321311.000,-950995.000,-4007221.000,-28961.000,,,,,,,,,,
TradingGainsLosses,,,,,,,,,,,,254099.000,2814522.000,1557592.000,678117.000,1883950.000,888662.000,981287.000,1842848.000,2245448.000
TradingSecuritiesRealizedGainLoss,14401.000,15233.000,12162.000,12507.000,8954.000,6248.000,5076.000,3206.000,1479.000,2656.000,3702.000,3028.000,1241.000,1254.000,1077.000,2110.000,2855.000,3567.000,7526.000,13139.000
TradingSecuritiesUnrealizedHoldingGainLoss,-16489.000,5094.000,5731.000,-38.000,-7566.000,8601.000,-8376.000,1065.000,-2894.000,1303.000,-8950.000,5165.000,431.000,590.000,-905.000,1424.000,299.000,-368.000,-1148.000,-559.000
UnrealizedGainLossOnCommodityContracts,-919486.000,357207.000,-5590219.000,479966.000,-412337.000,-538554.000,2331364.000,-1154505.000,312786.000,-204678.000,119540.000,135009.000,-59383.000,277397.000,-291202.000,-233649.000,53133.000,421592.000,-119041.000,-390583.000
UnrealizedGainLossOnInvestments,,362301.000,,495219.000,,,,-1153499.000,,,,140033.000,,,,-233324.000,,,,-390223.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
