,2011-01-01,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableCurrent,52945000.000,46780000.000,55773000.000,52473000.000,63394000.000,60830000.000,66524000.000,74101000.000,69653000.000,88879000.000,92867000.000,94557000.000,96518000.000,100701000.000,105329000.000,101675000.000,98327000.000,111424000.000,109860000.000,181768000.000,157758000.000,156175000.000,158115000.000,147104000.000,146921000.000,145851000.000
AccountsReceivableNetCurrent,112049000.000,111774000.000,130737000.000,136670000.000,151441000.000,138903000.000,140665000.000,145109000.000,162230000.000,189971000.000,194166000.000,195477000.000,205264000.000,224193000.000,229795000.000,228464000.000,229875000.000,239342000.000,239588000.000,296611000.000,282534000.000,300907000.000,316797000.000,329066000.000,325868000.000,307439000.000
AccruedLiabilitiesCurrent,125810000.000,102517000.000,119830000.000,130766000.000,170392000.000,146640000.000,147300000.000,155862000.000,170932000.000,199479000.000,179225000.000,187198000.000,213459000.000,193242000.000,202565000.000,219403000.000,220585000.000,213387000.000,221272000.000,300737000.000,320154000.000,300011000.000,305522000.000,331692000.000,335605000.000,299185000.000
AccruedProfessionalFeesCurrent,,,6400000.000,5998000.000,7497000.000,7173000.000,7316000.000,7496000.000,8346000.000,8097000.000,7969000.000,7566000.000,7441000.000,6784000.000,6741000.000,5634000.000,7053000.000,6999000.000,,,,8317000.000,8046000.000,9374000.000,16605000.000,13852000.000
AccruedSalesCommissionCurrent,,,7546000.000,7687000.000,8668000.000,8267000.000,8607000.000,10029000.000,9531000.000,8598000.000,9781000.000,11064000.000,9767000.000,10547000.000,12242000.000,12007000.000,11207000.000,10058000.000,10295000.000,11285000.000,9948000.000,9515000.000,11633000.000,12866000.000,12834000.000,11191000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,50480000.000,51326000.000,52453000.000,54014000.000,56243000.000,57940000.000,57940000.000,63974000.000,64591000.000,64591000.000,64591000.000,73329000.000,75893000.000,75893000.000,75893000.000,82998000.000,85836000.000,85836000.000,85836000.000,100345000.000,85836000.000,85836000.000,85836000.000,119435000.000,85836000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,1300000.000,-1800000.000,-1691000.000,1600000.000,-1700000.000,-1700000.000,-1447000.000,,,,-630000.000,,,,-236000.000,,,,9000.000,,,,5482000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,2500000.000,-2500000.000,7615000.000,7600000.000,7500000.000,7300000.000,5597000.000,,,,2120000.000,,,,6540000.000,,,,23579000.000,,,,173394000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,1400000.000,-9700000.000,-11228000.000,5300000.000,-12800000.000,-6700000.000,-5355000.000,,,,-5885000.000,,,,-24655000.000,,,,-52842000.000,,,,-116411000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4034000.000,-3401000.000,-2388000.000,-13969000.000,-20534000.000,-14535000.000,-21987000.000,-15801000.000,-12399000.000,-17223000.000,-19212000.000,-13031000.000,-8635000.000,-6854000.000,-5221000.000,-17826000.000,-31431000.000,-47580000.000,-40698000.000,-54446000.000,-76412000.000,-73151000.000,-91654000.000,-112160000.000,-284323000.000,-275515000.000
AdditionalPaidInCapital,179575000.000,181611000.000,187147000.000,192574000.000,202321000.000,214046000.000,220440000.000,225876000.000,233213000.000,237281000.000,253241000.000,264897000.000,268229000.000,295212000.000,299911000.000,304811000.000,310409000.000,314840000.000,320208000.000,324491000.000,328686000.000,332811000.000,339014000.000,345203000.000,355287000.000,358837000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,7925000.000,8302000.000,7907000.000,6900000.000,7166000.000,7116000.000,7116000.000,6400000.000,6522000.000,6522000.000,6522000.000,7000000.000,8117000.000,8117000.000,8117000.000,9100000.000,9175000.000,9175000.000,9175000.000,8800000.000,9175000.000,9175000.000,9175000.000,12600000.000,9175000.000
Assets,873172000.000,881764000.000,1019086000.000,1030367000.000,1146512000.000,1151633000.000,1141014000.000,1194002000.000,1244280000.000,1697754000.000,1710551000.000,1700488000.000,1819206000.000,1915842000.000,1926099000.000,1913917000.000,2066131000.000,2142836000.000,2155948000.000,2710779000.000,2761151000.000,2777944000.000,2931670000.000,2915468000.000,2917136000.000,2943031000.000
AssetsCurrent,263659000.000,273232000.000,311378000.000,309180000.000,367383000.000,365726000.000,363323000.000,384554000.000,412602000.000,490153000.000,518137000.000,514148000.000,545734000.000,629271000.000,611338000.000,602135000.000,614131000.000,661990000.000,653629000.000,823716000.000,795162000.000,825947000.000,834985000.000,830012000.000,811699000.000,837423000.000
AssetsNoncurrent,,,707708000.000,721187000.000,779129000.000,785907000.000,777691000.000,74203000.000,72326000.000,160560000.000,125478000.000,130671000.000,137573000.000,138914000.000,154035000.000,150410000.000,151478000.000,167193000.000,174609000.000,240116000.000,233220000.000,233204000.000,251786000.000,274276000.000,316544000.000,315275000.000
BuildingsAndImprovementsGross,,,,,46104000.000,,,,48164000.000,,,,80051000.000,,,,84777000.000,,,,108210000.000,,,,134158000.000,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,,,,,,,,,8628000.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,7656000.000,9258000.000,21389000.000,13416000.000,40216000.000,28713000.000,35227000.000,35105000.000,34366000.000,43769000.000,34406000.000,29355000.000,36894000.000,39050000.000,32258000.000,38152000.000,43945000.000,54259000.000,38586000.000,55062000.000,55528000.000,55681000.000,74031000.000,61780000.000,68485000.000,76576000.000
