,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,104810.000,20286.000,84300.000,12811.000,124018.000,84740.000,2303.000,6591.000,2171.000,8119.000,15550.000,3553.000,30135.000,181683.000,33897.000,130341.000,14349.000,23195.000,20009.000,19416.000,7115.000,50122.000,103325.000
AccruedIncomeTaxesCurrent,928.000,3919.000,27074.000,24610.000,21139.000,1711007.000,1711007.000,281478.000,190181.000,190181.000,190181.000,95090.000,0.000,0.000,,,,,,,,,
AccruedIncomeTaxesNoncurrent,,,,,,193398.000,193398.000,0.000,0.000,0.000,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,178915.000,168014.000,185597.000,221081.000,26249.000,90923.000,51017.000,31336.000,31335.000,31336.000,13971.000,13930.000,13930.000,10100.000,1436.000,6265.000,18996.000,16315.000,15163.000,13534.000,12385.000,11005.000,43805.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,1722681.000,880574.000,28812.000,45792.000,0.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1559645.000,1613542.000,1675232.000,20848333.000,38667801.000,47105751.000,50329909.000,50333081.000,50340769.000,50349833.000,50356549.000,50405256.000,50476510.000,52201878.000,53010832.000,53157004.000,53306721.000,54676723.000,54701736.000,54725987.000,54751056.000,55563591.000,55581287.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,106371.000,-127387.000,-143191.000,0.000,,,,,,,,,,,,,,,,,
AcquisitionCostsCumulative,,,,,,2987855.000,,,,1366223.000,,,,1009620.000,,,,902864.000,,,,141318.000,
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,66042549.000,66080883.000,66118687.000,66158593.000,67255314.000
AdditionalPaidInCapitalCommonStock,39582262.000,40172667.000,40602643.000,40944229.000,54378119.000,63963257.000,64316595.000,64977791.000,65240506.000,65477046.000,65707056.000,65889324.000,65910822.000,65928056.000,65947851.000,65967814.000,65996490.000,66019681.000,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,262016.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,
AssetRetirementObligation,,,,,,,,,,,,,,28147.000,,,,25262.000,,,,27444.000,
AssetRetirementObligationsNoncurrent,30637.000,36028.000,41419.000,7458.000,7734.000,7872.000,8010.000,8148.000,8286.000,8424.000,8562.000,8700.000,8838.000,28147.000,28729.000,29200.000,29338.000,25262.000,25400.000,25538.000,25676.000,27444.000,28002.000
Assets,48913279.000,48325697.000,48657936.000,31603067.000,16991292.000,20140803.000,16346633.000,14103380.000,13744041.000,13412093.000,13096939.000,12488572.000,18930047.000,18614475.000,16449231.000,7967368.000,7446335.000,5559903.000,5149041.000,4694884.000,4303140.000,2945016.000,3799132.000
AssetsCurrent,28776056.000,25498142.000,19933511.000,13122696.000,6219881.000,14250667.000,13546547.000,11270889.000,10702816.000,9546122.000,8293238.000,6367628.000,12570411.000,13111281.000,11730144.000,3283148.000,2963543.000,2423793.000,1997341.000,1537028.000,1149146.000,484922.000,358749.000
AvailableForSaleSecuritiesCurrent,,,,,614700.000,0.000,,,,,,,,,,,,,,,,,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,47043262.000,,,,50274501.000,,,,52114846.000,,,,54587826.000,,,,55473698.000,
