,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,338540000.000,329257000.000,351235000.000,358904000.000,347823000.000,334323000.000,366883000.000,373783000.000,378844000.000,356602000.000,392011000.000,486648000.000,477368000.000,455320000.000,460364000.000,453028000.000,459788000.000,420926000.000,449725000.000,422842000.000,446824000.000,410141000.000,447313000.000,439936000.000,477002000.000,441396000.000
AccountsPayableCurrentAndNoncurrent,,,,115302000.000,,,,104025000.000,,,,143385000.000,,,,137270000.000,,,,140045000.000,,,,155802000.000,,
AccountsReceivableGrossNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,1418402000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,13057000.000,,,,14246000.000,,,,13756000.000,,,,14346000.000,,,,11594000.000,,,,12883000.000,,
AccruedIncomeTaxesCurrent,4186000.000,1406000.000,2957000.000,3150000.000,13544000.000,5772000.000,6522000.000,6892000.000,9373000.000,1714000.000,3103000.000,6391000.000,3301000.000,1910000.000,15707000.000,8035000.000,37274000.000,14323000.000,1868000.000,1373000.000,13574000.000,1465000.000,997000.000,7960000.000,72382000.000,12228000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-976823000.000,,,,-1070385000.000,,,,1084589000.000,,,,1163921000.000,,,,1253872000.000,,,,1328262000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,124270000.000,122684000.000,99552000.000,105852000.000,111612000.000,103328000.000,116831000.000,111717000.000,106205000.000,94457000.000,101949000.000,88441000.000,77215000.000,90759000.000,77823000.000,59414000.000,36797000.000,44668000.000,16501000.000,6164000.000,28871000.000,29289000.000,24274000.000,16492000.000,19656000.000,30090000.000
AdditionalPaidInCapitalCommonStock,1568606000.000,1539664000.000,1471599000.000,1430330000.000,1378589000.000,1354236000.000,1337014000.000,1307058000.000,1297949000.000,1293863000.000,1282667000.000,1259348000.000,1251573000.000,1233232000.000,1218332000.000,1186304000.000,1165894000.000,1158121000.000,1115738000.000,1092106000.000,1063892000.000,1046061000.000,1015271000.000,990203000.000,968194000.000,958434000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,1690000.000,,,,2140000.000,,,,2346000.000,,,,2153000.000,,,,1514000.000,,
AllowanceForDoubtfulAccountsReceivableNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,108411000.000
AllowanceForNotesAndLoansReceivableNoncurrent,,,,1665000.000,,,,1316000.000,,,,10986000.000,,,,11259000.000,,,,11354000.000,,,,11334000.000,,
Assets,9320246000.000,9513071000.000,9171306000.000,9327812000.000,9475425000.000,9425344000.000,9633894000.000,9683568000.000,9882053000.000,9855049000.000,10389362000.000,12906070000.000,12905611000.000,12857178000.000,12330231000.000,11923644000.000,11958377000.000,11924835000.000,11653121000.000,11718888000.000,11756131000.000,11875492000.000,12051476000.000,12038149000.000,12259166000.000,12388284000.000
AssetsCurrent,400035000.000,328673000.000,308430000.000,328093000.000,298118000.000,282659000.000,333489000.000,286199000.000,374748000.000,404047000.000,357970000.000,393747000.000,376004000.000,355701000.000,467699000.000,396856000.000,409938000.000,361170000.000,320742000.000,308409000.000,352881000.000,332602000.000,344850000.000,354396000.000,390757000.000,354869000.000
AssetsHeldForSaleAtCarryingValue,,,,,,,,,,,,742121000.000,800741000.000,647449000.000,,,,,,,,,,,,
AssetsHeldForSaleCurrent,,,,,,,,,,,,4569000.000,5740000.000,3043000.000,,,,,,,,,,,,
AssetsHeldForSaleLongLived,,,,,,,,,,,,737552000.000,795001000.000,644406000.000,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,,,,,,30191000.000,31946000.000,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,,,,,,63356000.000,82631000.000,47632000.000,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,137333000.000,6747000.000,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,2979000.000,0.000,0.000,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,,,3954000.000,,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,3138448000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,,,273594000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,,,74696000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,,,,2939550000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,,,,41789000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,,,,74696000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,,,,,,,,,,,,,,,,,,1006735000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,,,,32907000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,,,,,,,,,,,,,,,,,,641187000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,,,,,,,,,,,,,,,,365548000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,,,,,,,,,,,,,,,,,,,4211000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,,,,,,,,,,,,,,,,,50412000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,,,,,,,,,,,,,,,,,,,410000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,,,,,,,,,,,,,,,,,84885000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,139918000.000
BankOverdrafts,,,,15309000.000,,,,22240000.000,,,,5152000.000,,,,27798000.000,,,,21808000.000,,,,20927000.000,,
BuildingsAndImprovementsGross,,,,1526290000.000,,,,1596888000.000,,,,1786952000.000,,,,1783171000.000,,,,1834403000.000,,,,1879553000.000,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,44000000.000,44000000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,0.700,0.700,,,,,,0.100,,,,100000.000,,,,,,,0.244,,,,0.110,,0.110
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,60000000.000,,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,,,3000000.000,3000000.000,2300000.000,2300000.000,3000000.000,,,,,,,,,,
BusinessAcquisitionSharePrice,,,,,,,,,,,,13.250,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,2969602000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,,,,197899000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,,,14638000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,,,,,217220000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,100169000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,,,,,,,,,,,,79400000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,185678000.000,156534000.000,156534000.000,151338000.000,154844000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,106278000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,1804129000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,1165355000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,,,,,,,,,,270668000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,,,,,,,,,,,279577000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,,,278320000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,340456000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,,,578578000.000,,,,573808000.000,,,,,,,,,,
CapitalLeasedAssetsGross,,,,168538000.000,,,,181386000.000,,,,185875000.000,,,,204991000.000,,,,220784000.000,,,,234411000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,138962000.000,,,,188906000.000,,,,189697000.000,,,,181002000.000,,,,204246000.000,,,,208758000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,24930000.000,,,,27420000.000,,,,38652000.000,,,,31377000.000,,,,34415000.000,,,,59598000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,7474000.000,,,,33285000.000,,,,32418000.000,,,,9125000.000,,,,24010000.000,,,,24829000.000,,
