,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,69895.000,79158.000,90341.000,68546.000,60405.000,74865.000,84243.000,63168.000,53038.000,67474.000,87923.000,64232.000
Assets,11916050.000,13997870.000,10985150.000,19033942.000,14522567.000,9533840.000,13395752.000,16276343.000,18128508.000,21576592.000,10385706.000,11434289.000,10738078.000,10308973.000,11232377.000,15500819.000,20217978.000,25729686.000,24473856.000,25168253.000,10212810.000,10287103.000,9388589.000,10154939.000
Cash,1916568.000,3205304.000,,,5309018.000,1770681.000,1461676.000,1602949.000,1556670.000,1093908.000,616338.000,735492.000,652211.000,1606277.000,1111493.000,2109660.000,1814819.000,3972292.000,3810628.000,3438221.000,2322955.000,1322267.000,990186.000,1078285.000
CashAndCashEquivalentsAtCarryingValue,9469937.000,9451271.000,9409221.000,15299860.000,9549209.000,7284657.000,12561552.000,15484644.000,16665790.000,19456809.000,9739154.000,10771414.000,10214258.000,8576351.000,8697839.000,12870727.000,17988539.000,21573826.000,19904157.000,21049563.000,7571408.000,9307206.000,8597603.000,9077795.000
CommissionsPayableToBrokerDealersAndClearingOrganizations,427.000,507.000,387.000,607.000,637.000,352.000,512.000,512.000,752.000,752.000,372.000,372.000,372.000,372.000,572.000,1202.000,1202.000,1952.000,2017.000,3117.000,942.000,942.000,942.000,702.000
Deposits,,,,,6849421.000,5546144.000,10513713.000,13578078.000,14712945.000,17041202.000,6845977.000,7997391.000,7356953.000,6673136.000,9809332.000,11980387.000,16803358.000,22546118.000,18714785.000,22487784.000,9894363.000,7629473.000,6587789.000,7156080.000
DepositsMoneyMarketDeposits,,,,,8008806.000,3509194.000,3509515.000,3509515.000,3509515.000,3509515.000,3509515.000,3509515.000,3509516.000,3509516.000,,3000000.000,3000000.000,3000000.000,5000000.000,2000000.000,,3000000.000,3000000.000,3000000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,,,,,,,,,144490.000,,,,,,,,,,,,,,,
DividendsReceivable,54.000,25.000,65.000,126.000,196.000,75.000,103.000,73.000,57.000,50.000,51.000,52.000,50.000,50.000,0.000,43.000,102.000,102.000,64.000,704.000,0.000,505.000,821.000,879.000
DueFromOfficersOrStockholders,84552.000,121023.000,121023.000,17810.000,32164.000,59036.000,107023.000,25557.000,49483.000,63117.000,78799.000,18490.000,61388.000,74537.000,93807.000,21816.000,46804.000,78130.000,109934.000,40790.000,69156.000,101233.000,129082.000,149501.000
DueFromRelatedParties,,,629.000,,,,655.000,504.000,0.000,0.000,429.000,542.000,0.000,616.000,1048.000,1533.000,1264.000,866.000,679.000,1685.000,481.000,352.000,47.000,949.000
DueToOfficersOrStockholdersCurrentAndNoncurrent,5785.000,6367.000,5555.000,4863.000,9009.000,4159.000,7007.000,8636.000,9766.000,11120.000,5787.000,5892.000,5713.000,4980.000,5142.000,7698.000,9854.000,13042.000,12071.000,12489.000,5176.000,5402.000,4819.000,5205.000
GeneralPartnersCapitalAccount,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
InterestReceivable,,,4.000,12.000,,6.000,0.000,,,,,,,,,,,,,,,,,
InvestmentOwnedUnderlyingFaceAmountAtMarketValue,,,,,,,,,,,,,,2999828.000,,,,,,,,,,
Liabilities,97285.000,138531.000,137985.000,27344.000,53094.000,77440.000,133166.000,40963.000,73286.000,101848.000,116968.000,29262.000,76458.000,84919.000,96384.000,77997.000,72173.000,90821.000,99279.000,80252.000,60266.000,74647.000,94476.000,70766.000
LiabilitiesAndStockholdersEquity,11916050.000,13997870.000,10985150.000,19033942.000,14522567.000,9533840.000,13395752.000,16276343.000,18128508.000,21576592.000,10385706.000,11434289.000,10738078.000,10308973.000,11232377.000,15500819.000,20217978.000,25729686.000,24473856.000,25168253.000,10212810.000,10287103.000,9388589.000,10154939.000
LimitedPartnersCapitalAccount,11818765.000,13859339.000,10847165.000,19006598.000,14469473.000,9456400.000,13262586.000,16235380.000,18055222.000,21474744.000,10268738.000,11405027.000,10661620.000,10224054.000,11135993.000,15422822.000,20145805.000,25638865.000,24374577.000,25088001.000,10152544.000,10212456.000,9294113.000,10084173.000
