,2011-04-01,2011-07-01,2011-09-30,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2014-01-03,2014-04-04,2014-07-04,2014-10-03,2015-01-02,2015-04-03,2015-07-03,2015-10-02,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31,2017-06-30
AccountsNotesAndLoansReceivableNetCurrent,1173600000.000,1220300000.000,1225800000.000,1151000000.000,1194500000.000,1222800000.000,1250100000.000,1225500000.000,1194000000.000,1237400000.000,1255200000.000,1182800000.000,1207500000.000,1262600000.000,1394200000.000,1329200000.000,1109400000.000,1177600000.000,1188100000.000,1326400000.000,1299600000.000,1350500000.000,1393500000.000,1353200000.000,1320200000.000,1382400000.000
AccountsPayableCurrent,726500000.000,742200000.000,722800000.000,706500000.000,644900000.000,748900000.000,745800000.000,716900000.000,669600000.000,714900000.000,712100000.000,691900000.000,697600000.000,790800000.000,903000000.000,831300000.000,682500000.000,773300000.000,852500000.000,905600000.000,904200000.000,1001800000.000,1044600000.000,1006000000.000,980600000.000,1094200000.000
AccruedIncomeTaxes,,,,18700000.000,,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,200900000.000,235900000.000,255200000.000,317400000.000,259200000.000,263700000.000,246400000.000,249500000.000,219500000.000,218300000.000,220200000.000,210500000.000,181900000.000,191300000.000,239400000.000,199200000.000,169700000.000,193300000.000,194300000.000,245300000.000,219600000.000,217200000.000,253700000.000,257900000.000,222200000.000,224200000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,211200000.000,216600000.000,206200000.000,202700000.000,208400000.000,210400000.000,215600000.000,218500000.000,220300000.000,222600000.000,227600000.000,224000000.000,220300000.000,224100000.000,222900000.000,215800000.000,200700000.000,198300000.000,191200000.000,214600000.000,222500000.000,196300000.000,201200000.000,203100000.000,209800000.000,221000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-100000.000,100000.000,800000.000,300000.000,400000.000,600000.000,300000.000,200000.000,200000.000,100000.000,100000.000,200000.000,200000.000,100000.000,0.000,100000.000,0.000,0.000,0.000,0.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,42400000.000,41600000.000,40300000.000,85300000.000,83500000.000,80500000.000,78900000.000,67400000.000,67500000.000,67100000.000,66300000.000,27200000.000,27400000.000,27500000.000,27500000.000,79000000.000,78100000.000,73900000.000,73200000.000,88500000.000,87500000.000,80600000.000,79700000.000,97000000.000,96200000.000,95100000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,33600000.000,39100000.000,3900000.000,-500000.000,17100000.000,-5800000.000,19700000.000,15400000.000,7300000.000,-5200000.000,6000000.000,400000.000,-6000000.000,9000000.000,-26200000.000,-59100000.000,-100100000.000,-97700000.000,-132900000.000,-142000000.000,-123700000.000,-128800000.000,-138100000.000,-153900000.000,-139700000.000,-130900000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-8900000.000,-2400000.000,-35600000.000,-85500000.000,-66000000.000,-85700000.000,-58900000.000,-51800000.000,-60000000.000,-72200000.000,-60200000.000,-26600000.000,-33200000.000,-18400000.000,-53700000.000,-138000000.000,-178200000.000,-171600000.000,-206100000.000,-230500000.000,-211200000.000,-209400000.000,-217800000.000,-250900000.000,-235900000.000,-226000000.000
AdditionalPaidInCapitalCommonStock,222700000.000,225200000.000,229100000.000,196500000.000,205600000.000,212300000.000,215600000.000,218600000.000,226500000.000,217100000.000,213200000.000,216300000.000,220400000.000,227500000.000,233100000.000,238200000.000,240600000.000,243800000.000,246100000.000,249200000.000,251500000.000,255100000.000,257200000.000,261800000.000,266100000.000,269900000.000
