,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,,81369.000,102122.000,111337.000
AccountsPayableAndAccruedLiabilitiesCurrent,6365997.000,5959634.000,5690754.000,4063694.000,6393012.000,5621853.000,6598778.000,5388222.000,5071911.000,5655668.000,5707516.000,8599668.000,8209778.000,8021959.000,6981869.000,6740795.000,4598087.000,4357352.000,420129.000,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,91528.000,,,83175.000,64175.000,64175.000,39500.000,101500.000,100000.000,,,
AccountsPayableCurrent,,,,,,5558663.000,,,,5564140.000,5615988.000,,8126603.000,7957784.000,6917694.000,6701295.000,4496587.000,4257352.000,,69606.000,62639.000
AccountsPayableOtherCurrent,,,,,,,,,,,91528.000,,,,,,,,132823.000,486910.000,592285.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,1295726.000,1295726.000,,,,,,,,,,,,,,,,,
AccountsReceivableNet,,6400619.000,5975714.000,5498228.000,7376697.000,5860116.000,6898973.000,6323036.000,5494731.000,6106850.000,6371192.000,7285662.000,8156023.000,8451950.000,7965463.000,,,,,,
AccountsReceivableNetCurrent,7441019.000,,,,,,,,,,,,,,,6877827.000,5614622.000,5119275.000,56948.000,149765.000,14762.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,34557.000,40168.000,70558.000
AccruedLiabilitiesCurrent,,,,,35632.000,32129.000,21084.000,25798.000,25276.000,21010.000,21384.000,7297.000,,,,,,,,71395.000,86303.000
AccruedProfessionalFeesCurrent,,,,,,63190.000,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-217517.000,173694.000,-174058.000,-154091.000,-155420.000,-153682.000,153707.000,157453.000,38004.000,38004.000,38004.000,38004.000,38004.000,38004.000,262152.000,300271.000,351808.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,,,-57173.000,-53935.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,47170.000,,47172.000,,53082.000,52359.000,63990.000,35923.000,42323.000,34414.000,26385.000,27424.000,,,,,,,-41977.000,,
AdditionalPaidInCapital,2202877.000,,2202877.000,,2202877.000,2202877.000,2202877.000,2202877.000,2202877.000,2202877.000,2202877.000,2202878.000,1275570.000,1275570.000,1275570.000,1355570.000,1355570.000,1355570.000,851079.000,865328.000,1162328.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,16194.000,,,,,,,,,,,,,,
Assets,9595013.000,9015992.000,8815362.000,7331997.000,9583244.000,8842118.000,9781869.000,8550632.000,8298322.000,8931524.000,8828532.000,11871722.000,9674614.000,9492835.000,8493259.000,8312070.000,6087123.000,5848373.000,3862944.000,4116314.000,4071541.000
AssetsCurrent,8093299.000,7529348.000,7191733.000,5820730.000,7965799.000,7262303.000,8251994.000,6988205.000,6732859.000,7299293.000,7176383.000,10228195.000,9436883.000,9255104.000,8276708.000,8095518.000,5900571.000,5661820.000,473132.000,899747.000,845845.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,
BankLoans,,,,,,,,,,,,65600.000,,,,,,,,,
Cash,560621.000,984067.000,1140791.000,246530.000,586265.000,1387939.000,1337732.000,661171.000,1229055.000,1192443.000,790016.000,1379554.000,960202.000,543049.000,37219.000,746786.000,218701.000,492545.000,6256.000,339147.000,256726.000
CashAndCashEquivalentsAtCarryingValue,560621.000,,,,,,,,,,,,960202.000,543049.000,37219.000,746786.000,218701.000,492545.000,,339147.000,256726.000
CashUninsuredAmount,,,,,,,,,,,,,,,,,,,,59991.000,
CommonStockParOrStatedValuePerShare,0.001,,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,900000000.000,,900000000.000,,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000
CommonStockSharesIssued,4961357.000,,4961357.000,,4961357.000,4961357.000,4961357.000,4961357.000,4961357.000,4961357.000,4961357.000,4961357.000,4504214.000,4504214.000,4504214.000,4504214.000,4504214.000,4504214.000,6544214.000,6894214.000,9894214.000
CommonStockSharesOutstanding,4961357.000,,4961357.000,,4961357.000,4961357.000,4961357.000,4961357.000,4961357.000,4961357.000,4961357.000,4961357.000,4504214.000,4504214.000,4504214.000,4504214.000,4504214.000,4504214.000,6544214.000,6894214.000,9894214.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,,,,,,,,300000.000,0.000
CommonStockValue,4961.000,,4961.000,,4961.000,4961.000,4961.000,4961.000,4961.000,4961.000,4961.000,4961.000,4504.000,4504.000,4504.000,4504.000,4504.000,4504.000,6544.000,6894.000,9894.000
CommonStockholdersEquity,,,,,2199289.000,2232191.000,2215707.000,,,,,,,,,,,,,,
ContractsReceivable,1295726.000,1295726.000,,,,,,,,,,,,,,,,,,,
DeferredCosts,,,,,,,,,,,,,,,,,,,,,21508.000
DeferredTaxAssetsGross,,,190128.000,137091.000,174246.000,183679.000,183679.000,183679.000,183679.000,264315.000,264315.000,264315.000,224778.000,224778.000,203578.000,203599.000,173599.000,173599.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,183679.000,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,264315.000,,,,,,203599.000,,,,0.000,0.000
DeferredTaxAssetsNetNoncurrent,126216.000,126216.000,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,257870.000,,,,,,217318.000,,,,597650.000,754434.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,-600.000,,,,0.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,,,6445.000,,,,,,6445.000,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,,597650.000,754434.000
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,,,,20164.000,,,,,
DepositAssets,,,,,40039.000,40184.000,40127.000,64338.000,64652.000,39248.000,38840.000,24736.000,12433.000,12433.000,12433.000,12953.000,12953.000,12954.000,,,
DepositLiabilityCurrent,,,,,,,,,,,,,,,,,,,21557.000,22401.000,113425.000
DepositsAssets,48253.000,38439.000,39169.000,39741.000,,,,,,,,,,,,,,,,,
DepositsAssetsNoncurrent,,,,,,,,,,,,,,,,,,,,3215.000,11854.000
DepositsMoneyMarketDeposits,,,,,,,1023698.000,54909.000,676800.000,783519.000,393907.000,1030256.000,824973.000,458569.000,458569.000,681678.000,91816.000,363169.000,,,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,0.000,0.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,,,,,,,,,,,,,,,,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationIntangibleAssets,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherAssets,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,50000.000,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,2697060.000,2559476.000,2514224.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,80000.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,,,,39398.000,41523.000,45599.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,,,,,766955.000,736632.000,743032.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,,,,,727557.000,695109.000,697433.000
FixturesAndEquipmentGross,,,,,152076.000,150456.000,151028.000,,,,,,,,,,,,,,
FurnitureAndFixturesGross,,,,,14552.000,14552.000,14552.000,,,,14552.000,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,,,,,,,,,,,,,199304.000,7098.000,213666.000
InventoryNet,,,,,,,,,,,,1555692.000,323081.000,260105.000,274026.000,470905.000,67248.000,0.000,276493.000,149844.000,248968.000
InventoryPartsAndComponentsNetOfReserves,,,,,,,,,,,,,,,,,,,21420.000,15088.000,9054.000
InventoryRawMaterialsNetOfReserves,,,,,,,,,,,,,,,,,,,55741.000,20457.000,25337.000
InventorySuppliesNetOfReserves,,,,,,,,,,,,,,,,,,,28.000,267.000,911.000
InventoryWorkInProcessNetOfReserves,,,,,,,,,,,,,,,,,,,,106934.000,0.000
LeaseholdImprovementsGross,,,,,62848.000,19005.000,16589.000,,,,,,,,,,,,,,
Liabilities,6473441.000,6061137.000,5793068.000,4162936.000,,6716737.000,,5494020.000,,,,8752565.000,8289778.000,8101959.000,7061869.000,6740795.000,4598087.000,4357352.000,3306126.000,3284334.000,3439434.000
LiabilitiesAndStockholdersEquity,9595013.000,9015992.000,8815362.000,7331997.000,9583244.000,8842118.000,9781869.000,8550632.000,8298322.000,8931524.000,8828532.000,11871722.000,9674614.000,9492835.000,8493259.000,8312070.000,6087123.000,5848373.000,3862944.000,4116314.000,4071541.000
LiabilitiesCurrent,6473441.000,6061137.000,5793068.000,4162936.000,6508644.000,5733982.000,6699862.000,5494020.000,5177187.000,5756678.000,5808900.000,8752565.000,8289778.000,8101959.000,7061869.000,6740795.000,4598087.000,4357352.000,3306126.000,3284334.000,3439434.000
