,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,,227000000.000,142000000.000,81000000.000,96000000.000,127000000.000,94000000.000
AccountsPayableCurrent,294000000.000,379000000.000,296000000.000,374000000.000,342000000.000,251000000.000,297000000.000,428000000.000,360000000.000,401000000.000,340000000.000,425000000.000,390000000.000,387000000.000,520000000.000,331000000.000,326000000.000,312000000.000,590000000.000,369000000.000,225000000.000,278000000.000,404000000.000,269000000.000
AccountsPayableRelatedPartiesCurrent,,,,,,28000000.000,45000000.000,39400000.000,,,,49100000.000,,,,,,,,,,,,
AccountsReceivableNetCurrent,645000000.000,627000000.000,631000000.000,756000000.000,715000000.000,665000000.000,694000000.000,780000000.000,775000000.000,685000000.000,710000000.000,802000000.000,846000000.000,690000000.000,838000000.000,778000000.000,658000000.000,618000000.000,505000000.000,505000000.000,483000000.000,530000000.000,616000000.000,549000000.000
AccruedIncomeTaxesCurrent,47000000.000,83000000.000,125000000.000,154000000.000,53000000.000,107000000.000,133000000.000,164000000.000,63000000.000,101000000.000,137000000.000,206000000.000,63000000.000,137000000.000,182000000.000,110000000.000,98000000.000,183000000.000,242000000.000,83000000.000,104000000.000,158000000.000,201000000.000,59000000.000
AccumulatedDeferredInvestmentTaxCredit,50000000.000,43000000.000,41000000.000,40000000.000,39000000.000,38000000.000,37000000.000,36000000.000,35000000.000,34000000.000,33000000.000,32000000.000,31000000.000,29000000.000,28000000.000,27000000.000,26000000.000,26000000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,122000000.000,127000000.000,129000000.000,131000000.000,135000000.000,138000000.000,141000000.000,139.000,142000000.000,145000000.000,148000000.000,150.000,150000000.000,156000000.000,122000000.000,120000000.000,121000000.000,122000000.000,124000000.000,128000000.000,132000000.000,136000000.000,138000000.000,137000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-81000000.000,,,,-70000000.000,,,,-52000000.000,-53000000.000,-54000000.000,-63000000.000,-57000000.000,-51000000.000,,-53000000.000,-51000000.000,-46000000.000,-45000000.000,-36000000.000,-38000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,13000000.000,,,,-16000000.000,,,,-8000000.000,-8000000.000,-7000000.000,-12000000.000,-16000000.000,-16000000.000,,-12000000.000,-12000000.000,-12000000.000,-12000000.000,-13000000.000,-13000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-40000000.000,53200000.000,84600000.000,-94000000.000,88100000.000,86000000.000,81800000.000,-86000000.000,78.800,76.400,69900000.000,-60000000.000,-61000000.000,-61000000.000,-75000000.000,-73000000.000,-67000000.000,-70000000.000,-65000000.000,-63000000.000,-58000000.000,-57000000.000,-49000000.000,-51000000.000
AdditionalCollateralAggregateFairValue,,36900000.000,58300000.000,50700000.000,25500000.000,18000000.000,28300000.000,26200000.000,21300000.000,3200000.000,,0.000,78100000.000,117000000.000,129800000.000,141700000.000,48700000.000,69100000.000,44800000.000,110000000.000,89600000.000,91800000.000,21100000.000,15600000.000
