,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
LiabilitiesCurrent,129119000.000,132478000.000,131436000.000,134242000.000,133678000.000,136737000.000,135657000.000,138271000.000,138095000.000,140923000.000,140478000.000,142639000.000,145301000.000,149694000.000,150123000.000,121087000.000,121536000.000,94176000.000,47309000.000,48173000.000
LongTermDebt,,,,,,,,,,,310942000.000,,,,,,,,,
LongTermDebtCurrent,115826000.000,116954000.000,118609000.000,119748000.000,121508000.000,122738000.000,124648000.000,125951000.000,127951000.000,129315000.000,131387000.000,132778000.000,134889000.000,136329000.000,138421000.000,108808000.000,110936000.000,86141000.000,40890000.000,41053000.000
LongTermDebtFairValue,,,,,540244000.000,516292000.000,471448000.000,439301000.000,397637000.000,372711000.000,328074000.000,296809000.000,256679000.000,230082000.000,183586000.000,153709000.000,113326000.000,87756000.000,41293000.000,41331000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,124648000.000,,,,131387000.000,,,,138421000.000,,,,41134000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,41134000.000,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,138421000.000,,,,41134000.000,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,131387000.000,,,,138421000.000,,,,41134000.000,,,,0.000,
LongTermTransitionBond,495284000.000,474523000.000,435590000.000,408671000.000,373776000.000,351785000.000,310942000.000,282720000.000,245825000.000,222470000.000,179555000.000,149942000.000,110936000.000,86141000.000,41134000.000,41134000.000,,,,
LongtermTransitionBondCurrentAndNoncurrent,,,,,495284000.000,474523000.000,435590000.000,408671000.000,373776000.000,351785000.000,310942000.000,282720000.000,245825000.000,222470000.000,179555000.000,149942000.000,110936000.000,86141000.000,40890000.000,41053000.000
MinorityInterestOwnershipPercentageByParent,,,,,0.800,0.800,0.800,0.800,0.800,0.800,,,,,,,,,,
OtherLiabilitiesCurrent,6150000.000,6419000.000,6273000.000,6221000.000,6293000.000,6452000.000,5757000.000,5668000.000,5653000.000,5797000.000,5317000.000,5052000.000,7455000.000,6150000.000,5584000.000,5492000.000,5342000.000,3807000.000,3683000.000,3711000.000
PartnersCapital,,,16423000.000,,,,16423000.000,,,,,,,,,,,,,
ReceivablesNetCurrent,15159000.000,15149000.000,13373000.000,12955000.000,15353000.000,16006000.000,14203000.000,14197000.000,15884000.000,17279000.000,15660000.000,15393000.000,15859000.000,16586000.000,14096000.000,14468000.000,16241000.000,10672000.000,8750000.000,8214000.000
RegulatoryLiabilities,,,,,,,,,,,34975000.000,,,,32450000.000,,,,20422000.000,
RegulatoryLiabilityNoncurrent,,,,,,,33285000.000,,,,,,,,,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,47148000.000,67613000.000,56972000.000,58961000.000,48451000.000,63811000.000,55182000.000,54960000.000,45457000.000,61351000.000,51946000.000,57623000.000,49191000.000,66869000.000,56342000.000,58429000.000,64749000.000,61808000.000,38270000.000,59839000.000
RestrictedInvestments,16449000.000,16449000.000,16449000.000,16449000.000,16449000.000,16449000.000,16449000.000,16449000.000,16449000.000,16449000.000,16449000.000,16449000.000,16449000.000,16449000.000,16449000.000,16449000.000,,,,
SecuritizedRegulatoryTransitionAssetsNoncurrent,587065000.000,557073000.000,526580000.000,498377000.000,469980000.000,438593000.000,406677000.000,377002000.000,347073000.000,314098000.000,280552000.000,249210000.000,217580000.000,182881000.000,147594000.000,114489000.000,81088000.000,52386000.000,30607000.000,10202000.000
SecurityDeposit,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1544000.000,0.000,0.000,0.000,0.000,,0.000,
SecurityDepositLiability,,,,,,,,,10595000.000,9768000.000,9395000.000,8770000.000,10182000.000,9451000.000,9158000.000,8754000.000,8761000.000,9393000.000,6143000.000,6038000.000
StockholdersEquity,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,13919000.000,13919000.000,13919000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,16423000.000,13919000.000,13919000.000,13919000.000
UnbilledReceivablesCurrent,,,,,,,7576000.000,,,,8861000.000,,,,8133000.000,,,,,
