,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,134767.000,195535.000,99672.000,118233.000,92325.000,114810.000,145731.000,84926.000,118594.000,96086.000,88236.000,73293.000,73747.000,106064.000,113433.000,74610.000,59176.000,85328.000,96801.000,61770.000,105617.000,73051.000
AccountsReceivableNetCurrent,283876.000,352054.000,323512.000,313958.000,263385.000,162963.000,152757.000,228249.000,147247.000,245868.000,231985.000,377473.000,361537.000,271422.000,443384.000,392888.000,208163.000,531540.000,470738.000,346633.000,247294.000,247966.000
AccruedIncomeTaxesCurrent,2544.000,0.000,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,6573915.000,,,,,,,6872090.000,,,,6982240.000,,,,7077088.000,,
AdditionalPaidInCapitalCommonStock,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000,3248706.000
AllowanceForDoubtfulAccountsReceivableCurrent,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000
Assets,3050812.000,2914960.000,2693306.000,2743717.000,2599344.000,2379923.000,2116264.000,1939391.000,2322742.000,2339384.000,2405252.000,2497294.000,2390678.000,2363035.000,2301814.000,2216236.000,2063894.000,2261051.000,2248666.000,2132101.000,2043120.000,1955643.000
AssetsCurrent,2570970.000,2297142.000,1963697.000,2044846.000,1926819.000,1675482.000,1452646.000,1317688.000,1772333.000,1820659.000,1902426.000,2022600.000,1904154.000,1903243.000,1861658.000,1781161.000,1652329.000,1871806.000,1872805.000,1780170.000,1668872.000,1590557.000
BuildingsAndImprovementsGross,,,,,1865502.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1662968.000,1258885.000,1106915.000,1100583.000,1023017.000,860596.000,637793.000,409697.000,945313.000,896907.000,1052165.000,1081567.000,1004705.000,1076665.000,851020.000,896667.000,957836.000,905045.000,928536.000,923117.000,931789.000,844688.000
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
