,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,6626000.000,6608000.000,8848000.000,8769000.000,11226000.000,8562000.000,10406000.000,8234000.000,8247000.000,8926000.000,8542000.000,9131000.000,11405000.000,12093000.000,11232000.000,11760000.000,9654000.000,12215000.000,11722000.000,13821000.000,10821000.000,10105000.000,11995000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,27237000.000,27852000.000,,28847000.000,29420000.000,29971000.000,30011000.000,30632000.000,31221000.000,31818000.000,31821000.000,32354000.000,32982000.000,33604000.000,33644000.000,34265000.000,34795000.000,35417000.000,35810000.000,36405000.000,37051000.000,37449000.000,37541000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,,,,6805000.000,,,,6445000.000,,,,5463000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5259000.000,-5370000.000,-7176000.000,-7324000.000,-7200000.000,-7105000.000,-7327000.000,-7786000.000,-7718000.000,-7823000.000,-6273000.000,-6250000.000,-6387000.000,-6534000.000,-7880000.000,-7887000.000,-8083000.000,-8304000.000,-7626000.000,-7648000.000,-7777000.000,-7805000.000,-6319000.000
AdditionalPaidInCapitalCommonStock,1215000.000,1272000.000,1341000.000,1400000.000,1443000.000,1501000.000,1567000.000,1619000.000,1682000.000,1565000.000,1642000.000,1687000.000,1760000.000,1802000.000,1841000.000,1888000.000,2269000.000,2309000.000,2375000.000,2493000.000,2551000.000,2599000.000,2695000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,311000.000,,,,194000.000,,,,229000.000,,,,171000.000,180000.000,190000.000,171000.000,202000.000,217000.000,225000.000,143000.000,191000.000
Assets,60110000.000,58421000.000,64136000.000,65190000.000,66497000.000,60623000.000,68742000.000,65859000.000,63243000.000,64963000.000,62717000.000,66146000.000,65829000.000,65450000.000,69490000.000,70076000.000,70198000.000,72839000.000,72405000.000,78408000.000,77554000.000,73645000.000,80916000.000
AssetsCurrent,40015000.000,38720000.000,43598000.000,44849000.000,46319000.000,40115000.000,47230000.000,44189000.000,41374000.000,43423000.000,43353000.000,46703000.000,45873000.000,45582000.000,48762000.000,49471000.000,49407000.000,52421000.000,50957000.000,56926000.000,56080000.000,52214000.000,59812000.000
AssetsHeldInTrust,,,,,,,4077000.000,,,,3313000.000,,,,3683000.000,,,,3867000.000,,,,3748000.000
CapitalLeaseObligationsCurrent,79000.000,58000.000,36000.000,15000.000,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,3212000.000,3929000.000,6188000.000,7720000.000,5878000.000,4202000.000,5811000.000,4408000.000,5284000.000,6658000.000,6248000.000,4368000.000,4863000.000,3863000.000,3044000.000,2899000.000,3274000.000,3709000.000,5222000.000,6711000.000,7579000.000,8254000.000,12506000.000
CashSurrenderValueOfLifeInsurance,,,,,,,96000.000,,,,88000.000,,,,47000.000,,,,62000.000,,,,75000.000
CommonStockParOrStatedValuePerShare,,,2.500,,,,2.500,,,,2.500,,,,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500
CommonStockSharesAuthorized,,,5000000.000,,,,5000000.000,,,,5000000.000,,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockSharesIssued,,,2620000.000,,,,2620000.000,,,,2623000.000,,,,2633000.000,2633000.000,2684000.000,2688000.000,2688000.000,2701000.000,2713000.000,2715000.000,2715000.000
CommonStockSharesOutstanding,,,2579000.000,,,,2592000.000,,,,2619000.000,,,,2630000.000,2630000.000,2681000.000,2685000.000,2685000.000,2698000.000,2710000.000,2712000.000,2712000.000
CommonStockValue,6550000.000,6550000.000,6550000.000,6550000.000,6550000.000,6550000.000,6550000.000,6550000.000,6550000.000,6550000.000,6557000.000,6566000.000,6575000.000,6580000.000,6583000.000,6583000.000,6709000.000,6720000.000,6720000.000,6752000.000,6783000.000,6787000.000,6789000.000
ContractReceivableRetainage,,,,,,,,,,,2490000.000,,,,2231000.000,,,,1562000.000,,,,2839000.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,0.049,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,4085000.000,,,,3769000.000,,,,3624000.000,,,,3509000.000,,,,3296000.000
