,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,22500000.000,15800000.000,16000000.000,26400000.000,18700000.000,15900000.000,17100000.000,30900000.000,25800000.000,21700000.000,21500000.000,38100000.000,31800000.000,20500000.000,19300000.000,44200000.000,34800000.000,19000000.000,21200000.000,33300000.000,27000000.000,21400000.000,23100000.000,32400000.000,28100000.000,23000000.000
AccountsReceivableNetCurrent,45700000.000,32900000.000,30400000.000,44200000.000,47900000.000,31700000.000,30700000.000,45900000.000,60700000.000,40800000.000,35200000.000,52200000.000,69500000.000,44900000.000,41600000.000,60700000.000,85900000.000,52300000.000,45400000.000,49800000.000,58000000.000,42900000.000,43100000.000,52900000.000,57600000.000,41100000.000
AccrualForEnvironmentalLossContingencies,14500000.000,14500000.000,14400000.000,14500000.000,14500000.000,14500000.000,14500000.000,14800000.000,,,,14800000.000,,,7300000.000,,,5400000.000,5500000.000,2800000.000,2700000.000,3000000.000,3000000.000,1900000.000,2300000.000,2200000.000
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,,1000000.000,,,,1000000.000,1400000.000,6400000.000,5300000.000,3500000.000,3400000.000,3400000.000,5000000.000,1300000.000,700000.000,300000.000,300000.000,400000.000,500000.000,500000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,13800000.000,13800000.000,13800000.000,13800000.000,13800000.000,12800000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,500000.000,1500000.000,2000000.000,2700000.000,2700000.000,1500000.000,1800000.000,1700000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,2900000.000,2700000.000,1900000.000,2000000.000,2400000.000,2500000.000,1600000.000,2100000.000,1700000.000,2100000.000,1800000.000,1900000.000,2000000.000,2000000.000,1200000.000,1500000.000,1500000.000,1200000.000,1100000.000,1000000.000,1400000.000
AssetRetirementObligationsNoncurrent,,,,,,,,51400000.000,53000000.000,54700000.000,56700000.000,57300000.000,59200000.000,60800000.000,63200000.000,63800000.000,65700000.000,68100000.000,69900000.000,70100000.000,72300000.000,74900000.000,77400000.000,77000000.000,79700000.000,82300000.000
Assets,736700000.000,727600000.000,748700000.000,800200000.000,783200000.000,768300000.000,784000000.000,886600000.000,875900000.000,874200000.000,895200000.000,920600000.000,928000000.000,900600000.000,916500000.000,1000200000.000,1040800000.000,1011400000.000,1018000000.000,1046400000.000,1052900000.000,1051700000.000,1072400000.000,1128200000.000,1134400000.000,1137700000.000
AssetsCurrent,94700000.000,82200000.000,97400000.000,131200000.000,109200000.000,88400000.000,95000000.000,132600000.000,118000000.000,105600000.000,111500000.000,140000000.000,145600000.000,113900000.000,112400000.000,145200000.000,180100000.000,133900000.000,119000000.000,125900000.000,128100000.000,105700000.000,107600000.000,131600000.000,126100000.000,108000000.000
AssetsNoncurrent,166000000.000,161200000.000,151500000.000,158300000.000,161800000.000,159900000.000,153900000.000,152800000.000,149600000.000,143200000.000,136700000.000,115000000.000,115600000.000,105000000.000,98100000.000,121300000.000,122500000.000,120500000.000,116600000.000,111600000.000,111700000.000,111400000.000,103800000.000,113200000.000,117400000.000,117000000.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,,,3100000.000,3100000.000,3100000.000,3100000.000,3000000.000,3000000.000,3000000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,5600000.000,6500000.000,7500000.000,8200000.000,9500000.000,12100000.000,11000000.000,10400000.000,9700000.000,9000000.000,8300000.000,7500000.000,6900000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,1010000.000,,,,604000.000,,,,7923000.000,,,,14096000.000,,,,11298000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,628000.000,,,,390000.000,,,,471000.000,,,,3060000.000,,,,3015000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,3000.000,,,,2357000.000,,,,2000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,39000.000,,,,2851000.000,,,,2373000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,82000.000,,,,40000.000,,,,154000.000,,,,2891000.000,,,,2935000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,300000.000,,,,174000.000,,,,7256000.000,,,,2937000.000,,,,2973000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,
CapitalizationLongtermDebtAndEquity,480700000.000,476400000.000,471200000.000,481500000.000,483300000.000,544300000.000,540400000.000,547900000.000,549700000.000,545000000.000,541000000.000,550000000.000,558700000.000,555400000.000,594600000.000,602200000.000,612000000.000,609100000.000,606100000.000,590900000.000,595500000.000,593300000.000,622100000.000,609900000.000,605300000.000,603900000.000
CashAndCashEquivalentsAtCarryingValue,6600000.000,5800000.000,7900000.000,7500000.000,8200000.000,6800000.000,9500000.000,9800000.000,7500000.000,7100000.000,12300000.000,9400000.000,14300000.000,12000000.000,10100000.000,8400000.000,11200000.000,16100000.000,8900000.000,8700000.000,8100000.000,7900000.000,4400000.000,5800000.000,8800000.000,7800000.000
CommonStockSharesAuthorized,,,,,,,,,,,,,,,,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
CommonStockSharesIssued,,,,39473.000,,,,,,,,,,,,,,,,,,,,,,
