,2011-06-30,2011-09-30,2012-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,42727.000
AssetRetirementObligationRevisionOfEstimate,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1885110.000
CostsAndExpenses,1520330.000,1427451.000,2000260.000
DepreciationDepletionAndAmortization,42634.000,38384.000,395030.000
DirectOperatingCosts,176859.000,500144.000,488053.000
EarningsPerShareBasicAndDiluted,0.020,0.000,-0.030
GeneralAndAdministrativeExpense,1300837.000,888923.000,1117177.000
ImpairmentOfOilAndGasProperties,0.000,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,993661.000,98175.000,-1195399.000
IncomeTaxExpenseBenefit,11314.000,8474.000,14407.000
IncomeTaxesPaid,,,0.000
IncreaseDecreaseInAccountsPayable,,,-162451.000
IncreaseDecreaseInAccountsReceivable,,,37810.000
IncreaseDecreaseInAccruedLiabilities,,,-25157.000
IncreaseDecreaseInOtherOperatingLiabilities,,,83340.000
IncreaseDecreaseInOtherReceivables,,,-12950.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,7248.000
IncreaseDecreaseInRestrictedCash,,,20330.000
InterestAndOtherIncome,51147.000,25230.000,23606.000
InterestExpense,37793.000,32488.000,31337.000
InterestPaidNet,,,0.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,0.000
NetCashProvidedByUsedInInvestingActivities,,,-1024647.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1024647.000
NetCashProvidedByUsedInOperatingActivities,,,-860463.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-860463.000
NetIncomeLoss,982347.000,89701.000,-1209806.000
NonoperatingIncomeExpense,1874550.000,902491.000,-55693.000
OilAndGasRevenue,639441.000,623135.000,860554.000
OilAndGasSalesRevenue,639441.000,623135.000,860554.000
OperatingIncomeLoss,-880889.000,-804316.000,-1139706.000
PaymentsToAcquireOilAndGasProperty,,,378099.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,,,21284.000
ShareBasedCompensation,,,42727.000
UnrealizedGainLossOnDerivatives,1861196.000,909749.000,-47962.000
