,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,4010600000.000,4064700000.000,5934200000.000,6647200000.000,5929100000.000,6026600000.000,5846800000.000,6584800000.000,5650200000.000,5891000000.000,5705600000.000,6914200000.000,6048500000.000,6414800000.000,5875000000.000,6558000000.000,5468500000.000,5669800000.000,5753400000.000,6672000000.000,5785100000.000,5857700000.000,6025900000.000,6303600000.000,5672600000.000,5872000000.000
AccountsReceivableNetCurrent,3995400000.000,4160900000.000,3654400000.000,4425400000.000,3732100000.000,3741300000.000,3839900000.000,4496600000.000,3885700000.000,4047800000.000,3830200000.000,4565400000.000,4013400000.000,4272300000.000,3870900000.000,4376600000.000,3781400000.000,3976700000.000,3848300000.000,4361000000.000,3718900000.000,3945000000.000,3714400000.000,4389700000.000,3641500000.000,3762200000.000
AccruedLiabilitiesCurrent,2733600000.000,2849400000.000,624000000.000,827100000.000,676700000.000,593900000.000,650000000.000,728200000.000,596400000.000,548600000.000,553300000.000,718400000.000,587400000.000,594800000.000,638800000.000,796000000.000,618700000.000,603800000.000,688900000.000,760300000.000,620600000.000,588400000.000,631700000.000,794000000.000,572000000.000,513100000.000
AccruedProfessionalFeesCurrent,,17900000.000,17300000.000,25300000.000,22600000.000,21800000.000,20600000.000,21700000.000,20700000.000,20000000.000,17600000.000,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1181800000.000,1206600000.000,1180100000.000,1126300000.000,1145000000.000,1128200000.000,1139400000.000,1134900000.000,1136000000.000,1144600000.000,1160200000.000,1111700000.000,1103900000.000,1112100000.000,1086100000.000,1070000000.000,1057600000.000,1069400000.000,987200000.000,961900000.000,969700000.000,966200000.000,989300000.000,961600000.000,989000000.000,1020700000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,200000.000,,,,800000.000,300000.000,400000.000,300000.000,400000.000,500000.000,600000.000,500000.000,,700000.000,900000.000,1100000.000,,1400000.000,300000.000,500000.000,,700000.000,700000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,-12700000.000,-12500000.000,-12200000.000,-11900000.000,-11700000.000,-11800000.000,-11500000.000,-11200000.000,,-10600000.000,-10300000.000,-10500000.000,,-9300000.000,-9000000.000,-8700000.000,,-8100000.000,-7700000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,85000000.000,,,,146000000.000,-145500000.000,-143200000.000,-141500000.000,156200000.000,154600000.000,153000000.000,151500000.000,,183700000.000,180600000.000,179200000.000,,169400000.000,168700000.000,233600000.000,,236600000.000,234900000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-140900000.000,,,,-130100000.000,-167700000.000,-240400000.000,-216200000.000,-243700000.000,-245000000.000,-219200000.000,-333000000.000,,-571100000.000,-545800000.000,-637600000.000,,-610200000.000,-619900000.000,-621000000.000,,-665400000.000,-632300000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-73800000.000,-46600000.000,-181600000.000,-225700000.000,-181800000.000,-168300000.000,-157600000.000,-288000000.000,-325400000.000,-395400000.000,-369300000.000,-411200000.000,-410900000.000,-383100000.000,-495200000.000,-636700000.000,-764700000.000,-735800000.000,-826200000.000,-845600000.000,-787500000.000,-797300000.000,-862800000.000,-962500000.000,-909400000.000,-874200000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,,,67000000.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,2436000000.000,2398000000.000,2397400000.000,2427500000.000,2437200000.000,2446900000.000,2448500000.000,2465400000.000,2705600000.000,2735700000.000,2754100000.000,2975200000.000,3002700000.000,3017200000.000,3024400000.000,1547500000.000,1580000000.000,1597400000.000,1613600000.000,1404100000.000,1434000000.000,1460400000.000,1481200000.000,1199200000.000,1199700000.000,1220200000.000
AllowanceForDoubtfulAccountsReceivableCurrent,63400000.000,63400000.000,62000000.000,55400000.000,58800000.000,57200000.000,59400000.000,59000000.000,61000000.000,62200000.000,65700000.000,64900000.000,67400000.000,66700000.000,64700000.000,59500000.000,57200000.000,59500000.000,61700000.000,54200000.000,52700000.000,53600000.000,59100000.000,55700000.000,61000000.000,56800000.000
Assets,12177200000.000,12301600000.000,11825900000.000,12876600000.000,11765900000.000,11851600000.000,11728700000.000,13493900000.000,12218300000.000,12336700000.000,11532000000.000,12905000000.000,11759200000.000,12339700000.000,11778400000.000,12747200000.000,11200200000.000,11499300000.000,11474100000.000,12585100000.000,11516800000.000,11633900000.000,11839500000.000,12485200000.000,11697900000.000,11678200000.000
AssetsCurrent,7474100000.000,7593700000.000,7229300000.000,8286800000.000,7112500000.000,7237300000.000,6974500000.000,8738300000.000,7448200000.000,7604100000.000,6762800000.000,8084000000.000,6881900000.000,7401600000.000,6900900000.000,7810200000.000,6387500000.000,6637400000.000,6668800000.000,7693100000.000,6486000000.000,6625400000.000,6733200000.000,7438000000.000,6589500000.000,6486500000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,,,20300000.000,5300000.000,,203200000.000,108700000.000,19700000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,1200000.000,1200000.000,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,134800000.000,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,120900000.000,135100000.000,,89300000.000,179900000.000,185800000.000,35600000.000,75000000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,120700000.000,134600000.000,,86100000.000,176700000.000,182600000.000,,75000000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,75000000.000,133000000.000,,79000000.000,205000000.000,201000000.000,53000000.000,66000000.000,,,,,,,,,,,,,,,,
