,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,154381000.000,160014000.000,131361000.000,153666000.000,128203000.000,109882000.000,111071000.000,193331000.000,217517000.000,192381000.000,200466000.000,259757000.000,295730000.000,242710000.000,211602000.000,272998000.000,221230000.000,193719000.000,189122000.000,186400000.000,151006000.000,166418000.000,141096000.000,243669000.000,272673000.000
AccountsReceivableGrossCurrent,213088000.000,209707000.000,144853000.000,135253000.000,152623000.000,131727000.000,137837000.000,195293000.000,279061000.000,246460000.000,192197000.000,253566000.000,362675000.000,284231000.000,202987000.000,251892000.000,322803000.000,257216000.000,213113000.000,178359000.000,179662000.000,175341000.000,159994000.000,222339000.000,234312000.000
AccrualForEnvironmentalLossContingencies,,,,94160000.000,,,,112098000.000,,,,123429000.000,,,,128172000.000,,,,126623000.000,,,,155013000.000,
AccruedEnvironmentalLossContingenciesCurrent,21713000.000,21902000.000,21797000.000,24721000.000,18709000.000,23908000.000,20224000.000,21026000.000,23215000.000,25691000.000,27064000.000,16695000.000,27184000.000,23715000.000,23276000.000,30430000.000,38186000.000,41704000.000,46307000.000,50559000.000,55065000.000,72315000.000,59676000.000,46120000.000,54210000.000
AccruedEnvironmentalLossContingenciesNoncurrent,65800000.000,65037000.000,63899000.000,69439000.000,73962000.000,69140000.000,75495000.000,91072000.000,88638000.000,88379000.000,85254000.000,106734000.000,96708000.000,96275000.000,100612000.000,97742000.000,90159000.000,87440000.000,82575000.000,76064000.000,85263000.000,83495000.000,103332000.000,108893000.000,104705000.000
AccumulatedDeferredInvestmentTaxCredit,1132000.000,1056000.000,981000.000,905000.000,833000.000,761000.000,690000.000,618000.000,553000.000,489000.000,424000.000,360000.000,307000.000,254000.000,201000.000,149000.000,111000.000,74000.000,37000.000,0.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,24457000.000,25824000.000,25268000.000,26687000.000,29157000.000,31608000.000,34251000.000,36208000.000,39423000.000,43589000.000,47609000.000,52009000.000,57968000.000,64329000.000,70619000.000,77345000.000,84524000.000,92195000.000,100218000.000,108307000.000,117737000.000,128574000.000,139971000.000,,161310000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-22938000.000,-22691000.000,-23317000.000,-28438000.000,-30179000.000,-30410000.000,-29774000.000,-31105000.000,-26299000.000,-26234000.000,-25972000.000,-20760000.000,-20650000.000,-20512000.000,-20996000.000,-30258000.000,-30257000.000,-30151000.000,-30372000.000,-24499000.000,-24399000.000,-24295000.000,-24092000.000,-27381000.000,-25866000.000
AdditionalCollateralAggregateFairValue,,2400000.000,8100000.000,14500000.000,14500000.000,7200000.000,3200000.000,3700000.000,3400000.000,25100000.000,27900000.000,29800000.000,28300000.000,37800000.000,24500000.000,23800000.000,30200000.000,35300000.000,39800000.000,45000000.000,31500000.000,20100000.000,15900000.000,8100000.000,2800000.000
AdditionalPaidInCapitalCommonStock,257778000.000,258567000.000,264374000.000,273303000.000,276677000.000,283655000.000,315760000.000,345807000.000,353530000.000,359431000.000,361578000.000,401011000.000,406397000.000,418829000.000,431244000.000,480928000.000,440882000.000,443141000.000,449792000.000,499460000.000,505601000.000,705106000.000,706058000.000,706943000.000,707483000.000
AllowanceForDoubtfulAccountsReceivableCurrent,7318000.000,6696000.000,6936000.000,5337000.000,5396000.000,6250000.000,6995000.000,5924000.000,6953000.000,6943000.000,7112000.000,5854000.000,6725000.000,6516000.000,7278000.000,7910000.000,9383000.000,10182000.000,10320000.000,10252000.000,10024000.000,10118000.000,11352000.000,12744000.000,11972000.000
AssetRetirementObligation,,,,29430000.000,,,,39385000.000,,,,41687000.000,,,,42502000.000,,,,57943000.000,,,,59427000.000,
AssetRetirementObligationsNoncurrent,28254000.000,28326000.000,28594000.000,29430000.000,29490000.000,29931000.000,30322000.000,39385000.000,39754000.000,40067000.000,40150000.000,41687000.000,41925000.000,42225000.000,42364000.000,42502000.000,42599000.000,42826000.000,43055000.000,57943000.000,58054000.000,59032000.000,59123000.000,59427000.000,59598000.000
Assets,2019133000.000,2061579000.000,2083026000.000,2247510000.000,2260375000.000,2325991000.000,2405279000.000,2631440000.000,2628271000.000,2654497000.000,2707995000.000,2924855000.000,3019801000.000,3006538000.000,3043683000.000,3349425000.000,3376722000.000,3378946000.000,3399508000.000,3480900000.000,3493984000.000,3522581000.000,3557116000.000,3730567000.000,3747352000.000
AssetsCurrent,348749000.000,360024000.000,326962000.000,340609000.000,294563000.000,304446000.000,323835000.000,394837000.000,441618000.000,393007000.000,365017000.000,482898000.000,551217000.000,474776000.000,425681000.000,566697000.000,580158000.000,528125000.000,478934000.000,431274000.000,396110000.000,375757000.000,357764000.000,473313000.000,436628000.000
AssetsNoncurrent,416978000.000,408412000.000,428825000.000,497358000.000,500443000.000,519614000.000,528516000.000,557316000.000,485006000.000,485345000.000,485230000.000,452755000.000,458546000.000,458998000.000,477269000.000,505901000.000,487481000.000,492600000.000,498055000.000,520970000.000,546601000.000,556429000.000,568428000.000,590918000.000,607811000.000
CapitalizationLongtermDebtAndEquity,1011481000.000,1032670000.000,1019686000.000,1048327000.000,1094192000.000,1214150000.000,1262196000.000,1337614000.000,1379191000.000,1371993000.000,1337877000.000,1507400000.000,1575442000.000,1677294000.000,1799374000.000,1791923000.000,1830976000.000,1829468000.000,1884219000.000,2043933000.000,2140410000.000,2108636000.000,2076083000.000,2097245000.000,2387196000.000
CashAndCashEquivalentsAtCarryingValue,3308000.000,822000.000,2611000.000,7538000.000,3547000.000,1633000.000,4174000.000,4638000.000,1342000.000,2260000.000,4394000.000,3818000.000,8171000.000,7397000.000,3783000.000,4171000.000,7214000.000,3210000.000,2058000.000,3877000.000,4250000.000,4160000.000,6941000.000,18282000.000,15048000.000
CommonStockParOrStatedValuePerShare,,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250
CommonStockSharesAuthorized,,,,60000000.000,,,,60000000.000,,,,60000000.000,,,,60000000.000,,,,120000000.000,,,,120000000.000,
CommonStockSharesOutstanding,,29954356.000,30059840.000,30212453.000,30309909.000,30441425.000,31082794.000,31653262.000,31869171.000,31963110.000,31987835.000,32715042.000,32822314.000,33040174.000,33242702.000,34167430.000,68423948.000,68478082.000,68727460.000,70965622.000,71238167.000,79477822.000,79477822.000,79478055.000,79547998.000
CommonStockValue,37441000.000,37443000.000,37575000.000,37765000.000,37887000.000,38052000.000,38856000.000,39567000.000,39836000.000,39954000.000,39985000.000,40894000.000,41028000.000,41300000.000,41553000.000,42709000.000,85530000.000,85598000.000,85909000.000,88707000.000,89048000.000,99347000.000,99347000.000,99347000.000,99435000.000
ConstructionLoanNoncurrent,19920000.000,23425000.000,23482000.000,22549000.000,22323000.000,22094000.000,21893000.000,21646000.000,21388000.000,21150000.000,20893000.000,20656000.000,20420000.000,20163000.000,19916000.000,19659000.000,19420000.000,19170000.000,18912000.000,0.000,,,,,
CustomerAdvancesAndDepositsCurrent,10530000.000,18834000.000,23507000.000,24914000.000,18371000.000,20457000.000,25248000.000,17757000.000,16005000.000,17240000.000,20992000.000,15546000.000,15112000.000,17434000.000,20646000.000,17958000.000,16052000.000,19191000.000,20886000.000,20146000.000,19340000.000,23022000.000,43497000.000,48068000.000,38366000.000
DebtInstrumentInterestRateStatedPercentage,,0.075,0.075,,0.075,0.075,0.075,,0.075,0.075,0.075,,0.075,0.075,0.075,,0.075,0.075,0.075,,0.075,0.075,0.075,,0.075
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,,8400000.000,8100000.000,7800000.000,7600000.000,9300000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,767849000.000,,,,837951000.000,
DeferredRevenueCurrent,4508000.000,4466000.000,2319000.000,996000.000,781000.000,121000.000,0.000,0.000,,42000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsDeferredIncome,,,,,,,,,,,,,,,,,,,,4924000.000,,,,7669000.000,
DeferredTaxAssetsDerivativeInstruments,,,,,,,,,,,,,,,,,,,,5652000.000,,,,0.000,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,,,471904000.000,,,,494402000.000,
DeferredTaxAssetsInvestments,,,,,,,,,,,,,,,,,,,,0.000,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,12779000.000,,,,-10812000.000,,,,30609000.000,,,,57748000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,-295434000.000,,,,-289489000.000,,,,-319368000.000,,,,-344520000.000,,,,,,,,,
DeferredTaxAssetsNetCurrent,,,4776000.000,12779000.000,0.000,0.000,0.000,0.000,,,21220000.000,30609000.000,23978000.000,26970000.000,46365000.000,57748000.000,56696000.000,60052000.000,67421000.000,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,,,,195358000.000,,,,211004000.000,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,,,,6448000.000,,,,8368000.000,
DeferredTaxAssetsStateTaxes,,,,,,,,,,,,,,,,,,,,24833000.000,,,,28833000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,,,,,,,,,,,,,,1400000.000,,,,3300000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,,,,,,,,,,,,29998000.000,,,,19351000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,,,295945000.000,,,,343549000.000,
DeferredTaxLiabilitiesCurrent,4281000.000,1145000.000,0.000,0.000,3794000.000,7094000.000,11400000.000,10812000.000,8906000.000,5678000.000,0.000,0.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,,,,,,,,,,,,,,,3998000.000,,,,2052000.000,
DeferredTaxLiabilitiesDerivatives,,,,,,,,,,,,,,,,,,,,,,,,1794000.000,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,28899000.000,,,,,,,,,,,,,,,,9111000.000,,,,3092000.000,
