,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,2450102.000,43634.000,,,
AccountsPayableCurrent,1377339.000,2218881.000,2278316.000,3903352.000,10045821.000,10613539.000,10189917.000,8588832.000,16258393.000,6826552.000,5064380.000,4343762.000,1628237.000,680930.000,3384310.000,3553191.000,4780691.000,3174820.000,3944476.000,8493678.000,9916911.000,2925464.000,2517072.000,2259096.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,1731670.000,2000983.000,2614926.000,3771219.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
AccountsReceivableNetCurrent,1808640.000,1708294.000,2637103.000,1932610.000,1517947.000,1095324.000,970288.000,1026599.000,622789.000,741918.000,982023.000,610420.000,742709.000,569061.000,491632.000,14272317.000,769214.000,979232.000,3676730.000,1003154.000,34488734.000,38747077.000,3154370.000,4878631.000
AccruedBonusesCurrent,,,,,838643.000,1212571.000,250000.000,365545.000,803590.000,1096635.000,0.000,401250.000,772500.000,,17500.000,405000.000,572500.000,802250.000,580801.000,780894.000,466630.000,1384184.000,2357194.000,676580.000
AccruedLiabilitiesCurrent,1870688.000,1476875.000,4644461.000,3235129.000,4465450.000,5183230.000,4283849.000,4569305.000,5502750.000,7231697.000,4842393.000,4660747.000,4777869.000,1925696.000,2085995.000,3423697.000,3243021.000,3063410.000,3388608.000,5045138.000,3310723.000,4793300.000,4584752.000,2948349.000
AccruedProfessionalFeesCurrent,,,,,665778.000,926687.000,579609.000,288157.000,560156.000,782213.000,794275.000,849207.000,328630.000,544537.000,534775.000,544090.000,671646.000,579970.000,597721.000,901877.000,1660121.000,2069198.000,481641.000,393252.000
AccruedVacationCurrent,,,,,310775.000,308780.000,328463.000,369074.000,363565.000,337452.000,252410.000,278428.000,281162.000,256956.000,271000.000,299904.000,289055.000,252055.000,227863.000,231515.000,267319.000,255553.000,262664.000,312414.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,4938372.000,5036506.000,5141131.000,5257749.000,5401509.000,3239689.000,3326493.000,3413726.000,3497251.000,3576029.000,3214742.000,3267032.000,3299417.000,3343869.000,3387461.000,3430121.000,3468266.000,3496565.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,146267297.000,149087836.000,150551211.000,150868007.000,151509784.000,151944558.000,152340303.000,169720774.000,170689389.000,171508253.000,173498028.000,173841500.000,174421347.000,174952893.000,175483180.000,175940813.000,176322914.000,176675169.000,177008371.000,177204236.000,177376807.000,177530037.000,213714154.000,213608687.000
