,2011-03-23,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,872951000.000,971437000.000,1049284000.000,921205000.000,733874000.000,972192000.000,1058007000.000,971163000.000,979310000.000,1202049000.000,1255411000.000,1140355000.000,1260334000.000,1216107000.000,874692000.000,712735000.000,687321000.000,612939000.000,605431000.000,513453000.000,691775000.000,701518000.000,862436000.000,691736000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,20500000.000,7400000.000,10100000.000,9400000.000,8000000.000,11800000.000,12200000.000,11500000.000,11100000.000,13100000.000
AccruedIncomeTaxes,,,,5500000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1175067000.000,1220134000.000,1259697000.000,1305473000.000,1350624000.000,1393668000.000,1440871000.000,1490407000.000,1540135000.000,1595814000.000,1652648000.000,1713503000.000,1774798000.000,1837105000.000,1842084000.000,1916682000.000,1995905000.000,2075061000.000,2050755000.000,2126432000.000,2215951000.000,2302779000.000,2392004000.000,2482974000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,,,,,,,,-141970000.000,-239312000.000,-227757000.000,-157826000.000,-109199000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-509000.000,-27365000.000,-51088000.000,-27668000.000,-52885000.000,-92098000.000,-99322000.000,-112563000.000,-55871000.000,-57263000.000,-58837000.000,-86284000.000,-110965000.000,-100584000.000,-91823000.000,-115713000.000,-111090000.000,-114235000.000,-113282000.000,-149696000.000,-252600000.000,-241753000.000,-161526000.000,-112516000.000
Assets,,8642136000.000,8775553000.000,8946676000.000,9807189000.000,9376537000.000,10792593000.000,10959230000.000,10696007000.000,11179821000.000,12863326000.000,12862608000.000,12939520000.000,13748515000.000,13654242000.000,14634547000.000,14847098000.000,14996653000.000,15031044000.000,14927586000.000,14944722000.000,15217876000.000,15319558000.000,15469347000.000,15341935000.000
AssetsCurrent,,1652919000.000,1484077000.000,1305873000.000,1961969000.000,1202984000.000,2280739000.000,1891708000.000,1243121000.000,1310368000.000,2261012000.000,1583103000.000,1402664000.000,1884406000.000,1507970000.000,1086053000.000,1079563000.000,1037288000.000,885111000.000,883164000.000,856462000.000,1096107000.000,1128794000.000,1174245000.000,1065745000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,,,,,,304889000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,,,,,,,103000000.000,,,,,,,,,,,,,
