,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
DebtCurrent,1241000.000,649000.000,650000.000,604000.000,626000.000,640000.000,576000.000,67978000.000,67968000.000
DebtInstrumentCarryingAmount,,,,,71632000.000,68146000.000,68082000.000,,68011000.000
DebtInstrumentUnamortizedDiscount,,,,,107000.000,91000.000,75000.000,59000.000,43000.000
DeferredIncomeTaxLiabilities,,,,,,,20564000.000,,
DeferredRevenueCurrent,,,,,9257000.000,10505000.000,10834000.000,10016000.000,9924000.000
DeferredTaxAssetsGross,,,,,,,59526000.000,,
DeferredTaxAssetsInventory,,,,,,,6188000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,28085000.000,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,5230000.000,5046000.000,5489000.000
DeferredTaxAssetsNetCurrent,11557000.000,11493000.000,12093000.000,12142000.000,12097000.000,11775000.000,,,
DeferredTaxAssetsNetNoncurrent,9032000.000,9176000.000,16614000.000,16684000.000,16622000.000,16611000.000,24385000.000,24245000.000,25999000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,3379000.000,,
DeferredTaxAssetsOther,,,,,,,383000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,23028000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,18998000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,1047000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,10877000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,2154000.000,,
DeferredTaxLiabilitiesNoncurrent,3761000.000,3762000.000,2438000.000,2623000.000,2293000.000,2389000.000,560000.000,470000.000,700000.000
DeferredTaxLiabilitiesPrepaidPensionCosts,,,,,,,4593000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,10781000.000,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,3036000.000,,
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,,,,,,,133000.000,,
DepositsAssetsNoncurrent,,,,,,,6771000.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,5350000.000,5611000.000,5873000.000,6136000.000,3486000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,3000.000,8000.000,,4000.000,7000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,709000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,523000.000,264000.000,,446000.000,247000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,39000.000,46000.000,12000.000,13000.000,19000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,227000.000,234000.000,49000.000,51000.000,57000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,312000.000,318000.000,237000.000,239000.000,245000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,699000.000,706000.000,321000.000,323000.000,330000.000
FiniteLivedIntangibleAssetsGross,,,,,7153000.000,7187000.000,7201000.000,7212000.000,4391000.000
FiniteLivedIntangibleAssetsNet,,,,,1803000.000,1576000.000,1328000.000,1076000.000,905000.000
Goodwill,27180000.000,23112000.000,22676000.000,23067000.000,22370000.000,22573000.000,22916000.000,22532000.000,22727000.000
IndefiniteLivedTrademarks,15343000.000,13880000.000,13743000.000,13866000.000,13648000.000,13312000.000,13420000.000,13299000.000,12860000.000
InterestPayableCurrent,,,,,1576000.000,392000.000,1563000.000,382000.000,1566000.000
InventoryFinishedGoodsNetOfReserves,,,,,86628000.000,82467000.000,71576000.000,76107000.000,79190000.000
InventoryNet,150999000.000,140333000.000,132401000.000,138169000.000,137210000.000,133662000.000,125081000.000,130434000.000,133974000.000
InventoryRawMaterialsNetOfReserves,,,,,17715000.000,18028000.000,18582000.000,18053000.000,19451000.000
InventoryWorkInProcessNetOfReserves,,,,,32867000.000,33167000.000,34923000.000,36274000.000,35333000.000
InvestmentOwnedForeignCurrencyContractReportingCurrencyAmountCurrentValue,,,,,,,,708000.000,
Liabilities,179043000.000,173040000.000,176781000.000,177676000.000,175505000.000,172375000.000,183822000.000,174791000.000,189513000.000
LiabilitiesAndStockholdersEquity,417445000.000,410278000.000,409374000.000,412014000.000,410560000.000,414482000.000,425667000.000,416858000.000,451992000.000
LiabilitiesCurrent,46389000.000,46606000.000,49975000.000,48300000.000,47785000.000,49212000.000,53618000.000,115439000.000,129944000.000
LiabilitiesOfAssetsHeldForSale,,,,,,,,2245000.000,
LiabilityForUncertainTaxPositionsCurrent,,,,,,,3000.000,,
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,148000.000,,
LongLivedAssetsHeldForSaleImpairmentCharge,,,,,,,166000.000,,
LongTermDebt,,,,,71525000.000,68055000.000,68007000.000,67978000.000,67968000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,576000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,3500000.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,67506000.000,67506000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,67506000.000,67506000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,626000.000,640000.000,,531000.000,68011000.000
LongTermDebtNoncurrent,79335000.000,77351000.000,67367000.000,70383000.000,70899000.000,67415000.000,67431000.000,,
MarketableSecuritiesNoncurrent,,,,,,,1838000.000,,
NotesAndLoansReceivableNetNoncurrent,,,,,,,1547000.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,12981000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,3626000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,1256000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,1720000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,2034000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,2611000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,1734000.000,,
OperatingLossCarryforwards,,,,,,,65400000.000,,
OtherAccruedLiabilitiesCurrent,,,,,6732000.000,7720000.000,9112000.000,6270000.000,7132000.000
OtherAssetsMiscellaneousNoncurrent,,,,,,,2654000.000,,
OtherAssetsNoncurrent,17751000.000,17301000.000,18430000.000,17479000.000,17411000.000,17403000.000,15801000.000,15361000.000,16060000.000
OtherLiabilitiesCurrent,32660000.000,33723000.000,38623000.000,35483000.000,34384000.000,35821000.000,40175000.000,35605000.000,45632000.000
OtherLiabilitiesNoncurrent,8415000.000,8356000.000,8533000.000,8003000.000,8127000.000,7948000.000,7712000.000,5725000.000,6166000.000
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent,,,,,1168000.000,1177000.000,1389000.000,1352000.000,1368000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,41143000.000,36965000.000,48468000.000,48367000.000,46401000.000,45411000.000,54501000.000,53157000.000,52703000.000
PrepaidExpenseAndOtherAssetsCurrent,14077000.000,16208000.000,11917000.000,13938000.000,12803000.000,11928000.000,9079000.000,35634000.000,10331000.000
PrepaidExpenseCurrent,,,,,,,,7774000.000,
PropertyPlantAndEquipmentGross,,,,,,,209043000.000,,
PropertyPlantAndEquipmentNet,87385000.000,85290000.000,86997000.000,88455000.000,88743000.000,89611000.000,91485000.000,67225000.000,67936000.000
ReceivablesNetCurrent,47451000.000,49724000.000,42322000.000,42491000.000,47392000.000,49378000.000,43536000.000,40282000.000,49211000.000
RecordedThirdPartyEnvironmentalRecoveriesNoncurrent,,,,,,,2100000.000,,
RetainedEarningsAccumulatedDeficit,133505000.000,132276000.000,135522000.000,136101000.000,138498000.000,142584000.000,148934000.000,151624000.000,171779000.000
StandardProductWarrantyAccrualCurrent,,,,,1444000.000,1320000.000,1327000.000,1414000.000,1427000.000
StockholdersEquity,,237238000.000,232593000.000,234338000.000,235055000.000,242107000.000,241845000.000,242067000.000,262479000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,238402000.000,237238000.000,232593000.000,234338000.000,235055000.000,242107000.000,241845000.000,242067000.000,262479000.000
TaxesPayableCurrent,,,,,566000.000,679000.000,202000.000,357000.000,9009000.000
TreasuryStockShares,,,1921403.000,,,,1896003.000,,
TreasuryStockValue,45939000.000,44684000.000,44663000.000,44600000.000,44600000.000,44073000.000,44073000.000,44073000.000,44026000.000
UndistributedEarningsOfForeignSubsidiaries,,,,,,,30200000.000,,
UnrecognizedTaxBenefits,,,,,,,73000.000,,
