,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-06-30
AccountsPayableCurrent,545408.000,596205.000,663702.000,603056.000,657070.000,558935.000,422092.000,338633.000,391640.000,285777.000,374127.000,513239.000,337462.000,360991.000,358818.000,386555.000,445083.000,209686.000,317990.000,297831.000,310030.000,358530.000,344391.000
AccountsReceivableNetCurrent,2971539.000,3456042.000,2684840.000,2947096.000,1961682.000,2621780.000,2521395.000,2470003.000,3031027.000,1789490.000,2331574.000,3791253.000,3678396.000,1855079.000,2963974.000,3039738.000,2782968.000,1753689.000,2244086.000,2651926.000,3368170.000,1461659.000,3130966.000
AccruedIncomeTaxesCurrent,,,,1397138.000,,,,1044404.000,,,,1744427.000,,,,,,,,1281154.000,,,1476092.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5494150.000,5558951.000,5697861.000,5837132.000,5989392.000,6100071.000,6228122.000,6418258.000,6608394.000,6829363.000,7030692.000,7261607.000,7495209.000,7729513.000,7873816.000,8080567.000,8288450.000,8502002.000,8688285.000,8882264.000,9080831.000,9281531.000,9392814.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,635496.000,395900.000,1087456.000,1001828.000,1619483.000,1597009.000,1557726.000,702691.000,947080.000,795251.000,877857.000,972705.000,567974.000,526033.000,746447.000,437948.000,402579.000,81357.000,451359.000,676962.000,436153.000,-135709.000,16729.000
AdditionalPaidInCapitalCommonStock,20974926.000,20974477.000,20974477.000,20974477.000,21112980.000,21112651.000,21200742.000,21200742.000,19990791.000,20245775.000,20464883.000,20464883.000,20850762.000,20850762.000,20850762.000,20875163.000,19665966.000,19665966.000,19205682.000,19205682.000,19268752.000,19319679.000,19507348.000
AllowanceForDoubtfulAccountsReceivableCurrent,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000
Assets,77014831.000,79071511.000,83126763.000,87572817.000,89872754.000,92599275.000,95765496.000,98047839.000,99623387.000,102242101.000,105242043.000,111310884.000,113111597.000,115823902.000,110089196.000,109557842.000,105335041.000,103174307.000,100854056.000,100673856.000,97338050.000,95244562.000,93628717.000
AssetsCurrent,20274856.000,20755488.000,26170233.000,28091285.000,24613751.000,24164042.000,19036846.000,19197160.000,17174355.000,18536257.000,20214961.000,22316551.000,25992103.000,30602070.000,36919981.000,37053756.000,42566652.000,33142605.000,33415820.000,28005735.000,34984415.000,33829964.000,38218623.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,649905.000,281590.000,719728.000,1063236.000,719992.000,123045.000,181106.000
