,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,81000000.000,,,,22000000.000,,188000000.000,,,,3000000.000,,,,3000000.000,,,,4000000.000,,,,
CapitalizedExploratoryWellCostChargedToExpense,,,,,88000000.000,,,,,,,,,,,,,,74000000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,5008000000.000,,,,6006000000.000,,-3368000000.000,,,,957000000.000,,,,568000000.000,,,,1141000000.000,,,,1240000000.000
CommonStockDividendsPerShareCashPaid,0.440,0.470,0.470,0.470,0.470,0.570,0.570,0.630,0.630,0.630,0.630,0.690,0.690,0.690,0.690,0.730,0.730,0.730,0.730,0.750,0.750,0.750,0.750
ComprehensiveIncomeNetOfTax,11817000000.000,11537000000.000,7801000000.000,5605000000.000,10575000000.000,13249000000.000,8917000000.000,5246000000.000,9200000000.000,10676000000.000,8785000000.000,10509000000.000,5185000000.000,-191000000.000,1302000000.000,5292000000.000,1397000000.000,3605000000.000,4937000000.000,1340000000.000,2928000000.000,-93000000.000,5570000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,319000000.000,293000000.000,101000000.000,121000000.000,325000000.000,196000000.000,144000000.000,-55000000.000,331000000.000,340000000.000,59000000.000,556000000.000,-27000000.000,-167000000.000,-406000000.000,159000000.000,-175000000.000,-74000000.000,354000000.000,16000000.000,166000000.000,132000000.000,159000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,12136000000.000,11830000000.000,7902000000.000,5726000000.000,10900000000.000,13445000000.000,9061000000.000,5191000000.000,9531000000.000,11016000000.000,8844000000.000,11065000000.000,5158000000.000,-358000000.000,896000000.000,5451000000.000,1222000000.000,3531000000.000,5291000000.000,1356000000.000,3094000000.000,39000000.000,5729000000.000
CostsAndExpenses,95087000000.000,106867000000.000,106650000000.000,104568000000.000,106538000000.000,101172000000.000,92769000000.000,93701000000.000,98183000000.000,95891000000.000,91546000000.000,97496000000.000,94080000000.000,77187000000.000,60983000000.000,67159000000.000,61595000000.000,57179000000.000,46977000000.000,55298000000.000,55451000000.000,60399000000.000,57369000000.000
DepreciationDepletionAndAmortization,3761000000.000,3881000000.000,3866000000.000,4075000000.000,3842000000.000,3899000000.000,4110000000.000,4405000000.000,4287000000.000,4380000000.000,4192000000.000,4285000000.000,4362000000.000,4458000000.000,4300000000.000,4451000000.000,4542000000.000,4755000000.000,4765000000.000,4821000000.000,4605000000.000,8117000000.000,4519000000.000
DividendsCommonStock,2283000000.000,,,,2317000000.000,,2666000000.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,2.140,2.190,2.130,1.970,2.000,3.410,2.120,1.550,1.790,1.910,2.100,2.050,1.890,1.560,1.170,1.000,1.010,0.670,0.430,0.410,0.630,0.410,0.950
EarningsPerShareDiluted,2.140,2.180,2.130,1.970,2.000,3.410,2.120,1.550,1.790,1.910,2.100,2.050,1.890,1.560,1.170,1.000,1.010,0.670,0.430,0.410,0.630,0.410,0.950
EffectOfExchangeRateOnCashAndCashEquivalents,254000000.000,,,,200000000.000,,-212000000.000,,,,-24000000.000,,,,-224000000.000,,,,154000000.000,,,,74000000.000
ExciseAndSalesTaxes,7916000000.000,8613000000.000,8484000000.000,8490000000.000,8493000000.000,8027000000.000,7492000000.000,7552000000.000,7882000000.000,7663000000.000,7416000000.000,7871000000.000,7519000000.000,6536000000.000,5530000000.000,5965000000.000,5813000000.000,5370000000.000,4815000000.000,5435000000.000,5437000000.000,5403000000.000,5342000000.000
ExplorationExpense,334000000.000,592000000.000,728000000.000,427000000.000,522000000.000,372000000.000,445000000.000,454000000.000,486000000.000,591000000.000,317000000.000,496000000.000,319000000.000,537000000.000,311000000.000,370000000.000,324000000.000,518000000.000,355000000.000,445000000.000,327000000.000,340000000.000,289000000.000
GainLossOnDerivativeInstrumentsNetPretax,20000000.000,39000000.000,32000000.000,40000000.000,,,,,,,,,,,,,,,,,,,
GainOrLossOnSaleOfStockInSubsidiary,,,,,,6500000000.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,18619000000.000,18680000000.000,,17515000000.000,26191000000.000,16038000000.000,12768000000.000,14189000000.000,14716000000.000,15227000000.000,14151000000.000,13410000000.000,8842000000.000,6635000000.000,6954000000.000,5749000000.000,2628000000.000,1730000000.000,2396000000.000,3226000000.000,617000000.000,5918000000.000
IncomeLossFromEquityMethodInvestments,3827000000.000,3720000000.000,3915000000.000,3827000000.000,4210000000.000,3651000000.000,4418000000.000,3098000000.000,3444000000.000,2967000000.000,4108000000.000,3312000000.000,3211000000.000,2692000000.000,2261000000.000,2081000000.000,1783000000.000,1519000000.000,1251000000.000,1124000000.000,1103000000.000,1328000000.000,1710000000.000
IncomeTaxExpenseBenefit,8004000000.000,7721000000.000,8009000000.000,7317000000.000,7716000000.000,8537000000.000,6277000000.000,5793000000.000,6120000000.000,6073000000.000,5857000000.000,5034000000.000,5064000000.000,2060000000.000,1560000000.000,2692000000.000,1365000000.000,-202000000.000,-51000000.000,715000000.000,337000000.000,-1407000000.000,1828000000.000
IncomeTaxesPaidNet,5173000000.000,,,,5416000000.000,,7220000000.000,,,,4145000000.000,,,,1226000000.000,,,,749000000.000,,,,1970000000.000
IncreaseDecreaseInOperatingCapital,2887000000.000,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,,,,,-5792000000.000,,-2321000000.000,,,,-2452000000.000,,,,509000000.000,,,,399000000.000,,,,-793000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,705000000.000,,,,146000000.000,,2600000000.000,,,,911000000.000,,,,868000000.000,,,,1335000000.000,,,,1229000000.000
InterestExpense,29000000.000,45000000.000,98000000.000,75000000.000,107000000.000,50000000.000,24000000.000,85000000.000,52000000.000,-152000000.000,66000000.000,64000000.000,88000000.000,68000000.000,88000000.000,85000000.000,78000000.000,60000000.000,77000000.000,75000000.000,106000000.000,195000000.000,146000000.000
InterestPaid,103000000.000,,,,99000000.000,,105000000.000,,,,87000000.000,,,,170000000.000,,,,223000000.000,,,,368000000.000
NetCashProvidedByUsedInFinancingActivities,-6749000000.000,,,,-8130000000.000,,-6694000000.000,,,,-7816000000.000,,,,-854000000.000,,,,524000000.000,,,,-3246000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-6749000000.000,,,,-8130000000.000,,-6694000000.000,,,,-7816000000.000,,,,-854000000.000,,,,524000000.000,,,,-3246000000.000
NetCashProvidedByUsedInInvestingActivities,-5353000000.000,,,,-5351000000.000,,-10054000000.000,,,,-6306000000.000,,,,-6352000000.000,,,,-4349000000.000,,,,-3761000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5353000000.000,,,,-5351000000.000,,-10054000000.000,,,,-6306000000.000,,,,-6352000000.000,,,,-4349000000.000,,,,-3761000000.000
NetCashProvidedByUsedInOperatingActivities,16856000000.000,,,,19287000000.000,,13592000000.000,,,,15103000000.000,,,,7998000000.000,,,,4812000000.000,,,,8173000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,16856000000.000,,,,19287000000.000,,13592000000.000,,,,15103000000.000,,,,7998000000.000,,,,4812000000.000,,,,8173000000.000
NetIncomeLoss,10650000000.000,10680000000.000,10330000000.000,9400000000.000,9450000000.000,15910000000.000,9500000000.000,6860000000.000,7870000000.000,8350000000.000,9100000000.000,8780000000.000,8070000000.000,6570000000.000,4940000000.000,4190000000.000,4240000000.000,2780000000.000,1810000000.000,1700000000.000,2650000000.000,1680000000.000,4010000000.000
