,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,1000000.000,12000000.000,0.000,-7000000.000,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,1000000.000,-30000000.000,0.000,0.000,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,0.000,0.000,0.000,0.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.040,0.200,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,0.350,0.350,0.350,-0.700,0.350
ElectricalGenerationRevenue,351000000.000,280000000.000,366000000.000,289000000.000,233000000.000,213000000.000,253000000.000,588000000.000,307000000.000,315000000.000,385000000.000,324000000.000,396000000.000
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,5000000.000,,,,
FuelCosts,126000000.000,107000000.000,157000000.000,122000000.000,117000000.000,143000000.000,183000000.000,159000000.000,141000000.000,141000000.000,151000000.000,131000000.000,149000000.000
GainLossOnDispositionOfAssets,,-11000000.000,-1000000.000,,-3000000.000,-1000000.000,-1000000.000,-112000000.000,0.000,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,-3000000.000,,
GeneralAndAdministrativeExpense,6000000.000,5000000.000,7000000.000,4000000.000,5000000.000,5000000.000,3000000.000,134000000.000,30000000.000,38000000.000,24000000.000,39000000.000,6000000.000
IncomeLossFromContinuingOperations,,,,,,,,,-88000000.000,-109000000.000,-454000000.000,-20000000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,-56000000.000,-80000000.000,-420000000.000,-59000000.000,151000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,80000000.000,-29000000.000,95000000.000,-588000000.000,-14000000.000,-69000000.000,-19000000.000,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,-81000000.000,-102000000.000,-447000000.000,-12000000.000,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,-1000000.000,18000000.000,-1000000.000,-15000000.000,
IncomeLossFromEquityMethodInvestments,,,,,,,,,8000000.000,,,,
IncomeTaxExpenseBenefit,32000000.000,-11000000.000,38000000.000,-231000000.000,-5000000.000,-27000000.000,-7000000.000,199000000.000,-3000000.000,-25000000.000,3000000.000,-68000000.000,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,57000000.000,48000000.000,193000000.000,10000000.000,-22000000.000
IncomeTaxReconciliationDeductionsQualifiedProductionActivities,,,,,,,,,,,,,5000000.000
IncomeTaxReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,,,,,,,,,3000000.000,3000000.000,1000000.000,3000000.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,,,-29000000.000,-45000000.000,-155000000.000,-28000000.000,53000000.000
IncomeTaxReconciliationOtherAdjustments,,,,,,,,,0.000,4000000.000,0.000,-1000000.000,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,,,,,-7000000.000,-8000000.000,-19000000.000,2000000.000,-26000000.000
IncomeTaxReconciliationTaxCreditsOther,,,,,,,,,21000000.000,21000000.000,15000000.000,22000000.000,
IncomeTaxesPaidNet,,,,,,,,,-8000000.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,6000000.000,,,,-3000000.000
IncreaseDecreaseInCommodityContractAssetsAndLiabilities,-1000000.000,,,,6000000.000,,,,-3000000.000,,,,0.000
IncreaseDecreaseInDueFromAffiliatesCurrent,-36000000.000,,,,-44000000.000,,,,,,,,21000000.000
IncreaseDecreaseInInterestPayableNet,-12000000.000,,,,-11000000.000,,,,,,,,-3000000.000
IncreaseDecreaseInInventories,15000000.000,,,,9000000.000,,,,-57000000.000,,,,-19000000.000
IncreaseDecreaseInMarginDepositsOutstanding,,,,,,,,,-2000000.000,,,,
IncreaseDecreaseInOtherOperatingAssets,-14000000.000,,,,-3000000.000,,,,-1000000.000,,,,
IncreaseDecreaseInOtherOperatingLiabilities,8000000.000,,,,5000000.000,,,,-9000000.000,,,,2000000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,-7000000.000,,,,-7000000.000
IncreaseDecreaseInReceivables,,,,,,,,,1000000.000,,,,
IncreaseDecreaseInRestrictedCash,,,,,1000000.000,,,,-9000000.000,,,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,,,,,,,6000000.000,,,,
InterestAndOtherIncome,,,27000000.000,,28000000.000,27000000.000,28000000.000,,,,,,
InterestExpense,11000000.000,11000000.000,8000000.000,10000000.000,9000000.000,8000000.000,8000000.000,301000000.000,17000000.000,22000000.000,,,4000000.000
InterestIncomeExpenseNonoperatingNet,,,,,,,,,,,-26000000.000,,
InterestPaid,,,,,,,,,12000000.000,,,,
InterestPaidCapitalized,,,,,,,,,7000000.000,,,,
InterestPaidNet,,,,,,,,,5000000.000,,,,10000000.000
InvestmentIncomeInterest,,,,,,,,,,1000000.000,,,
MinorityInterestIncreaseFromStockIssuance,,,,,,,,,94000000.000,,,,
NetCashProvidedByUsedInContinuingOperations,,,,,17000000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-78000000.000,,,,-57000000.000,,,,119000000.000,,,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-78000000.000,,,,-57000000.000,,,,119000000.000,,,,0.000
NetCashProvidedByUsedInInvestingActivities,-17000000.000,,,,-5000000.000,,,,-31000000.000,,,,-8000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-17000000.000,,,,-5000000.000,,,,-31000000.000,,,,-8000000.000
NetCashProvidedByUsedInOperatingActivities,163000000.000,,,,79000000.000,,,,85000000.000,,,,174000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,163000000.000,,,,79000000.000,,,,87000000.000,,,,174000000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,7000000.000,7000000.000,7000000.000,8000000.000,
NetIncomeLossAvailableToCommonStockholdersBasic,,,57000000.000,,-9000000.000,-42000000.000,-12000000.000,-862000000.000,-89000000.000,-91000000.000,-455000000.000,-35000000.000,150000000.000
NonoperatingIncomeExpense,18000000.000,18000000.000,19000000.000,19000000.000,19000000.000,19000000.000,20000000.000,-324000000.000,-9000000.000,-17000000.000,11000000.000,-21000000.000,
OperatingIncomeLoss,62000000.000,-47000000.000,76000000.000,-607000000.000,-33000000.000,-88000000.000,-39000000.000,-168000000.000,-47000000.000,-63000000.000,-431000000.000,-38000000.000,155000000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,,,,,-1000000.000,1000000.000,0.000,35000000.000,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,,,,,0.000,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,,0.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,-15000000.000,-20000000.000,,-2000000.000,31000000.000,0.000,48000000.000,0.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-5000000.000,-14000000.000,,,9000000.000,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,5000000.000,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,,,,,,,2000000.000,0.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,,,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,,,,,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,,,,,,,,,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,-9000000.000,0.000,,-2000000.000,4000000.000,3000000.000,0.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,,,-6000000.000,-1000000.000,,1000000.000,-2000000.000,-1000000.000,-1000000.000,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,7000000.000,5000000.000,-2000000.000,15000000.000,10000000.000,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,-4000000.000,-3000000.000,-1000000.000,24000000.000,6000000.000,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,1000000.000,,,,1000000.000,0.000,1000000.000,2000000.000,1000000.000,1000000.000,1000000.000,2000000.000,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,1000000.000,-9000000.000,3000000.000,28000000.000,18000000.000,-6000000.000,-10000000.000,-19000000.000,2000000.000,25000000.000,-4000000.000,11000000.000,0.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,1000000.000,-6000000.000,2000000.000,18000000.000,11000000.000,-4000000.000,-5000000.000,-8000000.000,1000000.000,13000000.000,-1000000.000,6000000.000,0.000
OtherCostAndExpenseOperating,118000000.000,164000000.000,86000000.000,89000000.000,109000000.000,120000000.000,73000000.000,193000000.000,98000000.000,109000000.000,89000000.000,109000000.000,62000000.000
OtherInterestAndDividendIncome,,,,,,,,,,0.000,6000000.000,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,3000000.000,,
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,,0.000,,,,
PaymentsForRent,,,,,,,,,7000000.000,,,,
PaymentsOfDistributionsToAffiliates,25000000.000,,,,0.000,,,,,,,,
PaymentsOfFinancingCosts,,,,,,,,,1000000.000,,,,
PaymentsToAcquireEquityMethodInvestments,,,,,,,,,4000000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,31000000.000,,,,10000000.000,,,,48000000.000,,,,8000000.000
ProceedsFromInsuranceSettlementInvestingActivities,,,,,,,,,2000000.000,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,0.000,,,,
ProceedsFromMinorityShareholders,,,,,,,,,94000000.000,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,8000000.000,,,,
ProceedsFromShortTermDebt,,,,,,,,,38000000.000,,,,
ProfitLoss,48000000.000,-18000000.000,,,,,,,-82000000.000,-84000000.000,-448000000.000,-27000000.000,150000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,,0.000
ReorganizationItems,,,,,,,,,28000000.000,47000000.000,24000000.000,21000000.000,1000000.000
RepaymentOfNotesReceivableFromRelatedParties,14000000.000,,,,6000000.000,,,,,,,,
RepaymentsOfLongTermCapitalLeaseObligations,53000000.000,,,,57000000.000,,,,,,,,0.000
RepaymentsOfLongTermDebt,,,,,,,,,9000000.000,,,,
SaleLeasebackTransactionMonthlyRentalPayments,,,,,,,,,,,,,3750000.000
SaleLeasebackTransactionRentExpense,,,,,,,,,18000000.000,19000000.000,19000000.000,19000000.000,
SeveranceCosts,,,,,,,,,,7000000.000,,,
StockholdersEquityOther,,,,,,,,,-1000000.000,,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,-11000000.000,,-2000000.000,2000000.000,,,22000000.000
