,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,44330000.000,57811000.000,56879000.000,59307000.000,43605000.000,51312000.000,50290000.000,66559000.000,50767000.000,46371000.000,55281000.000,71375000.000,52644000.000,50525000.000,59350000.000,83420000.000,55342000.000,52660000.000,54337000.000,66946000.000,43477000.000,45628000.000,44487000.000
AccountsReceivableNetCurrent,45394000.000,44500000.000,51914000.000,42296000.000,41677000.000,41763000.000,46788000.000,38874000.000,48710000.000,46035000.000,51485000.000,50137000.000,58160000.000,48824000.000,53703000.000,45444000.000,52755000.000,43068000.000,51239000.000,40162000.000,43357000.000,41511000.000,51873000.000
AccruedIncomeTaxesCurrent,6985000.000,9945000.000,14046000.000,2634000.000,7177000.000,10695000.000,15080000.000,2992000.000,8314000.000,11703000.000,16781000.000,3386000.000,16545000.000,14456000.000,19659000.000,3380000.000,10260000.000,13700000.000,19719000.000,2832000.000,9076000.000,13619000.000,19294000.000
AccumulatedDeferredInvestmentTaxCredit,19517000.000,19449000.000,19296000.000,19226000.000,19165000.000,19099000.000,18941000.000,18897000.000,18617000.000,18629000.000,18708000.000,18431000.000,18460000.000,18474000.000,18380000.000,18367000.000,18361000.000,18370000.000,18260000.000,18487000.000,18452000.000,18432000.000,18374000.000
AdditionalCollateralAggregateFairValue,,700000.000,1200000.000,2400000.000,3100000.000,3000000.000,2600000.000,2800000.000,1900000.000,2100000.000,400000.000,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,614359000.000,616547000.000,617593000.000,618304000.000,621306000.000,624021000.000,626209000.000,628199000.000,631777000.000,634457000.000,637003000.000,639525000.000,642783000.000,645236000.000,647566000.000,649543000.000,652290000.000,653923000.000,655777000.000,657466000.000,660364000.000,662477000.000,664523000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,1138000.000,1505000.000,945000.000,1355000.000,1388000.000,2109000.000,1889000.000,988000.000,1025000.000,1578000.000,944000.000,957000.000,1021000.000,1355000.000,692000.000,873000.000,623000.000,820000.000,460000.000,726000.000
AssetRetirementObligation,,,,3944000.000,,,,4711000.000,,,,4190000.000,,,,4847000.000,,,,15072000.000,,,
Assets,1909064000.000,1930983000.000,1964387000.000,2021835000.000,2026459000.000,2049552000.000,2066555000.000,2126369000.000,2135773000.000,2168637000.000,2195808000.000,2145045000.000,2168471000.000,2207781000.000,2255326000.000,2390256000.000,2407579000.000,2434745000.000,2462843000.000,2455303000.000,2450926000.000,2468635000.000,2476557000.000
AssetsCurrent,145263000.000,143750000.000,167660000.000,173248000.000,156674000.000,163092000.000,157172000.000,173286000.000,164906000.000,179245000.000,181017000.000,171256000.000,164387000.000,178762000.000,186509000.000,219807000.000,204856000.000,196224000.000,200798000.000,173746000.000,161872000.000,167288000.000,177834000.000
AssetsNoncurrent,242693000.000,247478000.000,245167000.000,284935000.000,284570000.000,282460000.000,276916000.000,295451000.000,293310000.000,289232000.000,285106000.000,221855000.000,216195000.000,212826000.000,207231000.000,260177000.000,256808000.000,,,,,,
AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,253764000.000,253738000.000,261171000.000,252737000.000,252764000.000,249753000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,,,,,,,,,,,200000.000,,,
CapitalLeaseObligationsCurrent,,,,292000.000,,,,299000.000,,,,274000.000,,,,292000.000,,,,310000.000,,,
