,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
LoansPayableCurrent,,,,,,,237217.000,370772.000,0.000,2614770.000,2437368.000,2523473.000,2243923.000,2792762.000,3022000.000,2013.000,2199.000,,,,
NotesPayableCurrent,,,,,,,,,,,,,1431800.000,1460384.000,2829000.000,1211.000,1249.000,1096.000,1111000.000,734000.000,647000.000
OtherAssetsNoncurrent,,,,,,,,,,,,,34157.000,34903.000,53000.000,57.000,65.000,74.000,70000.000,72000.000,75000.000
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,,,,922.000,,,2206.000,4848.000,5567.000,5421.000,4974.000,4878.000,4991.000,4991.000,5000.000,5.000,5.000,5.000,5000.000,5000.000,5000.000
PrepaidExpenseCurrent,1065.000,13.000,47371.000,26787.000,28249.000,22525.000,38592.000,29306.000,112230.000,96385.000,104958.000,676732.000,622653.000,394242.000,1118000.000,973.000,1117.000,1371.000,779000.000,1317000.000,1453000.000
PrepaidPensionCosts,,,,677.000,1296.000,1925.000,2803.000,4685.000,4971.000,4842.000,6377.000,6253.000,6398.000,6398.000,,,,,,,
PropertyPlantAndEquipmentNet,,,6892.000,8822.000,8273.000,13363.000,12595.000,11987.000,14742.000,15729.000,13049.000,18424.000,4007806.000,4320435.000,4296000.000,4564.000,4787.000,4915.000,4573000.000,4584000.000,4807000.000
RestrictedCashAndCashEquivalents,,,,,,,,,,,,5043.000,5160.000,5160.000,5000.000,5.000,5.000,5.000,5000.000,5000.000,6000.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,-13180297.000,-16672542.000,-16179076.000,-16969286.000,-18066104.000,-19681658.000,-20640000.000,-20415.000,-24307.000,-26952.000,-29834000.000,-38833000.000,-39392000.000
ShortTermBankLoansAndNotesPayable,,,,,,,,,,13896.000,14084.000,0.000,0.000,552059.000,,,,17.000,21000.000,0.000,0.000
StockholdersEquity,-82673.000,194084.000,-61634.000,156451.000,-280556.000,-259949.000,-968000.000,-1699161.000,-1586452.000,-4098287.000,-2979296.000,-3623055.000,-5047700.000,-5959827.000,-6440000.000,16682.000,15527.000,13835.000,10578000.000,5715000.000,9898000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-82673.000,,,156451.000,-280556.000,-259949.000,-968000.000,-1699161.000,-1586452.000,-4098287.000,-2979296.000,-3623055.000,16410300.000,15498173.000,15018000.000,16682.000,15527.000,13835.000,10578000.000,5715000.000,9898000.000
WarrantsAndRightsOutstanding,,,,,,,1402530.000,738180.000,556000.000,1435000.000,559954.000,407000.000,26000.000,4159.000,1382000.000,1450.000,1730.000,2219.000,1843000.000,4790000.000,2861000.000
