,2011-06-30,2011-09-30
CostOfRevenue,511044.000,297473.000
DepreciationAndAmortization,725.000,825.000
EarningsPerShareBasicAndDiluted,-0.090,-0.050
GainLossOnSaleOfInvestments,0.000,0.000
GrossProfit,33560.000,54622.000
InterestExpense,8283.000,8373.000
InvestmentIncomeInterest,9289.000,0.000
LaborAndRelatedExpense,305672.000,216947.000
MarketingAndAdvertisingExpense,106855.000,13283.000
NetIncomeLoss,-508047.000,-282509.000
OperatingExpenses,548281.000,325114.000
OperatingIncomeLoss,-514721.000,-270492.000
OtherGeneralExpense,42654.000,31075.000
SponsorFees,3550.000,8575.000
UnrealizedGainLossOnInvestments,-2615.000,-12017.000
