,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,2364000.000,,,,63000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,158000.000,,,,192000.000,
DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,,,,612000.000,,,,685000.000,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,7486000.000,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,8670000.000,,,,6887000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,1310000.000,,,,1768000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,7360000.000,,,,5119000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,3290000.000,,,,3149000.000,
DeferredTaxAssetsValuationAllowance,,,,2850000.000,,,,580000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,5920000.000,,,,5603000.000,
DeferredTaxLiabilitiesNoncurrent,3948000.000,5634000.000,9822000.000,12485000.000,12485000.000,12485000.000,12485000.000,12383000.000,12383000.000
EmployeeRelatedLiabilitiesCurrent,5778000.000,5887000.000,6955000.000,6728000.000,5474000.000,4519000.000,4820000.000,3264000.000,4477000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,133000.000,107000.000,83000.000,,54000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,153000.000,,,,66000.000,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,,,,3508000000.000,,,,3588000000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,9485000.000,10255000.000,11037000.000,11692000.000,12459000.000,13317000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,2896000.000,2172000.000,1444000.000,2871000.000,2871000.000,2238000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,723000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,2183000.000,2183000.000,2183000.000,,1878000.000,1985000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,2228000.000,2228000.000,2228000.000,2183000.000,2183000.000,2292000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,2578000.000,2578000.000,2578000.000,2228000.000,2228000.000,2337000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,2871000.000,2871000.000,2871000.000,2578000.000,2578000.000,2686000.000
FiniteLivedIntangibleAssetsGross,,,,28816000.000,28972000.000,29147000.000,28931000.000,29035000.000,30486000.000
FiniteLivedIntangibleAssetsNet,,,,19331000.000,18717000.000,18110000.000,,,
Goodwill,70171000.000,70171000.000,69739000.000,68463000.000,68717000.000,68999000.000,68649000.000,68818000.000,72474000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,0.000,,,,0.000,
IntangibleAssetsNetExcludingGoodwill,22112000.000,21130000.000,20276000.000,19331000.000,18717000.000,18110000.000,17239000.000,16576000.000,17169000.000
InventoryGross,,,,32715000.000,36739000.000,41678000.000,34327000.000,18373000.000,23400000.000
InventoryNet,52751000.000,49552000.000,46121000.000,30664000.000,31439000.000,36378000.000,32801000.000,17076000.000,20858000.000
InventoryRawMaterials,,,,1998000.000,2437000.000,2575000.000,2778000.000,2239000.000,2427000.000
InventoryWorkInProcess,,,,30717000.000,34302000.000,39103000.000,31549000.000,16134000.000,20973000.000
LettersOfCreditOutstandingAmount,,,,,8494000.000,8083000.000,6511000.000,8100000.000,6457000.000
LiabilitiesAndStockholdersEquity,294440000.000,311175000.000,312707000.000,310067000.000,307804000.000,312086000.000,309752000.000,308241000.000,312625000.000
LiabilitiesCurrent,71494000.000,79463000.000,73498000.000,63389000.000,58662000.000,58982000.000,53087000.000,42819000.000,45453000.000
LongTermDebt,,,,20675000.000,19150000.000,17625000.000,16100000.000,14575000.000,13050000.000
LongTermDebtCurrent,6100000.000,6100000.000,6100000.000,6100000.000,6100000.000,6100000.000,6100000.000,6100000.000,6100000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,4575000.000,3050000.000,1525000.000,6100000.000,4575000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,3000000.000,3000000.000,3000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,5475000.000,5475000.000,5475000.000,3000000.000,3000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,6100000.000,6100000.000,6100000.000,5475000.000,5475000.000
LongTermDebtNoncurrent,19150000.000,17625000.000,16100000.000,14575000.000,13050000.000,11525000.000,10000000.000,8475000.000,6950000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,56175000.000,,,,29640000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,36549000.000,,,,18999000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,1270000.000,,,,5000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,2500000.000,,,,1412000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,6054000.000,,,,2598000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,9795000.000,,,,6610000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,7000.000,,,,16000.000,
OtherAccruedLiabilitiesCurrent,11709000.000,9537000.000,13302000.000,11918000.000,7030000.000,6946000.000,6102000.000,7243000.000,7181000.000
OtherAssetsNoncurrent,2257000.000,2028000.000,1284000.000,1335000.000,1334000.000,1388000.000,1450000.000,1327000.000,1517000.000
OtherLiabilitiesNoncurrent,5831000.000,4132000.000,4359000.000,230000.000,164000.000,164000.000,96000.000,111000.000,111000.000
PrepaidExpenseAndOtherAssetsCurrent,4820000.000,6064000.000,5524000.000,4101000.000,4309000.000,4770000.000,4432000.000,4056000.000,5577000.000
ProgressPaymentsNettedAgainstInventoryForLongTermContractsOrPrograms,,,,2051000.000,5300000.000,5300000.000,1526000.000,1297000.000,2542000.000
PropertyPlantAndEquipmentGross,,,,102756000.000,,,,115444000.000,
PropertyPlantAndEquipmentNet,41663000.000,43003000.000,45117000.000,47712000.000,48331000.000,49376000.000,50483000.000,50367000.000,50089000.000
RetainedEarningsAccumulatedDeficit,-1031000.000,8219000.000,11121000.000,18205000.000,20881000.000,24710000.000,28886000.000,33444000.000,33599000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,500000.000,,,,368000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,6.610,,,,7.440,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,539000.000,,,,384000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,6.860,,,,7.600,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,500000.000,,,,368000.000,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,539000.000,,,,384000.000,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,6.610,,,,7.440,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,6.860,,,,7.600,
StockholdersEquity,194017000.000,204321000.000,208928000.000,219388000.000,223443000.000,228930000.000,234084000.000,244453000.000,247728000.000
TreasuryStockShares,465351.000,465351.000,465351.000,465351000.000,465351.000,465351.000,465351.000,465351.000,465351.000
TreasuryStockValue,2781000.000,2781000.000,2781000.000,2781000.000,2781000.000,2781000.000,2781000.000,2781000.000,2781000.000
UndistributedEarningsOfForeignSubsidiaries,,,,,,,,2902000.000,
UnrecognizedTaxBenefits,,,,1475000.000,1475000.000,1475000.000,1531000.000,1621000.000,1621000.000
ValuationAllowancesAndReservesBalance,,,,4840000.000,,,,2008000.000,
