,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
PaymentsOfCapitalDistribution,,,26833000.000,21207800.000,5757800.000,3112200.000
PaymentsToAcquireOilAndGasEquipment,,,38400.000,1300.000,,
PaymentsToExploreAndDevelopOilAndGasProperties,0.000,,,,,
PriceRiskCashFlowHedgeGainOrLossReclassifiedToEarningsNet,-9289700.000,-4707100.000,,,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,9800.000,47400.000,66400.000,36300.000,2000.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,9046700.000,,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,95200.000,,,,
ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,,23016000.000,21714500.000,,,
ResultsOfOperationsImpairmentOfOilAndGasProperties,,312000.000,,81154100.000,186200.000,
ResultsOfOperationsIncomeBeforeIncomeTaxes,,-3792400.000,2304900.000,-79345500.000,-89300.000,-210200.000
ResultsOfOperationsProductionOrLiftingCosts,,10000500.000,8866700.000,,,
ResultsOfOperationsRevenueFromOilAndGasProducingActivities,32103000.000,29536600.000,32886400.000,18749100.000,,
