,2011-03-25,2011-06-24,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2014-09-26,2014-12-26,2015-03-27,2015-06-26,2015-09-25,2015-12-25,2016-03-25,2016-06-24,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,26000000.000,,,,14000000.000,,,,15000000.000,,,,15000000.000,,,,15000000.000,,,,
AmortizationOfIntangibleAssets,,,,,,,,26000000.000,24000000.000,,25000000.000,24000000.000,23000000.000,21000000.000,21000000.000,21000000.000,24000000.000,22000000.000,23000000.000,25000000.000,25000000.000,149000000.000,126000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,,,,,,,100000.000,0.000
AssetImpairmentCharges,,,23000000.000,,,,,,,,,,,,,,,,,,,16000000.000,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,,,,,,,,,,3000000.000,
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,,,,,,,,,6000000.000,,2000000.000,3000000.000,4000000.000,,
BusinessCombinationAcquisitionRelatedCosts,3000000.000,,,,,,,,,,,,,,,,,,,,7000000.000,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,,,175000000.000,,,,176000000.000,166000000.000,,,
BusinessCombinationIntegrationRelatedCosts,,,,,5000000.000,,1000000.000,,1000000.000,,1000000.000,1000000.000,1000000.000,0.000,,,,,,,,,
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCostExpensed,,,,,,,,,,,,,,,,,,,,,19000000.000,,
CashAcquiredFromAcquisition,,,,10000000.000,1000000.000,,,3000000.000,,,,,,,23000000.000,6000000.000,,,27000000.000,27000000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-377000000.000,,,,-310000000.000,,,,-84000000.000,,,,-419000000.000,,,,-1100000000.000,,,-202000000.000,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,29000000.000,,,,0.000,,,,15000000.000,,,,-2000000.000,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,-15000000.000,,,,0.000,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,4000000.000,,,,0.000,,,,0.000,,,,2000000.000,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,,,,,,,,0.250,0.250
ComprehensiveIncomeNetOfTax,,,,,,,179000000.000,-25000000.000,5000000.000,356000000.000,236000000.000,196000000.000,1487000000.000,-319000000.000,-31000000.000,-5000000.000,184000000.000,-213000000.000,39000000.000,195000000.000,253000000.000,-332000000.000,98000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,2000000.000,-2000000.000,0.000,-3000000.000,2000000.000,0.000,2000000.000,-3000000.000,-1000000.000,-2000000.000,0.000,1000000.000,0.000,-1000000.000,-1000000.000,9000000.000,42000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,260000000.000,,,,181000000.000,-27000000.000,5000000.000,353000000.000,238000000.000,196000000.000,1489000000.000,-322000000.000,-32000000.000,-7000000.000,184000000.000,-212000000.000,39000000.000,194000000.000,252000000.000,-323000000.000,140000000.000
CostMethodInvestmentsRealizedGainLoss,,,,,,,,,,,-7000000.000,0.000,,,,,,,,,,,
CostOfGoodsAndServicesSold,2444000000.000,2640000000.000,2544000000.000,2676000000.000,2696000000.000,-1290000000.000,1668000000.000,1673000000.000,1695000000.000,1730000000.000,1023000000.000,1015000000.000,1106000000.000,1109000000.000,1022000000.000,999000000.000,1025000000.000,1026000000.000,962000000.000,968000000.000,1026000000.000,4972000000.000,4986000000.000
CostOfGoodsSold,1468000000.000,1629000000.000,1566000000.000,1674000000.000,1692000000.000,-1634000000.000,1004000000.000,997000000.000,1023000000.000,1063000000.000,1023000000.000,1015000000.000,1106000000.000,1109000000.000,1022000000.000,999000000.000,1025000000.000,1026000000.000,962000000.000,968000000.000,1026000000.000,3894000000.000,3893000000.000
CostOfServices,976000000.000,1011000000.000,978000000.000,1002000000.000,1004000000.000,344000000.000,664000000.000,676000000.000,672000000.000,667000000.000,648000000.000,577000000.000,572000000.000,505000000.000,548000000.000,550000000.000,548000000.000,552000000.000,536000000.000,506000000.000,508000000.000,1078000000.000,1093000000.000
DeferredIncomeTaxExpenseBenefit,,,48000000.000,,,,10000000.000,,,,57000000.000,,,,-6000000.000,,,,17000000.000,,,580000000.000,
DefinedBenefitPlanActuarialGainLoss,,,,,,,,,,,,,,,,,,,,,,117000000.000,18000000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,,,,,,,,,,,,,,117000000.000,18000000.000
