,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,81917000.000,123778000.000,148988000.000,158855000.000,148624000.000,139804000.000,131772000.000,156763000.000,148658000.000,165502000.000,156260000.000,177375000.000,168337000.000,209021000.000,210448000.000,222020000.000,166629000.000,162426000.000,158154000.000,132799000.000,125814000.000,134480000.000,117942000.000,134571000.000,144477000.000
AccountsReceivableNetCurrent,153806000.000,255028000.000,291148000.000,303087000.000,312460000.000,304764000.000,299435000.000,313182000.000,331424000.000,331131000.000,308495000.000,311549000.000,326760000.000,349818000.000,395868000.000,417325000.000,373916000.000,337011000.000,321725000.000,290931000.000,264703000.000,271698000.000,250362000.000,297177000.000,303723000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,9972000.000,,,,10760000.000,,,,12160000.000,,,,13694000.000,,,,13525000.000,,,,15481000.000,
AccruedIncomeTaxesCurrent,4966000.000,6486000.000,7805000.000,4124000.000,7002000.000,4363000.000,5991000.000,2369000.000,6003000.000,4107000.000,11391000.000,2915000.000,15441000.000,1489000.000,3082000.000,3470000.000,14894000.000,1106000.000,1669000.000,3564000.000,3169000.000,3173000.000,126000.000,3288000.000,6393000.000
AccruedInsuranceCurrentAndNoncurrent,,,,18673000.000,,,,17876000.000,,,,22971000.000,,,,25416000.000,,,,23737000.000,,,,23085000.000,
AccruedLiabilitiesCurrent,61081000.000,71633000.000,113065000.000,,110864000.000,107872000.000,110648000.000,,105200000.000,121973000.000,121728000.000,,207425000.000,193217000.000,176733000.000,,181019000.000,180946000.000,191097000.000,,164025000.000,173039000.000,164277000.000,,154143000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,755904000.000,781707000.000,798793000.000,796095000.000,821743000.000,848332000.000,873939000.000,903948000.000,930174000.000,948499000.000,973117000.000,1005090000.000,1041168000.000,1063914000.000,1099203000.000,1127900000.000,1170260000.000,1210868000.000,1249661000.000,1280783000.000,1324627000.000,1342645000.000,1385354000.000,1407523000.000,1444895000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-32426000.000,-31917000.000,-29718000.000,-56176000.000,-53812000.000,-53508000.000,-51386000.000,-61127000.000,-58771000.000,-58237000.000,-57188000.000,-16793000.000,-16702000.000,-16249000.000,-16254000.000,-61037000.000,-60026000.000,-57439000.000,-56316000.000,-44686000.000,-44037000.000,-47186000.000,-46451000.000,-51007000.000,-50261000.000
AdditionalPaidInCapital,236104000.000,238238000.000,353348000.000,357294000.000,358569000.000,360882000.000,364610000.000,397785000.000,398880000.000,401826000.000,406427000.000,410615000.000,416869000.000,421908000.000,425606000.000,428475000.000,426648000.000,428835000.000,432132000.000,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,,434783000.000,428836000.000,427173000.000,430479000.000,432459000.000,428046000.000
