,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2318000000.000,,,2252000000.000,,,,2324000000.000,,,,3700000000.000,,,3653000000.000,,,,3355000000.000,,,,2393000000.000,1780000000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,168000000.000,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,2343000000.000,2580000000.000,,2140000000.000,2364000000.000,2531000000.000,,2892000000.000,3771000000.000,3698000000.000,,3543000000.000,3784000000.000,,3111000000.000,3376000000.000,3445000000.000,,2987000000.000,2569000000.000,2347000000.000,,
AccountsPayableCurrent,,,,,,,,,,,,,,,,,,,,,,,1540000000.000,
AccountsPayableOtherCurrent,,,,110000000.000,,,,104000000.000,,,,,,,,,,,,,,,,
AccountsPayableTradeCurrent,,,,1353000000.000,,,,1568000000.000,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,1588000000.000,1533000000.000,1139000000.000,892000000.000,1165000000.000,1052000000.000,1424000000.000,927000000.000,1082000000.000,1244000000.000,1749000000.000,1728000000.000,1511000000.000,1514000000.000,953000000.000,995000000.000,949000000.000,626000000.000,689000000.000,837000000.000,694000000.000,788000000.000,1126000000.000,734000000.000
AccrualForEnvironmentalLossContingencies,,,,1453000000.000,,,,1222000000.000,,,,1167000000.000,,,1174000000.000,,,,1215000000.000,,,,1221000000.000,
AccrualForEnvironmentalLossContingenciesGross,,,,,,,,,,,,,,,,,,,,,,,2300000000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueAfterFifthYear,,,,1800000000.000,,,,1700000000.000,,,,2000000000.000,,,1800000000.000,,,,1800000000.000,,,,1800000000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFifthYear,,,,43000000.000,,,,110000000.000,,,,110000000.000,,,79000000.000,,,,85000000.000,,,,103000000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFourthYear,,,,76000000.000,,,,107000000.000,,,,122000000.000,,,108000000.000,,,,92000000.000,,,,95000000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInSecondYear,,,,130000000.000,,,,225000000.000,,,,151000000.000,,,151000000.000,,,,127000000.000,,,,108000000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInThirdYear,,,,80000000.000,,,,124000000.000,,,,116000000.000,,,120000000.000,,,,104000000.000,,,,90000000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueWithinOneYear,,,,205000000.000,,,,186000000.000,,,,121000000.000,,,105000000.000,,,,100000000.000,,,,129000000.000,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,,,,,90000000.000,
AccruedEnvironmentalLossContingenciesCurrent,,,,-205000000.000,,,,-186000000.000,,,,-121000000.000,,,105000000.000,,,,100000000.000,,,,129000000.000,
AccruedEnvironmentalLossContingenciesNoncurrent,,,,1248000000.000,,,,1036000000.000,,,,1046000000.000,,,1069000000.000,,,,1115000000.000,,,,1092000000.000,
AccruedIncomeTaxesCurrent,806000000.000,258000000.000,110000000.000,163000000.000,229000000.000,48000000.000,59000000.000,93000000.000,125000000.000,114000000.000,141000000.000,184000000.000,162000000.000,153000000.000,410000000.000,364000000.000,67000000.000,75000000.000,23000000.000,30000000.000,55000000.000,161000000.000,66000000.000,190000000.000
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,46000000.000,
AccruedSalariesCurrent,,,,257000000.000,,,,287000000.000,,,,,,,,,,,,,,,225000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,7526000000.000,,,,8651000000.000,,,,10207000000.000,,,11264000000.000,,,,12742000000.000,,,,12737000000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,-4000000.000,,,,-5000000.000,,,-6000000.000,,,,-6000000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,427000000.000,,,,330000000.000,,,548000000.000,,,,507000000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,5000000.000,,,,10000000.000,,,10000000.000,,,,10000000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-318000000.000,-316000000.000,-314000000.000,-465000000.000,-453000000.000,-448000000.000,-439000000.000,-506000000.000,-500000000.000,-495000000.000,-484000000.000,-405000000.000,-402000000.000,-394000000.000,-544000000.000,-532000000.000,-523000000.000,-509000000.000,-503000000.000,-503000000.000,-488000000.000,-476000000.000,-548000000.000,-537000000.000
AdditionalPaidInCapital,18893000000.000,18942000000.000,18974000000.000,19007000000.000,19043000000.000,19068000000.000,19094000000.000,19119000000.000,19163000000.000,22072000000.000,22092000000.000,22161000000.000,22192000000.000,22248000000.000,22281000000.000,22307000000.000,22330000000.000,23335000000.000,24283000000.000,24333000000.000,25105000000.000,25601000000.000,26690000000.000,26725000000.000
AlternativeInvestmentsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,,,76000000.000,78000000.000
AssetRetirementObligation,,,,921000000.000,,,,1146000000.000,,2199000000.000,2183000000.000,2328000000.000,,,2769000000.000,,,,2796000000.000,,,,2635000000.000,
AssetRetirementObligationCurrent,,,,-31000000.000,,,,-55000000.000,,130000000.000,125000000.000,-115000000.000,,,191000000.000,,,,172000000.000,,,,240000000.000,
AssetRetirementObligationLegallyRestrictedAssetsFairValue,,,,,,,,161000000.000,,,,158000000.000,,,,,,,,,,,,
AssetRetirementObligationsNoncurrent,,,,890000000.000,,,,1091000000.000,,2069000000.000,2058000000.000,2213000000.000,,,2578000000.000,,,,2624000000.000,,,,2395000000.000,
Assets,31008000000.000,30579000000.000,31708000000.000,32070000000.000,32905000000.000,33689000000.000,34517000000.000,35440000000.000,42588000000.000,63157000000.000,62598000000.000,63473000000.000,63843000000.000,63976000000.000,58795000000.000,56065000000.000,54008000000.000,50383000000.000,46577000000.000,42664000000.000,41296000000.000,41400000000.000,37317000000.000,36576000000.000
AssetsCurrent,11146000000.000,10173000000.000,10708000000.000,10047000000.000,10252000000.000,10176000000.000,10180000000.000,10297000000.000,16583000000.000,10578000000.000,9606000000.000,9972000000.000,9430000000.000,9031000000.000,9045000000.000,8854000000.000,8697000000.000,8155000000.000,7462000000.000,7233000000.000,10700000000.000,11505000000.000,10435000000.000,9767000000.000
AssetsHeldInTrustNoncurrent,,,,,,,,163000000.000,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,4700000000.000,,,408000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,,,4666000000.000,4663000000.000,344000000.000,408000000.000
AvailableForSaleSecuritiesNoncurrent,,,,9000000.000,,,,46000000.000,,,,44000000.000,,,46000000.000,,,,47000000.000,,,,50000000.000,
