,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,23000000.000,23000000.000,20000000.000,17000000.000,14000000.000,11000000.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,5394000000.000,5793000000.000,,,,
EntityWideRevenueMajorCustomerAmount,1984000000.000,2143000000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,13000000.000,75000000.000,23000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPeriodIncreaseDecrease,,,0.000,0.000,0.000,
FiniteLivedIntangibleAssetsAmortizationExpense,6000000.000,,,,,
FinitelivedIntangibleAssetsAcquired1,,,,,17000000.000,
ForeignCurrencyTransactionGainLossBeforeTax,-5000000.000,2000000.000,-18000000.000,5000000.000,-14000000.000,-3000000.000
FutureAmortizationExpenseYearFive,2000000.000,,,,,
FutureAmortizationExpenseYearFour,2000000.000,,,,,
FutureAmortizationExpenseYearOne,6000000.000,,,,,
FutureAmortizationExpenseYearThree,4000000.000,,,,,
FutureAmortizationExpenseYearTwo,4000000.000,,,,,
GainLossOnSaleOfInvestments,71000000.000,24000000.000,10000000.000,2000000.000,7000000.000,4000000.000
GainLossOnSaleOfPropertyPlantEquipment,,8000000.000,,,,
GainLossRelatedToLitigationSettlement,-9000000.000,,,9000000.000,,0.000
GoodwillAcquiredDuringPeriod,9000000.000,,3000000.000,,14000000.000,0.000
GoodwillAndIntangibleAssetImpairment,,,,1000000.000,,
GoodwillImpairmentLoss,-486000000.000,,0.000,0.000,0.000,0.000
GoodwillOtherChanges,,,6000000.000,-19000000.000,15000000.000,
GoodwillOtherIncreaseDecrease,,,,,,7000000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,-13000000.000,,,,,
GrossProfit,1784000000.000,1951000000.000,2255000000.000,2387000000.000,2253000000.000,2456000000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,0.000
ImpairmentOfIntangibleAssetsFinitelived,56000000.000,,,,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,8000000.000,42000000.000,,,0.000,0.000
ImpairmentOfInvestments,,2000000.000,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,0.000,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,-86000000.000,3000000.000,,,,
IncomeLossFromContinuingOperations,-465000000.000,-76000000.000,282000000.000,861000000.000,357000000.000,491000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-575000000.000,-84000000.000,279000000.000,338000000.000,496000000.000,614000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,434000000.000,575000000.000,689000000.000,830000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,103000000.000,126000000.000,155000000.000,237000000.000,193000000.000,216000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-472000000.000,42000000.000,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-423000000.000,-41000000.000,323000000.000,908000000.000,396000000.000,534000000.000
IncomeLossFromContinuingOperationsPerBasicShare,-1.340,-0.220,0.790,2.420,1.040,1.490
IncomeLossFromContinuingOperationsPerDilutedShare,-1.340,-0.220,0.780,2.390,1.030,1.470
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,-2000000.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-110000000.000,-38000000.000,-10000000.000,-5000000.000,-2000000.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.320,-0.110,-0.030,-0.010,-0.010,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.320,-0.110,-0.030,-0.010,-0.010,0.000
IncomeLossFromEquityMethodInvestments,,,,-2000000.000,,
IncomeTaxExpenseBenefit,-49000000.000,83000000.000,111000000.000,-333000000.000,293000000.000,296000000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,89000000.000,65000000.000,,,,
IncomeTaxesPaid,43000000.000,57000000.000,77000000.000,80000000.000,107000000.000,190000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,112000000.000,102000000.000,147000000.000,63000000.000,82000000.000,71000000.000
IncreaseDecreaseInInventories,54000000.000,16000000.000,24000000.000,75000000.000,-17000000.000,39000000.000
IncreaseDecreaseInReceivables,60000000.000,50000000.000,85000000.000,81000000.000,104000000.000,120000000.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,0.000,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000,,2000000.000,3000000.000,3000000.000,4000000.000
IndefinitelivedIntangibleAssetsAcquired,,,,,7000000.000,
InterestExpense,254000000.000,254000000.000,235000000.000,225000000.000,225000000.000,229000000.000
InterestExpenseLongTermDebt,254000000.000,269000000.000,,,,
InterestIncomeOther,,1000000.000,2000000.000,1000000.000,,
InterestPaid,,,232000000.000,220000000.000,216000000.000,198000000.000
InventoryWriteDown,8000000.000,,,,,
InvestmentIncomeInterestAndDividend,73000000.000,24000000.000,,,,
InvestmentIncomeNonoperating,73000000.000,24000000.000,,,,
LeaseAndRentalExpense,103000000.000,96000000.000,93000000.000,102000000.000,60000000.000,63000000.000
LitigationSettlementGross,,75000000.000,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,34000000.000,34000000.000,36000000.000,31000000.000
MultiemployerPlanPeriodContributions,3000000.000,4000000.000,4000000.000,,,
NetCashProvidedByUsedInFinancingActivities,-219000000.000,-576000000.000,-382000000.000,-297000000.000,-410000000.000,-1046000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-219000000.000,-576000000.000,-382000000.000,-297000000.000,-410000000.000,-1046000000.000
NetCashProvidedByUsedInInvestingActivities,-61000000.000,-27000000.000,-77000000.000,-100000000.000,-189000000.000,-124000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-61000000.000,-27000000.000,-77000000.000,-100000000.000,-189000000.000,-124000000.000
NetCashProvidedByUsedInOperatingActivities,239000000.000,281000000.000,645000000.000,602000000.000,699000000.000,726000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,239000000.000,281000000.000,645000000.000,602000000.000,699000000.000,726000000.000
NetIncomeLoss,-575000000.000,-114000000.000,272000000.000,856000000.000,355000000.000,491000000.000
NetIncomeLossAttributableToNoncontrollingInterest,-42000000.000,35000000.000,41000000.000,47000000.000,39000000.000,43000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-578000000.000,-116000000.000,266000000.000,839000000.000,350000000.000,485000000.000
NonoperatingIncomeExpense,-177000000.000,-229000000.000,-239000000.000,-213000000.000,-225000000.000,-223000000.000
OperatingIncomeLoss,-295000000.000,271000000.000,673000000.000,788000000.000,914000000.000,1053000000.000
OtherAssetImpairmentCharges,17000000.000,2000000.000,,,,
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsArisingDuringPeriodTax,5000000.000,,,,,
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,113000000.000,-45000000.000,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,,-1000000.000,6000000.000,-2000000.000,0.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-30000000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,,8000000.000,-31000000.000,-16000000.000,-10000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,12000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,2000000.000,1000000.000,2000000.000,1000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-28000000.000,-75000000.000,-124000000.000,-96000000.000,-78000000.000
OtherComprehensiveIncomeLossNetOfTax,,15000000.000,65000000.000,-263000000.000,-68000000.000,-80000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,9000000.000,37000000.000,14000000.000,-10000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,56000000.000,-226000000.000,-54000000.000,-70000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,-138000000.000,140000000.000,-26000000.000,15000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,-9000000.000,,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToNoncontrollingInterest,,-2000000.000,,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,-17000000.000,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,-23000000.000,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,-2000000.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-38000000.000,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,0.000,,,,,
OtherNoncashIncomeExpense,,,3000000.000,44000000.000,73000000.000,-44000000.000
OtherNonoperatingIncomeExpense,77000000.000,27000000.000,-4000000.000,12000000.000,,6000000.000
PaymentsForProceedsFromDerivativeInstrumentFinancingActivities,,25000000.000,,,,
PaymentsForProceedsFromOtherInvestingActivities,18000000.000,24000000.000,5000000.000,29000000.000,43000000.000,16000000.000
PaymentsForRepurchaseOfCommonStock,30000000.000,8000000.000,35000000.000,158000000.000,456000000.000,459000000.000
PaymentsOfDebtExtinguishmentCosts,,,,,,40000000.000
PaymentsOfDistributionsToAffiliates,,,,,63000000.000,0.000
PaymentsOfDividendsCommonStock,107000000.000,107000000.000,107000000.000,117000000.000,126000000.000,128000000.000
PaymentsOfDividendsMinorityInterest,18000000.000,40000000.000,34000000.000,34000000.000,36000000.000,31000000.000
PaymentsOfFinancingCosts,1000000.000,,4000000.000,,3000000.000,0.000
PaymentsToAcquireBusinessesNetOfCashAcquired,10000000.000,,7000000.000,2000000.000,41000000.000,0.000
PaymentsToAcquireOtherInvestments,,,1000000.000,1000000.000,1000000.000,0.000
PaymentsToAcquireProductiveAssets,151000000.000,119000000.000,126000000.000,128000000.000,158000000.000,180000000.000
PaymentsToAcquirePropertyPlantAndEquipment,151000000.000,119000000.000,,,,
PaymentsToAcquireShortTermInvestments,,,409000000.000,399000000.000,253000000.000,211000000.000
PensionAndOtherPostretirementBenefitExpense,,,,,-18000000.000,-78000000.000
PensionExpense,,,,76000000.000,84000000.000,92000000.000
ProceedsFromContributionsFromAffiliates,,,,,200000000.000,0.000
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,9000000.000,17000000.000,,,
ProceedsFromIssuanceOfCommonStock,,,,1000000.000,2000000.000,1000000.000
ProceedsFromIssuanceOfLongTermDebt,4000000.000,4000000.000,3000000.000,4000000.000,4000000.000,
ProceedsFromNotesPayable,,396000000.000,,,497000000.000,889000000.000
ProceedsFromRepaymentsOfDebt,,,,,,3000000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,49000000.000,,,,,
ProceedsFromSaleAndMaturityOfOtherInvestments,45000000.000,40000000.000,16000000.000,64000000.000,10000000.000,32000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,24000000.000,67000000.000,27000000.000,16000000.000,18000000.000,0.000
ProceedsFromSaleOfShortTermInvestments,,,411000000.000,379000000.000,279000000.000,251000000.000
ProfitLoss,-533000000.000,-79000000.000,313000000.000,903000000.000,394000000.000,534000000.000
PropertyPlantAndEquipmentAdditions,,,124000000.000,128000000.000,151000000.000,180000000.000
RepaymentsOfLongTermDebt,9000000.000,5000000.000,5000000.000,6000000.000,4000000.000,4000000.000
RepaymentsOfNotesPayable,58000000.000,791000000.000,200000000.000,,500000000.000,1300000000.000
RestrictedStockExpense,1000000.000,11000000.000,,,,
Revenues,7467000000.000,7745000000.000,8173000000.000,8521000000.000,7142000000.000,7357000000.000
SalesRevenueNet,7467000000.000,7745000000.000,8173000000.000,8521000000.000,7142000000.000,7357000000.000
SegmentReportingInformationDepreciationDepletionAndAmortizationExpense,241000000.000,,,,,
SegmentReportingInformationExpendituresForAdditionsToLongLivedAssets,145000000.000,,,,,
SegmentReportingInformationOperatingIncomeLoss,-168000000.000,,,,,
SegmentReportingInformationRevenue,7467000000.000,,,,,
SellingGeneralAndAdministrativeExpense,1585000000.000,1561000000.000,1582000000.000,1607000000.000,1339000000.000,1403000000.000
ShareBasedCompensation,61000000.000,61000000.000,54000000.000,47000000.000,41000000.000,29000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,0.000,1000000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,2000000.000,1000000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,13.000,12.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,2000000.000,2000000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,28000000.000,27000000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,20.000,18.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.024,0.026,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.490,0.510,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.027,0.011,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableIntrinsicValue,4000000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriod,0.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,1000000.000,5000000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,3032900.000,6000000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,2412500.000,1000000.000,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,,,,7.000,7.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,,,,,29.000,27.000
StandardProductWarrantyAccrualPayments,38000000.000,38000000.000,42000000.000,46000000.000,50000000.000,56000000.000
StandardProductWarrantyAccrualPreexistingIncreaseDecrease,8000000.000,16000000.000,6000000.000,11000000.000,15000000.000,33000000.000
StandardProductWarrantyAccrualWarrantiesIssued,28000000.000,42000000.000,42000000.000,51000000.000,56000000.000,66000000.000
StockGrantedDuringPeriodSharesSharebasedCompensation,2000000.000,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,1000000.000,,,,
StockIssuedDuringPeriodValueNewIssues,,-1000000.000,-8000000.000,-6000000.000,-15000000.000,-24000000.000
StockOptionPlanExpense,21000000.000,15000000.000,,,,
StockRepurchasedAndRetiredDuringPeriodShares,2000000.000,1000000.000,1700000.000,,17200000.000,14900000.000
StockRepurchasedAndRetiredDuringPeriodValue,30000000.000,8000000.000,35000000.000,158000000.000,456000000.000,459000000.000
StockRepurchasedDuringPeriodValue,30000000.000,8000000.000,,,,
StockholdersEquityNoteSpinoffTransaction,,,,,-828000000.000,
UndistributedEarningsAllocatedToParticipatingSecurities,,,6000000.000,17000000.000,,
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,,,,,5000000.000,6000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions,-1000000.000,,,1000000.000,,1000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,-1000000.000,4000000.000,2000000.000,5000000.000,1000000.000,2000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,-4000000.000,,1000000.000,1000000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,-1000000.000,3000000.000,,,1000000.000,-1000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,6000000.000,6000000.000,9000000.000,9000000.000,10000000.000,11000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,6000000.000,,1000000.000,1000000.000,1000000.000,1000000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,-16000000.000,12000000.000,12000000.000,10000000.000,6000000.000,6000000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,31000000.000,26000000.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,348000000.000,349000000.000,352000000.000,352000000.000,341000000.000,330000000.000
WeightedAverageNumberOfSharesOutstandingBasic,348000000.000,349000000.000,350000000.000,349000000.000,338000000.000,326000000.000
